N;M;K;P;p_osat1;p_osat2;p_osat3;p_osat4;p_osat5;p_anticlust1;p_anticlust2;p_anticlust3;p_anticlust4;p_anticlust5;p_anticlust_c1;p_anticlust_c2;p_anticlust_c3;p_anticlust_c4;p_anticlust_c5;p_ps1;p_ps2;p_ps3;p_ps4;p_ps5;OSAT_t;ANTICLUST_t;ANTICLUST_t_c;PS_t;diversity_unconstrained;diversity_constrained
304;3;2;4;0.981735726820552;0.964754705693628;0.844299191248059;NA;NA;0.998890832015105;0.994684359903868;0.998802434581149;NA;NA;0.994676966580891;0.998477923520257;0.998802434581149;NA;NA;0.987514156250982;0.979558197760238;0.94521799060481;NA;NA;2.2110903263092;0.11153507232666;0.0426950454711914;14.3037309646606;40674.7266586656;40673.5813691998
170;5;2;4;0.943695788858851;0.743591100473193;0.645718837589281;0.501847720310855;0.843383298153304;1;0.959902778719324;0.95536277836361;0.984410678183338;1;1;0.997618368041746;0.95536277836361;0.997533742415608;1;0.98041118428825;0.874590173502865;0.992325187410694;0.831326395991369;0.908699072683993;2.58120131492615;0.0170001983642578;0.0125463008880615;15.5985260009766;16835.1427031325;16828.8336174583
450;2;10;3;0.999999999359282;0.999999998498219;NA;NA;NA;0.999999999998394;1;NA;NA;NA;0.999999999998394;1;NA;NA;NA;NA;NA;NA;NA;NA;2.2892382144928;0.0886869430541992;0.0822000503540039;NA;12397.9189904118;12397.4295802914
124;3;2;4;0.816796258994432;0.996267056145837;0.604520167742021;NA;NA;0.994442835508312;0.996267056145837;0.987786747260796;NA;NA;0.994442835508312;0.996267056145837;0.987786747260796;NA;NA;0.960038400147678;0.951435519950733;0.987786747260796;NA;NA;2.11814475059509;0.00637364387512207;0.00907421112060547;11.8051083087921;6817.49900577503;6814.51875428967
380;5;10;4;0.999999999967668;0.635148487461489;0.680558871321414;0.525279990883519;0.30897252959564;0.999999999999926;0.999999999999996;0.999999999999999;1;0.999999999999797;0.999999998848473;0.999999999999996;0.999999999987202;0.99999999999969;0.999999999999867;NA;NA;NA;NA;NA;2.8506224155426;0.0461142063140869;0.0498895645141602;NA;16713.2768327023;16691.247541954
492;5;2;5;0.929592096123463;0.372161762722657;0.0935559487720251;0.630126333731926;0.354554799834902;0.999418678874483;0.999950083646041;0.999794821802229;0.999939127481575;0.999551403650176;0.999418678874483;0.999950083646041;0.998224954116206;0.999939127481575;0.999947761282321;0.962848083469801;0.951243407337615;0.997147566045629;0.777425958041393;0.983391809324119;3.74614119529724;0.454283714294434;0.112832069396973;25.7711265087128;151146.32686195;151133.58142006
244;3;4;5;0.994528125143942;0.70867846568676;0.995363727040445;NA;NA;0.99999999884334;0.999999991028668;0.999999985953828;NA;NA;0.99999999884334;0.999999065053074;0.999998778567125;NA;NA;0.861051260010007;0.991079957446896;0.971919489479202;NA;NA;2.18476295471191;0.0326333045959473;0.0264840126037598;29.205756187439;14053.2537976576;14045.830694227
340;2;10;3;0.999998997172209;0.999999996328915;NA;NA;NA;0.999999999999566;0.999999999994351;NA;NA;NA;0.999999999999566;0.999999999999913;NA;NA;NA;NA;NA;NA;NA;NA;2.17881345748901;0.0328078269958496;0.0378744602203369;NA;6974.65891748142;6974.4162767943
430;5;10;3;0.998470886143544;0.774861361294771;0.0529321391463273;0.512874391247781;0.311815753758515;0.999999999999682;0.999999999958437;0.999999999994071;0.999999999968141;0.999999999997168;0.999999999993254;0.999999999958437;0.999999998878968;0.999999998924058;0.999999999997168;NA;NA;NA;NA;NA;2.45402407646179;0.0753819942474365;0.0717427730560303;NA;18938.9952954309;18918.1941512481
180;4;4;4;0.9952421423404;0.720217340948679;0.999529738899797;0.25158350647005;NA;0.999692938934626;0.999998854761591;0.999999941319573;0.999978903698292;NA;0.999899082329297;0.999980343419755;0.997929721257218;0.999223794434479;NA;0.998816049909434;0.891461528234938;0.984288138626363;0.900221117139363;NA;2.20043110847473;0.0114719867706299;0.0163755416870117;27.7448682785034;8367.56226252664;8358.13391874652
436;3;2;5;0.972351751177921;0.998157962650849;0.997545532140762;NA;NA;0.999737135262626;0.999938592564348;0.999106612701694;NA;NA;0.997575895729825;0.999938592564348;0.999106612701694;NA;NA;0.981203729625334;0.973071161058081;0.983725912047339;NA;NA;2.40134811401367;0.294054269790649;0.0968513488769531;18.095641374588;90836.123560919;90832.7897234071
360;4;4;5;0.994315748188226;0.898397426608529;0.598544807177845;0.891947036976211;NA;0.99999999491331;0.999999947523051;0.999999998719702;0.999999998370384;NA;0.99999999491331;0.999999964885674;0.999996193440592;0.999999998370384;NA;0.915051549183834;0.933285945690484;0.997439080608292;0.961312416170021;NA;2.52101826667786;0.10691499710083;0.0541496276855469;38.465473651886;36079.9086964151;36067.0268071332
464;2;4;5;0.999999835101435;0.999975424272095;NA;NA;NA;0.999999999971057;0.999999999921381;NA;NA;NA;0.999999999971057;0.999999999921381;NA;NA;NA;0.998678244397139;0.976297367284349;NA;NA;NA;2.3769428730011;0.278131723403931;0.0889623165130615;29.8822181224823;40679.6534311005;40677.606942836
350;4;2;5;0.93212936733336;0.469598452540266;0.612138359054036;0.500524046599363;NA;0.999907876982302;0.999215048966676;0.999918275698514;0.995861622902504;NA;0.999907876982302;0.99774380672435;0.999918275698514;0.998296719473794;NA;0.994983255507722;0.981772046762358;0.894545335440492;0.886050288906274;NA;2.5377209186554;0.152643203735352;0.0486757755279541;19.3702764511108;68029.7101423335;68015.5694508927
482;5;2;2;0.715228924421553;1;0.855350852205384;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.40334820747375;0.451818466186523;0.118971109390259;13.2345154285431;88277.7508942542;88277.5435345704
224;4;2;4;0.694726868996471;0.795307451825766;0.846560145763819;0.535802062914236;NA;0.998101020495081;0.991240517526512;0.998172141159552;0.994935136424401;NA;0.998101020495081;0.991240517526512;0.998172141159552;0.994935136424401;NA;0.950811696289327;0.92049910603902;0.877936072950525;0.971644788349848;NA;2.26772928237915;0.0390796661376953;0.0180392265319824;14.8756539821625;25976.8891924089;25963.869780719
416;2;2;3;0.992688491664068;0.950523011092616;NA;NA;NA;0.992688491664068;0.993125871616971;NA;NA;NA;0.992688491664068;0.993125871616971;NA;NA;NA;0.992688491664068;0.993125871616971;NA;NA;NA;2.24449872970581;0.26655650138855;0.0909671783447266;12.0194520950317;53128.8816988223;53128.8816988223
464;3;2;2;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.28658533096313;0.392498016357422;0.100749254226685;11.7658412456512;60104.2032499641;60104.2032499641
490;2;10;2;0.99999949170205;0.999999717176963;NA;NA;NA;0.99999949170205;0.999999717176963;NA;NA;NA;0.99999949170205;0.999999717176963;NA;NA;NA;NA;NA;NA;NA;NA;2.36200833320618;0.114313840866089;0.0910391807556152;NA;10237.8122599945;10237.8122599945
374;5;2;5;0.947084305895061;0.94682938483089;0.216540134184926;0.683841367286328;0.761637573317174;0.995731461027802;0.999119467888363;0.99992055751448;0.999916282910734;0.999913923651262;0.993243033226677;0.985514726548248;0.99992055751448;0.996392974512004;0.996542724082525;0.910880491530929;0.951430028069627;0.962401761288414;0.907197739990998;0.933628490797402;3.63211393356323;0.178873300552368;0.0654993057250977;23.3751809597015;87349.3360187225;87335.2112417213
96;3;2;5;0.674533161543061;0.968885602942165;0.612490053073874;NA;NA;0.998784928546906;0.998887396223873;0.999152785971952;NA;NA;0.998784928546906;0.990079816803321;0.999152785971952;NA;NA;0.942714259102509;0.958265849445938;0.964012906856868;NA;NA;2.14134335517883;0.0029900074005127;0.00473523139953613;12.8141968250275;4277.99129441442;4273.80009683363
200;5;2;4;0.799262314554698;0.0715296674890396;0.331874828314543;0.233881941410842;0.0625357113175451;0.997834818447329;0.997604909441343;0.997962140824576;0.997694954123783;0.997939877378142;0.997834818447329;0.997604909441343;0.975397621819968;0.997694954123783;0.997939877378142;0.96771066402862;0.926511994270176;0.912971771532052;0.964242902737425;0.914078287006535;2.60997247695923;0.0281646251678467;0.0164124965667725;16.2466094493866;23178.4733199161;23173.1846786118
370;3;10;3;0.999955307922599;0.999999889389378;0.999999578564032;NA;NA;0.99999999995188;0.999999999828669;1;NA;NA;0.999999999996394;0.999999999828669;0.999999999994232;NA;NA;NA;NA;NA;NA;NA;2.26423954963684;0.0420408248901367;0.0484025478363037;NA;10684.1151302608;10676.1971616043
152;3;4;5;0.986437003302955;0.911113936390634;0.966704808605747;NA;NA;0.999999717830717;0.999999929936677;0.999999888709326;NA;NA;0.999983956737016;0.999997856157828;0.998274025321209;NA;NA;0.996168311218874;0.914176440048265;0.981102826889603;NA;NA;2.13945436477661;0.00659823417663574;0.0108113288879395;27.3782351016998;5446.12294411696;5436.45018281167
352;3;4;2;1;0.98865089150518;1;NA;NA;1;0.998339022882648;1;NA;NA;1;0.998339022882648;1;NA;NA;0.964970706216761;0.98865089150518;0.980455083109907;NA;NA;2.24554109573364;0.0966379642486572;0.0496237277984619;22.1829528808594;17341.5208521304;17341.5208521304
60;2;10;5;0.997219718228348;0.897180032564117;NA;NA;NA;0.999999998302891;0.999962298674747;NA;NA;NA;0.998970349203494;0.999466620920562;NA;NA;NA;NA;NA;NA;NA;NA;1.95111751556396;0.000905513763427734;0.00331807136535645;NA;246.123136693237;240.127265439448
470;3;10;4;0.999988856551422;0.999999701655935;0.999974321964071;NA;NA;1;1;1;NA;NA;0.999999999999998;0.999999999999991;0.999999999999992;NA;NA;NA;NA;NA;NA;NA;2.37556314468384;0.10154914855957;0.0840826034545898;NA;19664.3788791038;19643.3163799816
304;3;4;3;0.999820847475763;0.997961248899745;0.984199328479847;NA;NA;0.999995897081977;0.999988177652092;0.999995822172713;NA;NA;0.999995897081977;0.999988177652092;0.999995822172713;NA;NA;0.989620305654396;0.983822091970261;0.949867669298256;NA;NA;2.19377589225769;0.0690464973449707;0.0387160778045654;24.3558225631714;18105.5199491232;18104.3955497242
380;2;4;4;0.999999001359596;0.999973606047517;NA;NA;NA;0.999999996858913;0.999999996534561;NA;NA;NA;0.999999996858913;0.999999996534561;NA;NA;NA;0.976112564616468;0.991280414646103;NA;NA;NA;2.24911713600159;0.133173942565918;0.0580263137817383;25.9893670082092;25663.2299396767;25662.990698778
184;2;4;5;0.998711142939214;0.999998601288738;NA;NA;NA;0.999999748671928;0.999999855825392;NA;NA;NA;0.999997965914562;0.999989480977056;NA;NA;NA;0.975527455693362;0.999261912939218;NA;NA;NA;2.04322338104248;0.0125455856323242;0.0146927833557129;23.4097709655762;6486.76468420546;6480.91507732161
124;2;4;4;0.989577808023371;0.999126140905648;NA;NA;NA;0.999995068107587;0.999994256425373;NA;NA;NA;0.999995068107587;0.999925709290573;NA;NA;NA;0.984576637712917;0.99580873156335;NA;NA;NA;2.01021361351013;0.00345301628112793;0.00721240043640137;20.19597697258;2751.91835067482;2750.3578727425
248;3;2;3;0.914425821496208;0.922952307477291;0.965713021381245;NA;NA;0.963183941862868;0.988312175151972;0.987413534540268;NA;NA;0.963183941862868;0.988312175151972;0.987413534540268;NA;NA;0.988200318191517;0.962643191147554;0.965713021381245;NA;NA;2.21468472480774;0.0531268119812012;0.0250928401947021;11.5894215106964;23873.3355974899;23873.3355974899
112;2;2;3;1;0.973023896875124;NA;NA;NA;1;0.973023896875124;NA;NA;NA;1;0.973023896875124;NA;NA;NA;1;0.973023896875124;NA;NA;NA;1.9559440612793;0.00461673736572266;0.00595569610595703;9.23589968681335;3781.76247225879;3781.76247225879
144;3;4;4;0.988296630733307;0.993572702031319;0.902815688461207;NA;NA;0.999941623703158;0.999961702091317;0.999911690516587;NA;NA;0.99869779647929;0.99999793060433;0.999911690516587;NA;NA;0.968986493600206;0.996105765990795;0.966042282563614;NA;NA;2.11488080024719;0.0057828426361084;0.00851655006408691;24.2649118900299;4585.20201394324;4579.05457075883
200;2;10;5;0.999999999418905;0.999973052273406;NA;NA;NA;0.999999999999997;1;NA;NA;NA;0.999999999999897;0.999999999999999;NA;NA;NA;NA;NA;NA;NA;NA;2.30269360542297;0.00687170028686523;0.0167045593261719;NA;2999.5409927113;2988.03793136632
50;2;10;4;0.94512457101764;0.663581686857323;NA;NA;NA;0.999947765124372;0.999995119540712;NA;NA;NA;0.995470821131164;0.99928881656777;NA;NA;NA;NA;NA;NA;NA;NA;2.00377631187439;0.000808238983154297;0.00324487686157227;NA;159.654422374972;157.361893635088
168;5;2;2;0.757470851455678;1;0.877336057589094;1;1;1;1;1;1;1;1;1;1;0.876109960519607;1;1;0.877232387212055;1;1;1;2.18251514434814;0.0162858963012695;0.0158867835998535;10.7000968456268;10669.262127875;10667.4098538751
412;2;2;4;0.999349496599191;0.995590806335267;NA;NA;NA;0.999349496599191;0.999287379767216;NA;NA;NA;0.999349496599191;0.999287379767216;NA;NA;NA;0.983184020794697;0.991721322839105;NA;NA;NA;2.30356979370117;0.242099046707153;0.0698528289794922;13.7346224784851;59698.956961214;59698.956961214
88;3;2;5;0.776289451808913;0.328370669023225;0.492138185351294;NA;NA;0.993145086046234;0.993550577404722;0.998503720425481;NA;NA;0.993145086046234;0.993550577404722;0.978648433080281;NA;NA;0.978732764581483;0.993550577404722;0.955333992900398;NA;NA;2.13593149185181;0.00240659713745117;0.00442004203796387;12.8894894123077;3682.56710066039;3679.28599640297
106;2;2;4;0.985007734687518;0.943526182742972;NA;NA;NA;0.985007734687518;0.994712883557512;NA;NA;NA;0.985007734687518;0.994712883557512;NA;NA;NA;0.985007734687518;0.994712883557512;NA;NA;NA;1.99891042709351;0.00396823883056641;0.0055997371673584;10.4712796211243;3993.638043135;3993.58815508224
460;4;10;3;0.998976803528402;0.853041979068854;0.9984464584211;0.996375272648629;NA;0.99999999999921;0.999999999999655;0.999999999999505;0.999999999978801;NA;0.999999999653088;0.999999999994172;0.999999998888862;0.999999998276711;NA;NA;NA;NA;NA;NA;2.44998145103455;0.0923140048980713;0.0893521308898926;NA;19177.7721658644;19160.0027901998
180;4;10;5;0.999999999999334;0.453972712310488;0.541523038523873;0.722492447714317;NA;0.999999999999927;0.999999999999994;0.999999999045896;0.999999999999673;NA;0.999999632508932;0.999999976442379;0.999997668807135;0.999998469127785;NA;NA;NA;NA;NA;NA;2.49539089202881;0.0051121711730957;0.0144498348236084;NA;3507.45872229128;3496.20326718539
474;2;2;3;0.993660241187949;0.980510509738669;NA;NA;NA;0.993660241187949;0.993850584394149;NA;NA;NA;0.993660241187949;0.993850584394149;NA;NA;NA;0.981161536069269;0.993850584394149;NA;NA;NA;2.3151867389679;0.401188135147095;0.113979816436768;12.6695196628571;69179.5679638991;69179.5679638991
332;2;4;2;0.998184137095799;0.998187281987291;NA;NA;NA;0.998184137095799;0.998187281987291;NA;NA;NA;0.998184137095799;0.998187281987291;NA;NA;NA;0.987613281444933;0.998187281987291;NA;NA;NA;2.22888469696045;0.0811154842376709;0.0454213619232178;21.1123468875885;11731.237800314;11731.237800314
250;3;10;3;0.999974046704258;0.999923307459885;0.999992753520877;NA;NA;0.999999997211324;0.999999999538943;0.999999999531654;NA;NA;0.999999999741263;0.999999889069303;0.999999999531654;NA;NA;NA;NA;NA;NA;NA;2.26530313491821;0.0127449035644531;0.0227799415588379;NA;4842.22523236454;4833.40097773205
204;2;2;3;0.984792922043512;0.95546036063026;NA;NA;NA;0.984792922043512;0.985789928206986;NA;NA;NA;0.984792922043512;0.985789928206986;NA;NA;NA;0.984792922043512;0.985789928206986;NA;NA;NA;2.04835534095764;0.0293097496032715;0.0176186561584473;10.2951023578644;12599.4537219081;12599.4537219081
360;4;4;5;0.998560224445009;0.962426726205952;0.789449578424932;0.844329097595197;NA;0.999999747197219;0.999999980571062;0.999999997642284;0.999999999021814;NA;0.999980696314332;0.99999854670218;0.999999878232687;0.999958878334535;NA;0.960071416459092;0.59931744958017;0.926133523532184;0.999999551221564;NA;2.71110534667969;0.0996575355529785;0.0474848747253418;41.5942814350128;36164.3832326896;36146.3656506643
140;3;4;4;0.453576112350479;0.995720528733975;0.847826742127357;NA;NA;0.999991919904904;0.99999910143042;0.999997728643316;NA;NA;0.999958273424792;0.99999910143042;0.999950185040794;NA;NA;0.993983575257567;0.990019820971144;0.881642034443561;NA;NA;2.13490080833435;0.00535058975219727;0.00842595100402832;24.8160371780396;4257.58580295277;4247.75542541799
394;5;2;4;0.490428024567286;0.306876759882255;0.64406299487412;0.175590692076272;0.568680456583493;0.99923907740523;0.999204842319551;0.999252132931538;0.999236747983578;0.999058579502732;0.99923907740523;0.99622684137442;0.999252132931538;0.996412849895578;0.999058579502732;0.881129248773955;0.786546449753984;0.900991167332101;0.939964778571827;0.883619299540619;2.91672348976135;0.200099468231201;0.0630288124084473;20.6281735897064;90446.7720135635;90434.366112285
154;5;2;5;0.9110798290482;0.14445341266001;0.963368829113281;0.682403423350655;0.901960791394237;0.978100637640162;0.998001823697386;0.995483265064678;0.999450812883942;0.998165512195631;0.992003979386434;0.916133519589661;0.995483265064678;0.999450812883942;0.990430013580879;0.934837695223752;0.894450744654719;0.783419945693613;0.96270260789327;0.959891250659071;3.61915826797485;0.0127396583557129;0.010913610458374;19.129212141037;14686.6170051317;14682.6467087913
460;2;10;4;0.999999999994373;0.999999999999993;NA;NA;NA;1;1;NA;NA;NA;0.99999999999999;1;NA;NA;NA;NA;NA;NA;NA;NA;2.4192373752594;0.0905392169952393;0.0770959854125977;NA;15016.5638725822;15014.3212318951
480;3;10;2;0.999999690427049;0.999994707347823;0.999999691378119;NA;NA;0.999999690427049;1;0.999999691378119;NA;NA;0.999999690427049;1;0.999999691378119;NA;NA;NA;NA;NA;NA;NA;2.43392276763916;0.113043069839478;0.0938460826873779;NA;12904.2454436403;12904.2454436403
256;3;4;5;0.988452831379655;0.999976186510036;0.956668380361326;NA;NA;0.999999996556404;0.999999256009291;0.999999989184406;NA;NA;0.999998132970214;0.999999358402044;0.999984118803667;NA;NA;0.994618943776147;0.923129261409435;0.931709696898283;NA;NA;2.31680989265442;0.041473388671875;0.0301496982574463;31.1040697097778;15581.3674572842;15565.1406345076
416;3;4;2;1;0.99867986011587;0.991121456334856;NA;NA;1;0.99867986011587;0.998706014423132;NA;NA;1;0.99867986011587;0.998706014423132;NA;NA;0.942934180093677;0.966754523449088;0.980301524386515;NA;NA;2.33220601081848;0.170382261276245;0.0733253955841064;23.9396772384644;24118.0816871512;24118.5710972716
490;3;10;4;0.999982801340428;0.999999519021104;0.99998737489024;NA;NA;1;1;1;NA;NA;1;0.999999999999986;1;NA;NA;NA;NA;NA;NA;NA;2.63021016120911;0.118335247039795;0.0877549648284912;NA;21237.6340806195;21217.0736488019
420;2;4;3;0.999822124351858;0.999968735165994;NA;NA;NA;0.99999834394584;1;NA;NA;NA;0.99999834394584;1;NA;NA;NA;0.980198615811807;0.999530628530964;NA;NA;NA;2.26679968833923;0.162550926208496;0.0708982944488525;24.8826599121094;26766.5273234543;26766.5273234543
392;4;4;4;0.991215174297069;0.628547424546224;0.90919749915503;0.877221738107837;NA;0.999999935125721;0.999998881298593;1;0.999999642507562;NA;0.999999935125721;0.999998881298593;0.999999699985467;0.999999965545756;NA;0.997506656864333;0.997362341324098;0.943508538308456;0.867748921493849;NA;2.77940917015076;0.26381254196167;0.114663124084473;35.2385470867157;39952.5391348158;39937.0093705866
350;5;10;2;0.999678080445638;0.999965652850074;0.97507811642894;0.984865786016128;0.999178082097587;0.999999616115166;0.999997323651859;0.999999624913786;0.999997723173703;0.999999624913786;0.999999616115166;0.999997323651859;0.999999624913786;0.999997723173703;0.999986862816776;NA;NA;NA;NA;NA;2.34932494163513;0.0361471176147461;0.0450639724731445;NA;9282.22148991488;9271.78460845494
212;3;4;3;0.988200061047513;0.999325932631155;0.996222425446848;NA;NA;0.999368393800775;0.999972015727777;1;NA;NA;0.999986910361982;0.999972015727777;1;NA;NA;0.943223083422998;0.998545151696576;0.944169243171557;NA;NA;2.20587110519409;0.0199809074401855;0.016864538192749;22.1195034980774;8720.03087796668;8716.84275988384
390;5;10;2;0.995859498881784;0.999978190594162;0.999471632888466;0.999349946000283;0.999751021458399;0.999999227377465;0.999998316275228;0.999999767800482;0.999999227377465;1;0.999999227377465;0.999998316275228;0.999991789542866;0.999999227377465;0.999999375557918;NA;NA;NA;NA;NA;2.36996245384216;0.0521092414855957;0.0562324523925781;NA;11542.7131574828;11528.5953517457
132;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.18342590332031;0.00780344009399414;0.00754809379577637;8.75975728034973;3675.38008461447;3675.38008461447
470;5;10;5;0.999999999999517;0.429884986129757;0.907629046969669;0.421551796487019;0.860356838102715;1;1;1;1;1;1;1;0.999999999999992;0.999999999999999;0.999999999999768;NA;NA;NA;NA;NA;4.33902335166931;0.0975499153137207;0.092371940612793;NA;27403.8408689414;27385.7380681694
420;2;10;2;0.999998771327;0.999990511228456;NA;NA;NA;0.999998771327;1;NA;NA;NA;0.999998771327;1;NA;NA;NA;NA;NA;NA;NA;NA;2.28586912155151;0.0666534900665283;0.0646400451660156;NA;7498.61298297132;7498.61298297132
180;4;4;2;0.935340106744639;0.995411336544872;0.96985427694694;0.980972137596879;NA;0.995491837806376;0.995411336544872;0.995471934338605;1;NA;0.995491837806376;0.995411336544872;0.995471934338605;1;NA;0.896006990281438;0.93426775315644;0.935074759323317;0.980972137596879;NA;2.10026073455811;0.0113344192504883;0.0129985809326172;21.1144831180573;5383.22609967335;5381.99371042242
78;5;2;3;0.762289730789954;0.772204593079001;0.762289730789954;0.355623467337348;0.634602909307152;0.960789439152323;0.963443551939648;0.960789439152323;1;0.955473113618723;0.960789439152323;0.963443551939648;0.960789439152323;1;0.955473113618723;0.960789439152323;0.963443551939648;0.960789439152323;0.86212789577845;0.900889938506491;2.15164041519165;0.00175690650939941;0.00413227081298828;12.007378578186;3108.84226464821;3105.99800455209
140;5;10;3;0.999796261084964;0.0917343834882207;0.122569408664926;0.663385628458263;0.830710734024096;0.999999998065101;0.999999999484636;0.999999996256247;0.999999963220063;0.999999932360241;0.99999960235518;0.999924521673507;0.999999888327552;0.999999406945549;0.999905480153436;NA;NA;NA;NA;NA;2.43629097938538;0.00310111045837402;0.00843048095703125;NA;1956.41507811307;1945.86521896956
420;5;10;3;0.997390355456992;0.180065610632868;0.568107375832426;0.897614938444246;0.951909955384246;0.999999999993457;0.999999999994857;0.999999999999779;0.999999999998899;0.999999999962373;0.999999998460708;0.999999999994857;0.999999999993586;0.999999999998899;0.999999999727873;NA;NA;NA;NA;NA;2.74408006668091;0.0772609710693359;0.071563720703125;NA;18004.7822251503;17984.8770424289
136;4;4;4;0.999955120475637;0.241144923524756;0.661047121393441;0.767062021993551;NA;0.999955120475637;0.99999715213478;0.999996742985607;0.999996742985607;NA;0.999955120475637;0.99999715213478;0.998400037949883;0.999461042877526;NA;0.952259567509161;0.972365041565396;0.925987232666092;0.980271077201092;NA;2.32794904708862;0.00468802452087402;0.0074770450592041;27.3453238010406;4741.59828707951;4733.50188006752
92;4;4;3;0.960149557351352;0.651708772448937;0.250465233685677;0.346395018875531;NA;0.999315979070547;0.999459006358621;0.996025335622277;0.999840733066336;NA;0.999315979070547;0.991654803208592;0.91721302946113;0.946708668706197;NA;0.912536375006997;0.724433858244625;0.990453861573938;0.908137870872023;NA;2.12018966674805;0.0018928050994873;0.00590181350708008;21.9725852012634;1901.73950266987;1892.35539537093
70;4;10;2;0.873689830957273;0.907268636329375;0.864194004957182;0.97040609980515;NA;0.999539628437725;0.999960966371831;0.998805512717766;0.999963660036302;NA;0.873689830957273;0.999960966371831;0.998805512717766;0.97040609980515;NA;NA;NA;NA;NA;NA;2.08158659934998;0.00116300582885742;0.00358748435974121;NA;309.593844955265;304.473618048494
290;4;10;2;0.999997071163954;0.999806741759368;0.999741382835388;0.999806741759368;NA;0.999997071163954;0.999999138611606;1;0.999999138611606;NA;0.999946888430723;0.999999138611606;1;0.999999138611606;NA;NA;NA;NA;NA;NA;2.27989077568054;0.0206508636474609;0.0324928760528564;NA;5603.31032870787;5601.01779996799
290;4;10;4;0.998396108983274;0.0173072277469335;0.406727710896089;0.930555919113842;NA;0.999999999999588;0.999999999998528;0.99999999999988;0.999999999999984;NA;0.999999996082962;0.999995162965478;0.999999999989884;0.999999999999984;NA;NA;NA;NA;NA;NA;2.45907211303711;0.0195248126983643;0.0283198356628418;NA;8664.61134602374;8648.55184159394
110;4;2;4;0.86983730331088;0.872372632656025;0.644972734106749;0.985691077129109;NA;0.994442835508312;0.985344578168701;0.985129461176421;0.985691077129109;NA;0.994442835508312;0.985344578168701;0.985129461176421;0.985691077129109;NA;0.970243481655701;0.912225040568355;0.837083108383586;0.985691077129109;NA;2.16720199584961;0.00431513786315918;0.00848484039306641;13.16570520401;6211.70933960143;6209.50132622736
60;5;4;5;0.998116761054076;0.161103245294612;0.292279294166003;0.749506040173582;0.127357042654444;0.99994197598295;0.999907657432548;0.999181325178822;0.999754400769054;0.999861369292589;0.997025299263459;0.908128825524209;0.986822429230226;0.99820205728663;0.933062664687713;0.592373816792493;0.912721905768472;0.948597872093513;0.97764129897581;0.587273009342852;3.55881428718567;0.00100040435791016;0.00299477577209473;40.9983730316162;1072.29775890614;1066.95435744249
388;4;4;2;0.990172425848357;0.998563979752353;0.998557118121303;0.993830061727146;NA;0.998565345553908;0.998563979752353;0.998557118121303;1;NA;0.998565345553908;0.998563979752353;0.998557118121303;1;NA;0.89444893400999;0.963980906965422;0.912666021923086;0.993830061727146;NA;2.40927124023438;0.134354114532471;0.0598688125610352;24.2996916770935;25129.3277498056;25129.4241261228
260;2;2;3;0.988083557948469;0.988687613291391;NA;NA;NA;0.988083557948469;0.988687613291391;NA;NA;NA;0.988083557948469;0.988687613291391;NA;NA;NA;0.988083557948469;0.988687613291391;NA;NA;NA;2.15579056739807;0.0616457462310791;0.0324475765228271;10.9454431533813;20642.67771189;20642.67771189
416;4;2;5;0.839287295463385;0.662292584397239;0.459327766092171;0.45813274649093;NA;0.999714921541495;0.997126870121764;0.999916282910734;0.999432765575194;NA;0.999714921541495;0.999705795959186;0.999916282910734;0.999432765575194;NA;0.954796794214073;0.981283952251026;0.969432510072297;0.812115614765866;NA;2.60630011558533;0.253257274627686;0.0662291049957275;21.2724483013153;96284.7643382344;96274.7825749605
136;2;4;5;0.999644371357995;0.997420621399795;NA;NA;NA;0.999998608552276;0.999999965951813;NA;NA;NA;0.999998608552276;0.999990790944893;NA;NA;NA;0.999612881383285;0.993100463715862;NA;NA;NA;2.15203785896301;0.00466728210449219;0.00814414024353027;23.2204582691193;3565.45219095485;3562.91289278163
290;3;10;5;0.999987869114039;0.433996461028321;0.826949105643864;NA;NA;1;0.999999999999997;1;NA;NA;0.999999999999999;0.999999999995753;0.999999999999999;NA;NA;NA;NA;NA;NA;NA;2.35359954833984;0.0205867290496826;0.0291473865509033;NA;7950.23280104512;7935.75257112933
376;3;2;3;0.976409690418071;1;0.943612440647693;NA;NA;0.992031914837061;1;0.991479496840982;NA;NA;0.992031914837061;1;0.991479496840982;NA;NA;0.945659211975814;0.966990668458675;0.991479496840982;NA;NA;2.30228924751282;0.219452381134033;0.0613088607788086;13.6157395839691;54944.4444298546;54943.7476600503
350;5;2;4;0.650756106504518;0.795313194852603;0.295526845859983;0.665832722525111;0.125658156557137;0.999094758694317;0.998916097662727;0.999034080862909;0.999107962109766;0.998950431324055;0.995736745281014;0.998916097662727;0.982385813949614;0.999107962109766;0.980846773099692;0.984608191481985;0.982221669386682;0.898896649962675;0.856025345114026;0.85573285856832;2.81270861625671;0.136200189590454;0.0545477867126465;19.4929609298706;70972.7008404169;70956.6404460778
496;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.39512062072754;0.470648765563965;0.11713433265686;11.5478544235229;52416.7517755558;52416.7517755558
