ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
911956959129479;265;5;5;2;2;0;2;1;0.5;1;0.00771337158621563;0.00169053579498154;0.00248696204336633;0.00194663909782427;0.234934716198143;0.256618982872495;-0.0800960304109463;-0.00533973536072975;-0.400480152054732;0.589971738034649;0.999002892195328;4.76628128185331e-45
729867447105619;195;5;5;2;2;0;2;1;0.5;1;0.00765242191537555;0.00228458175672253;0.00387625211571816;0.00236193580901484;0.644840391471173;0.0851671870475558;-0.0510093532662953;0.00728705046661361;-0.641260441061998;0.699908212835008;0.998148142575734;1.25471113271837e-34
764714953809128;315;5;5;2;2;0;2;1;0.5;1;0.00861384769335579;0.0292001273499615;0.018466457228322;0.0101087565091182;0.242781154803505;0.338963726830459;0.040406305392102;-0.00448958948801134;-0.278354548256703;0.0934536604500006;0.999292530261888;2.39560996723914e-53
548127013568935;400;5;5;2;2;0;2;1;0.5;1;4.18963125749468e-06;3.49703421278453e-06;1.27970098496992e-05;7.55584437894876e-06;0.0440495987064704;0.00399892079953717;0.0353996162702394;-6.71655965143569e-21;-0.460195011513113;0.221525817175096;1;4.79989658302737e-69
723119976796318;370;5;5;2;2;0;2;1;0.5;1;1.8416771946779e-05;6.97866584033877e-07;4.13175812541126e-06;1.52303123449846e-06;2.42421733153953e-13;0.000326745529708569;-0.0688247201611685;-1.81367839526431e-20;0.527656187902292;0.608396207660103;1;4.14553322915267e-63
301840364929487;80;5;5;2;2;0;2;1;0.5;1;0.0166423336404435;0.00944774431640764;0.0318758375300812;0.0212522887487626;0.000344437798817736;0.0222262553784837;0.0883883476483184;0;0.565685424949238;0.287297495183646;1;4.17917463120108e-13
719682299567538;235;5;5;2;2;0;2;1;0.5;1;0.000322146553278258;0.00013889466097027;5.83756208346818e-05;4.88726617393846e-05;6.74618668584159e-06;0.184518366006046;-0.0845894427914956;-0.0060421030565354;0.15709467946992;0.2466694004173;0.998719766237638;1.59434746679561e-41
735678742555951;190;5;5;2;2;0;2;1;0.5;1;0.000167334599911364;5.07544822332611e-05;9.29066194516775e-05;5.49268069508509e-05;1.09646382907994e-07;0.325415599243987;-0.0372182083859634;-0.00744364167719267;0.431731217277175;0.394669182278586;0.999137878684417;7.21853862682551e-32
465385408786622;375;5;5;2;2;0;2;1;0.5;1;6.35476403692317e-08;3.85979251421156e-07;2.27764356686411e-07;2.0424791613942e-07;2.17342916235388e-07;0.0178223851494429;0.0604346145465782;0.00755432681832228;-4.58806715000161e-17;0.530234236193698;0.999495668041306;6.5052436313999e-65
15698783978958;130;5;5;2;2;0;2;1;0.5;1;0.00418082763411926;0.00556799425282416;0.00457383463975577;0.00521384322496253;2.75367019603872e-08;0.0109622444718061;0.0109108945117996;3.32707936878375e-21;0.85104977192037;0.492506444221022;1;2.23549256824164e-22
