ID;N;K;scale_batch_effect;covariate_effect;SD_residual;treatment_effect;interaction_effect;prob_treatment;p_treatment_rnd_no_control;p_treatment_rnd_control;p_interaction_rnd_no_control;p_interaction_rnd_control;p_treatment_anticlust_no_control;p_treatment_anticlust_control;p_interaction_anticlust_no_control;p_interaction_anticlust_control;p_treatment_confound_no_control;p_treatment_confound_control;p_interaction_confound_no_control;p_interaction_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
614488033120070;278;2;10;1;2;0;0;0.5;0.153879337088267;0.800946657884205;0.92414130103228;0.732385548003649;0.926473481529537;0.88823412936861;0.754993298600712;0.725489026368141;3.52791733627211e-55;0.732766174240633;0.613003911086143;0.720209117698092;NA;NA;NA;0.118897779082184;1;1.09476058471081e-60
534495372025216;216;2;10;1;2;0;0;0.5;0.592054345232844;0.183193568606027;0.00157819290731362;0.00303139805837016;0.270255450138038;0.117630064749544;0.0753743135411174;0.00564316383738933;1.54321821304159e-20;0.446361045225819;0.0192044310015661;0.005620418946775;NA;NA;NA;0.0390160557369401;1;5.68008013463589e-36
48935623026480;130;2;10;1;2;0;0;0.5;0.0375398513364865;0.46323103246248;0.0283040411468109;0.0617345609113411;0.618331142759675;0.436146024436128;0.150432134211269;0.069746177364245;5.92229177361874e-27;0.301401287937885;0.0491078373231035;0.0637713134151684;NA;NA;NA;0.0536370740017142;1;2.1381447667891e-28
727615970081528;276;2;10;1;2;0;0;0.5;0.18024023161108;0.340476178415618;0.353928065473844;0.955763040051688;0.516689935491705;0.304289561473942;0.98513303563966;0.895176045259299;1.00779794363209e-56;0.932957596758663;0.959965306387603;0.897988806296139;NA;NA;NA;0.39919757455423;1;9.56035739336063e-58
69272382845011;102;2;10;1;2;0;0;0.5;0.288999612700813;0.474683487265517;0.403812742746072;0.430805638007006;0.590149221561127;0.434984107954668;0.831777328296216;0.4174767404324;9.80525611389361e-22;0.422854923955409;0.320392912657956;0.392418107772315;NA;NA;NA;0.552376505263504;1;2.86199930096904e-22
407455356063285;286;2;10;1;2;0;0;0.5;0.282514734563132;0.980412591782913;0.923893464228364;0.202056250496601;0.983567645592073;0.973281483559547;0.414918457886548;0.196103239016659;2.96670354561548e-56;0.600312543233368;0.160024471166026;0.208543983790138;NA;NA;NA;0.193286154284643;1;1.97825119394789e-62
72888637873440;272;2;10;1;2;0;0;0.5;0.157262438188529;0.444230371700768;0.143930495184286;0.0772443166406891;0.648613195017261;0.461640039775038;0.26361820187804;0.0806059034339838;2.51264666215351e-44;0.217089436024127;0.101362871661547;0.0792430606522751;NA;NA;NA;0.27488467040902;1;7.09002287256741e-57
970661176669501;212;2;10;1;2;0;0;0.5;0.704857752706084;0.535548167998402;0.220712576343045;0.290973380432014;0.801655000215987;0.574416471029321;0.520025722309927;0.261716866195183;1.06746637324236e-33;0.359681849769869;0.422199723489253;0.251096553568962;NA;NA;NA;0.408823172595038;1;1.77206226223936e-41
49081660639672;216;2;10;1;2;0;0;0.5;0.453238809158035;0.248701265482964;0.392347554451998;0.188399428569582;0.428738981031569;0.245533351410691;0.440814703438979;0.189342326919998;5.80483075655513e-23;0.766058615991278;0.496860813068983;0.209735120958803;NA;NA;NA;1;1;3.27483216565363e-32
563187633821231;110;2;10;1;2;0;0;0.5;0.0237555107531417;0.371684587276582;0.017746343301277;0.0352303181483313;0.743894114303448;0.60547375127555;0.281756152826616;0.0635077788005904;4.96953311326033e-16;0.934952611983506;0.0793932734889815;0.0620406858373353;NA;NA;NA;0.035174860597872;1;6.42523036416386e-21
926637894855481;244;2;10;1;2;0;0;0.5;0.629597166458125;0.285055946472006;0.219212053342973;0.178208930385758;0.484610963783258;0.270300022199566;0.401753241778587;0.182675173534805;3.1305673235018e-47;0.501014684106681;0.220778585857827;0.17985457579771;NA;NA;NA;0.158786888717556;1;8.74694842352523e-51
178876963545047;124;2;10;1;2;0;0;0.5;0.235834718840144;0.930437184741501;0.430488297916553;0.279879423128981;0.887689818941877;0.996799910766662;0.40402160805929;0.279325276928845;1.53885750461208e-22;0.48515341939625;0.218589173154109;0.294650741551161;NA;NA;NA;0.150709655002253;1;4.38622437993557e-27
376369258646610;242;2;10;1;2;0;0;0.5;0.956574067910122;0.47399786067975;0.0225621582091655;0.272104521520963;0.640459992558932;0.468704593571475;0.515285249701933;0.270694711176071;3.765734437604e-46;0.215693348740409;0.360391476241714;0.298953900855895;NA;NA;NA;0.699635012544901;1;3.62807282663848e-51
948098710415231;98;2;10;1;2;0;0;0.5;0.472170230355453;0.698695048172852;0.844475036649057;0.737823791206974;0.894173444105772;0.646998061302494;0.703689795498866;0.74579632458732;2.93759321670071e-12;0.689202895609057;0.567510841504204;0.783704626199401;NA;NA;NA;0.682131413205115;1;2.58790788939431e-16
497301850200052;176;2;10;1;2;0;0;0.5;0.167997644684153;0.806472192790029;0.774657676562999;0.987223126164686;0.829145298847243;0.876821671477177;0.905173898186613;0.996920493752214;1.60551439402004e-25;0.260812029902879;0.957393605127323;0.994566962160858;NA;NA;NA;0.130445103256948;1;1.07176751085237e-33
494812766265052;222;2;10;1;2;0;0;0.5;0.294810986112275;0.095280345994739;0.194842264544275;0.21592380273874;0.310356888925291;0.0937600666774;0.518304427705278;0.203927504696474;1.0752063217146e-49;0.354352766720226;0.15040042519009;0.183339152813045;NA;NA;NA;1;1;1.7607758105267e-48
108356086581531;126;2;10;1;2;0;0;0.5;0.584567391626777;0.138985029597354;0.203541264455018;0.933936957437132;0.296447941788285;0.136003400487881;0.834406006585927;0.88041174191734;9.75142222199087e-28;0.85256894198184;0.629568313751468;0.874986645790302;NA;NA;NA;0.721445168821095;1;1.06449848456833e-26
881002142759736;150;2;10;1;2;0;0;0.5;0.461827227835712;0.981812804121795;0.973985960745176;0.726686935354892;0.986746604132972;0.980149376549886;0.719835663923139;0.722534003111264;1.80569420150996e-25;0.851942910710058;0.711182179852397;0.723719436023351;NA;NA;NA;0.413176150987312;1;1.42465099934521e-29
296277825067182;226;2;10;1;2;0;0;0.5;0.310076313337048;0.280448763697936;0.526603098715036;0.458057331335551;0.453102144048415;0.299174836357677;0.500491374080669;0.378795371938499;5.85717833630527e-39;0.337057415576328;0.277065416396962;0.343240461757026;NA;NA;NA;0.79005214537977;1;7.2033663535398e-47
844532547564273;60;2;10;1;2;0;0;0.5;0.529662135316958;0.223394582359297;0.00191029271069227;0.0250174306172109;0.572230735894965;0.188780353339438;0.148347655496584;0.0266188503176278;1.52256003280802e-11;0.335339857728452;0.053164645209423;0.0272985518247225;NA;NA;NA;1;1;1.509427907561e-11
279872652104029;186;2;10;1;2;0;0;0.5;0.931782049416322;0.11908844784449;0.45339591007043;0.510157002655816;0.448395810057229;0.122589795739908;0.695978284401912;0.500654130164584;2.81588399832203e-32;0.81823297654635;0.795084957365156;0.486031762244459;NA;NA;NA;0.374917315410748;1;2.70973749323941e-32
381497726307282;106;2;10;1;2;0;0;0.5;0.454356010702295;0.637790766750336;0.159967689919946;0.491887105617205;0.661161103989185;0.633930363693294;0.653507037604419;0.594553697255016;3.7134290327114e-14;0.0218679823383182;0.366198794213698;0.725494361371993;NA;NA;NA;0.695776448226267;1;2.39160058874109e-19
396133610568995;234;2;10;1;2;0;0;0.5;0.614624546478518;0.433400300228332;0.543943241814296;0.917865867317433;0.631221688690116;0.435233400408732;0.90880265544031;0.969491281201448;1.05724438425782e-39;0.369545765799664;0.918794537368756;0.981239586854872;NA;NA;NA;1;1;7.86425617629022e-42
145123394451709;286;2;10;1;2;0;0;0.5;0.330132193672623;0.72114482185201;0.254224323643861;0.0959211527777325;0.781171313496121;0.670883179401065;0.24880885899744;0.0933941041141137;3.51423971504748e-40;0.68730796941133;0.045532358754139;0.0891370929351552;NA;NA;NA;0.402642660545931;1;1.96963721228525e-47
350024034177094;198;2;10;1;2;0;0;0.5;0.571825757106845;0.448557557239229;0.0930487875496602;0.0600761213097747;0.623192922674741;0.475714613907984;0.274093562811778;0.0579173635392182;9.49077259862851e-25;0.142286485686189;0.0510778706466484;0.0642045629291264;NA;NA;NA;0.198958931092402;1;5.72648238133468e-37
88217815709343;136;2;10;1;2;0;0;0.5;0.488247229832018;0.297144408178876;0.730792104732205;0.252689179872036;0.506522723842122;0.297980045981746;0.356510151464499;0.227676877524088;1.03090643741328e-24;0.508624855662826;0.818571316077664;0.110872528816131;NA;NA;NA;1;1;2.67418401923329e-27
338217656438442;224;2;10;1;2;0;0;0.5;0.483572447244611;0.0149857206077307;0.997714878277919;0.190165660045758;0.121067890985097;0.0164278571815131;0.362504395781642;0.208018736490102;1.98539779248736e-52;0.0307714960002571;0.114438872727705;0.161164175114866;NA;NA;NA;0.34949796250957;1;4.48442097348348e-48
243499806361934;112;2;10;1;2;0;0;0.5;0.0196332410479458;0.505699455636875;0.508318475714624;0.991621829201176;0.512535717137701;0.415190768372464;0.991847712249458;0.981165182388247;1.16422191494966e-17;0.999386101320468;0.528038104617172;0.895020588074779;NA;NA;NA;0.0231440712991089;1;7.48070972229742e-23
399416572404470;236;2;10;1;2;0;0;0.5;0.204812663384381;0.681299679429497;0.761926004771979;0.818881896670086;0.774624297202601;0.661398778474834;0.880402877431637;0.817727355506227;1.2846448093522e-43;0.336634832155481;0.865093453016717;0.807693623745685;NA;NA;NA;0.241249841751212;1;1.08792033390198e-50
262330994484010;248;2;10;1;2;0;0;0.5;0.0580264489579807;0.48680714240526;0.124715685033114;0.381220364389871;0.811665651306643;0.587175486401026;0.706950931719159;0.448782359148475;6.1543725518497e-49;0.573157644214851;0.403375087044168;0.46025109335493;NA;NA;NA;0.0753181023311782;1;1.79160679368614e-52
627260428567234;198;2;10;1;2;0;0;0.5;0.904245365847424;0.876791841970895;0.947367955818182;0.68501668014626;0.917874610798068;0.87227171248602;0.982491028447075;0.682353536886062;2.19362015030811e-36;0.76289662936723;0.626405533225935;0.687514590164524;NA;NA;NA;0.886830856781151;1;5.48514176761361e-40
926169798450687;206;2;10;1;2;0;0;0.5;0.117425743400998;0.268583095255598;0.865689973195652;0.81024796828672;0.417326250328193;0.255547349058428;0.798237378844887;0.819607480227478;7.37515392424135e-39;0.676531427223629;0.687112461812055;0.805789921104425;NA;NA;NA;0.329143646037238;1;2.50753288696633e-43
627915466800477;254;2;10;1;2;0;0;0.5;0.861186544283696;0.668126092975717;0.549670452550093;0.145679620064838;0.865510046552816;0.661632084643797;0.445660416001384;0.135790688366248;1.66013968663786e-49;0.421057401991604;0.245658094227981;0.155490720404903;NA;NA;NA;1;1;1.30203939592265e-54
40907902227239;180;2;10;1;2;0;0;0.5;0.13143417553771;0.910748697402225;0.852318069500546;0.930103732686737;0.940760206826894;0.890949512961976;0.764866731249777;0.920232232728028;1.58877931314172e-25;0.293708495949257;0.858167231863284;0.960141790273229;NA;NA;NA;0.0956483676275005;1;1.99738653177214e-28
426257364964021;242;2;10;1;2;0;0;0.5;0.51797079210646;0.690452777946569;0.68204821180068;0.829033105493311;0.821614771694082;0.723084981365591;0.894115752792588;0.838677862305305;6.11897246278634e-37;0.886428054031551;0.504999270214262;0.862703793974236;NA;NA;NA;0.699243660189202;1;5.65528711986367e-48
325631746409105;152;2;10;1;2;0;0;0.5;0.382091437708966;0.0471058695378768;0.661040607998639;0.23775194835457;0.151597522345579;0.0403035398117129;0.526660071082154;0.227518725116871;1.73667225931534e-28;0.933194388593729;0.327951445968766;0.245006481982041;NA;NA;NA;0.745581526252909;1;3.32752290012636e-33
755293520361969;244;2;10;1;2;0;0;0.5;0.733917272534586;0.49089764042356;0.162530400898803;0.968321009944319;0.729680617931445;0.492850133054828;0.951519603600504;0.950558167014808;5.61636707696703e-47;0.131391157857969;0.91997395088095;0.981990287779242;NA;NA;NA;1;1;2.08510072089526e-48
620965237662452;86;2;10;1;2;0;0;0.5;0.194395228076838;0.662011702613764;0.265239195714117;0.618959291256447;0.921873263057034;0.933580964562157;0.750049123327736;0.811469897505874;4.40034068304349e-15;4.40034068304349e-15;0.794453353962432;0.794453353962432;NA;NA;NA;0.195667742543642;1;1.32921566861833e-19
800152386163273;156;2;10;1;2;0;0;0.5;0.975055237605106;0.537742297840328;0.497964114282708;0.400486123368409;0.828381867881992;0.499539383411676;0.658051136166962;0.405764353616862;7.74430902706755e-28;0.605951615774272;0.450849133500392;0.358814872481461;NA;NA;NA;0.747142323396302;1;5.82435515845851e-28
856506341237378;80;2;10;1;2;0;0;0.5;0.415792079133322;0.313496236293716;0.342719550400843;0.517810699586015;0.585990302539247;0.320991716781186;0.544905442556767;0.519795095001108;3.32506602662611e-10;0.782240399292691;0.807295376730992;0.483581737680789;NA;NA;NA;1;1;5.78943509310466e-12
40407261404217;74;2;10;1;2;0;0;0.5;0.26087995004275;0.795937199257447;0.103976765439063;0.175513153238347;0.969573866033039;0.698121456251522;0.477152275519373;0.204153631981833;3.10514102143443e-19;3.10514102143443e-19;0.201045211877373;0.201045211877373;NA;NA;NA;0.16302438430657;1;5.77014220946319e-17
500552629388584;112;2;10;1;2;0;0;0.5;0.252021979935374;0.491073004506734;0.141883955075411;0.975769337130815;0.8758603975517;0.795286468338896;0.903653452643127;0.68513837690883;1.24505027228074e-17;0.770854336089375;0.660922282620995;0.693905889224016;NA;NA;NA;0.0881579354197945;1;4.33944686598543e-22
191140076457276;132;2;10;1;2;0;0;0.5;0.0302907363221769;0.691946240845485;0.447429342331595;0.738899993942436;0.768484474966027;0.63431868479668;0.733651852980233;0.72735390780982;1.20166144688004e-29;1.20166144688004e-29;0.710642364196092;0.710642364196092;NA;NA;NA;0.0236351019828339;1;1.10542252168244e-29
505914679080101;270;2;10;1;2;0;0;0.5;0.470801676031439;0.690988974673771;0.232043826269202;0.405807385952758;0.740567669301167;0.703722672941196;0.680385366488499;0.422790306275094;2.00806196697623e-48;0.38006213742027;0.475635868999015;0.416628228693466;NA;NA;NA;0.626013109784242;1;7.86322332560727e-55
829267091551161;248;2;10;1;2;0;0;0.5;0.833347490315126;0.757654377524989;0.703269622086657;0.308759753709484;0.829832475641676;0.756459135900935;0.620170103310461;0.300858913592224;1.22839110932911e-34;0.334579329046676;0.183414243802718;0.274300085056658;NA;NA;NA;1;1;2.11400657362428e-41
734149198294427;74;2;10;1;2;0;0;0.5;0.623439919770849;0.164612956650076;0.800246440214779;0.309154809330398;0.371997129152776;0.178032413383322;0.653714198970947;0.339165770932657;8.2545098205216e-17;0.266345746623213;0.475024984350621;0.369805385911996;NA;NA;NA;0.103511810350063;1;3.94272501992675e-16
596826562009908;298;2;10;1;2;0;0;0.5;0.767331356600872;0.113986800257244;0.985311583125964;0.334544940163318;0.286711781511228;0.134528042151676;0.578616331152223;0.369715351969398;6.83664885446835e-61;0.736813712080303;0.80473741653866;0.357761012948555;NA;NA;NA;0.486809696990536;1;1.5651748059759e-62
297634412169909;268;2;10;1;2;0;0;0.5;0.968977508398417;0.194734749839155;0.422512769594486;0.671518891883331;0.363052375169755;0.167172551370816;0.665847409792563;0.601013162012181;1.55550322275062e-57;1.55550322275062e-57;0.602704140853826;0.602704140853826;NA;NA;NA;0.27153913587657;1;2.28761817408783e-59
846574077090194;68;2;10;1;2;0;0;0.5;0.394760027670045;0.841072716968643;0.298699703044992;0.502291386796698;0.950801889509433;0.923145166753573;0.698776164522669;0.540117556498389;6.69946913346459e-13;0.894832124381871;0.532725966686987;0.541122599684603;NA;NA;NA;0.466081807166599;1;5.01045692078898e-14
785387467184033;276;2;10;1;2;0;0;0.5;0.905781755177884;0.0989117792337047;0.46163315628525;0.869486383259334;0.263512740532586;0.0985877149470512;0.989613185120761;0.877310367807771;1.24511354459107e-53;0.998799699131795;0.595797049640506;0.881006559951994;NA;NA;NA;0.148295210692894;1;6.1990785116514e-57
561227514316578;82;2;10;1;2;0;0;0.5;0.313857299473651;0.0708895383498515;0.154848247002195;0.851526781393479;0.332133862979856;0.066458660066788;0.815144951063257;0.904662200469427;6.29880839077797e-09;0.0867629815244652;0.856449687444507;0.943443503647694;NA;NA;NA;1;1;1.3583717181921e-15
225468584834590;72;2;10;1;2;0;0;0.5;0.257966452442917;0.0397255473431539;0.408822568458884;0.706797840296246;0.201308064024317;0.0425876623589721;0.618684384444603;0.581234498764471;4.45014520565096e-08;0.404020523814001;0.453239789285392;0.583285286412312;NA;NA;NA;1;1;4.13976780899743e-12
105853867496119;198;2;10;1;2;0;0;0.5;0.389659100215984;0.739107262812247;0.316398617677154;0.469358714461536;0.874894565688153;0.798737053384976;0.596579047967152;0.507433477085489;1.2627856235663e-38;0.177867170937112;0.714318622751381;0.563337646875106;NA;NA;NA;0.477086978672054;1;1.38546598000726e-41
155755242922165;186;2;10;1;2;0;0;0.5;0.0901291779492333;0.750913225731902;0.558708281128351;0.334864114509828;0.921695041470221;0.713705895165635;0.556188322963632;0.334733521126906;1.34496454539266e-29;0.865571092356671;0.168237079136018;0.31767833168256;NA;NA;NA;0.0767225286222545;1;1.11983977874349e-33
604333617462633;148;2;10;1;2;0;0;0.5;0.466135384026295;0.814921164001649;0.774784279035265;0.548567066247802;0.960661449916682;0.742149064787111;0.68832762773109;0.516461736368738;1.78457574717433e-30;0.316770480190038;0.676892164650259;0.471749906863517;NA;NA;NA;0.323895662231336;1;2.48872573891815e-32
921570718441848;100;2;10;1;2;0;0;0.5;0.725553777781956;0.462745099396785;0.164632073150341;0.0356294586172789;0.802738802849228;0.530924101362317;0.214831029520238;0.0357220907158195;5.0379340796984e-15;0.961112925072013;0.01750638936326;0.0338802677496301;NA;NA;NA;0.421379503742869;1;9.20768304968609e-19
672872051789762;68;2;10;1;2;0;0;0.5;0.148768484076869;0.422882555804275;0.877935446378195;0.396506175225927;0.720129434938127;0.339707368818358;0.668837390152289;0.420738374622165;1.18542483876225e-13;0.502318127672605;0.643751080722622;0.458080228278387;NA;NA;NA;0.33176624510571;1;8.19685315445841e-15
565933872916214;78;2;10;1;2;0;0;0.5;0.21876042677989;0.957417080108634;0.0283779069418557;0.415707472415575;0.913974119283687;0.91821789019385;0.692079740797949;0.460437255482475;5.86446221406892e-09;0.705337010805261;0.654165283085593;0.461112454147217;NA;NA;NA;0.159804700189381;1;5.37835053404789e-11
673756144346759;300;2;10;1;2;0;0;0.5;0.191606016762012;0.927204756585669;0.385258064273045;0.0633575040632831;0.899399620600242;0.954525692304754;0.248808811444577;0.0638718848292778;6.6806225310363e-56;0.66774722942885;0.0614077097933541;0.0628708636889103;NA;NA;NA;0.10558850244542;1;1.50291500489592e-60
475696292653394;186;2;10;1;2;0;0;0.5;0.650125135802438;0.384157938074313;0.366385321768271;0.916727036356489;0.532038207035951;0.431866472381906;0.932557874275955;0.955459608337637;5.82861918209876e-33;5.82861918209876e-33;0.959900614206772;0.959900614206772;NA;NA;NA;0.240724865370852;1;1.75411066072478e-41
191750170452928;158;2;10;1;2;0;0;0.5;0.266719591648755;0.792318156756137;0.842315715895439;0.620788681919096;0.915587957913058;0.875954846162501;0.578187930533459;0.621021241726841;1.5000818627015e-27;0.832898438479818;0.737698903665127;0.616197634889159;NA;NA;NA;0.265028667449361;1;7.15066043523872e-33
785765249786034;122;2;10;1;2;0;0;0.5;0.206516541821297;0.361490423936836;0.382863484140533;0.711387559494927;0.702418448961029;0.338570327130044;0.76198693822199;0.767838908351368;1.83982716005872e-27;0.238273432143917;0.75187697148767;0.742322586594625;NA;NA;NA;0.467931838516414;1;2.93380171782944e-24
690761234706945;126;2;10;1;2;0;0;0.5;0.648657415620045;0.911770395772699;0.555540557565726;0.456288775940075;0.916092441591136;0.870487810635356;0.738443140159923;0.41228264605107;5.77971974326817e-22;0.315316849113006;0.484340114139947;0.425448189384706;NA;NA;NA;0.592560276916651;1;6.68164032655285e-26
891508485298166;156;2;10;1;2;0;0;0.5;0.229017366433599;0.274924223046672;0.925031966728045;0.659106721242283;0.479661784732059;0.27501083849197;0.877491701021118;0.640129745968829;1.33793972885038e-30;0.403170126809714;0.453554220390588;0.634738733090928;NA;NA;NA;0.630841721303837;1;3.01572110112596e-33
