ID;N;K;scale_batch_effect;covariate_effect;SD_residual;treatment_effect;interaction_effect;prob_treatment;p_treatment_rnd_no_control;p_treatment_rnd_control;p_interaction_rnd_no_control;p_interaction_rnd_control;p_treatment_anticlust_no_control;p_treatment_anticlust_control;p_interaction_anticlust_no_control;p_interaction_anticlust_control;p_treatment_confound_no_control;p_treatment_confound_control;p_interaction_confound_no_control;p_interaction_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
887991010198632;270;10;1;1;2;0;0;0.5;0.471628793521487;0.539065775638365;0.963844346204386;0.923405409641423;0.456531560068357;0.450048385781838;0.79211114489761;0.878445448917149;0.86282554969483;0.669812259494908;0.998215687667009;0.78859504347835;NA;NA;NA;0.946342513787601;0.999999906914215;5.31195432941751e-49
908174728223249;180;10;1;1;2;0;0;0.5;0.428795791204184;0.434386843513182;0.359631578696766;0.314361770978685;0.448464004860067;0.385616639755551;0.331454811077568;0.339750811438535;0.92983385428589;0.514822130242277;0.257291079706953;0.184196958631221;NA;NA;NA;0.714518234181533;0.999977276080601;6.20363665868891e-32
636256297174612;100;10;1;1;2;0;0;0.5;0.554587662223418;0.4620570596242;0.464569422780249;0.686169222026464;0.453767640124435;0.349106006198608;0.577469552434849;0.682461933312386;0.883764037393666;0.915456208030811;0.631173454965168;0.599252790429889;NA;NA;NA;0.505914445986431;0.999413870220254;1.70584468824764e-15
998947127385563;300;10;1;1;2;0;0;0.5;0.545402635993656;0.526745109126303;0.628804952357251;0.733360209750531;0.639750541320538;0.626940552441159;0.719321527678028;0.679008921694766;0.751660971904764;0.669126817415533;0.596827624867709;0.79134042750762;NA;NA;NA;0.424135463094294;0.99999472178468;8.98367241407704e-56
88845365940340;140;10;1;1;2;0;0;0.5;0.359415244777473;0.311012873582429;0.595444592924314;0.976544096593494;0.283650803985979;0.275435724099484;0.667174094400495;0.728678117438184;0.306728882073381;0.743576957689093;0.597580758904614;0.876891340209204;NA;NA;NA;0.848905828925291;0.99999831313563;6.02509479484248e-25
179720963679224;170;10;1;1;2;0;0;0.5;0.309185737362367;0.167074161176825;0.104766357199286;0.257727591918223;0.346322369531525;0.319600144257697;0.164539217633173;0.15222423833646;0.0930645763297942;0.555130889176546;0.21877554216609;0.260658883370557;NA;NA;NA;0.0590419206259631;0.999991026890561;7.06163231200977e-30
632048868735465;290;10;1;1;2;0;0;0.5;0.700443982367138;0.733961353307478;0.212358580939489;0.155164182543922;0.754124122426232;0.761961577478813;0.265984666134648;0.262432025662683;0.922372434814885;0.700806290841553;0.224651507834185;0.288757927687773;NA;NA;NA;0.642111314088459;0.999994902563028;2.26684128945246e-56
676492853061555;110;10;1;1;2;0;0;0.5;0.0338680057171745;0.0718294626926501;0.976937460127379;0.935922146374364;0.0310227125794814;0.0335796944374535;0.865268570809822;0.899771232157773;0.0359233075517244;0.0399098740670675;0.958317822386221;0.862658841985681;NA;NA;NA;0.515932404853689;0.999620002912956;1.47039394652091e-19
287697109769634;120;10;1;1;2;0;0;0.5;0.21618787304692;0.217538844493402;0.158620689625918;0.185097558644529;0.288733858209464;0.309773980070467;0.168744378647647;0.206723432580126;0.131705055817522;0.365666152690103;0.165917361693176;0.209804916825569;NA;NA;NA;0.915532226978298;0.999956652862295;2.19997648658839e-19
479623587482032;120;10;1;1;2;0;0;0.5;0.776550645518287;0.725499632745489;0.807541507398995;0.725602741049733;0.863449164362184;0.903140642975738;0.988739269249874;0.895637010132762;0.736885114098026;0.246704822772619;0.94527485272653;0.821476413169599;NA;NA;NA;0.218941948949419;0.999996338830204;1.01387518565377e-19
260688205325659;70;10;1;1;2;0;0;0.5;0.522028271276197;0.698151045360786;0.231478622172797;0.048481380648631;0.442577666910361;0.577812691225711;0.164410213448908;0.221175403601867;0.256617042461049;0.95220776239799;0.23110106486844;0.218304071397673;NA;NA;NA;0.931308060422032;0.99853848223663;7.76185794026255e-11
965672123321975;240;10;1;1;2;0;0;0.5;0.988060439554737;0.949458389414709;0.911660533027191;0.658872809222673;0.948771971002002;0.976049787869048;0.898760665229384;0.819520937743775;0.842861170560876;0.849774842895839;0.74668980281808;0.775511836342228;NA;NA;NA;0.525414720596002;0.999988261091201;8.12033892311816e-43
751965146897940;230;10;1;1;2;0;0;0.5;0.892316560248799;0.927021421051671;0.735209635872274;0.730992173917842;0.918757749987544;0.97192984267369;0.695825472113522;0.698652400998122;0.528111627621762;0.359209348656416;0.826875813455996;0.723640502182842;NA;NA;NA;0.295366408586094;0.999997609442174;2.59224259149204e-42
191327161442590;70;10;1;1;2;0;0;0.5;0.0830280685918005;0.317668300635318;0.293608433147885;0.36518303800358;0.0797656714400506;0.0650457483018657;0.29452242195915;0.342883423910904;0.0992967704106393;0.943122403586602;0.268833452083818;0.543871540433077;NA;NA;NA;0.416307411146388;0.998805512717766;2.00295367972525e-10
236954825097680;160;10;1;1;2;0;0;0.5;0.672932180311675;0.557239266337638;0.68507253551215;0.964467241321337;0.569451145264426;0.46030529754647;0.690481308595914;0.691341218716702;0.399724102067066;0.106433600948664;0.78364648714501;0.792898352799588;NA;NA;NA;0.774656075143702;0.999919714224699;5.40698052398237e-27
