ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
206335076580923;92;2;1;2;2;1;2;2;0.5;1;0.000252651248286857;0.000385333902608996;0.000611624468311593;0.000228698893126978;4.74565282056718e-07;0.0575859797457484;0.132453235706504;0;0.838870492807861;0.289733843943755;1;4.71004461006312e-15
852213412992144;118;2;1;2;2;1;2;2;0.5;1;1.8847490738603e-07;6.64453448977816e-07;1.08352435173304e-06;3.47369498698724e-07;4.33486486473677e-12;0.471261506350241;0.152894157431288;-0.0169882397145875;0.934353184302314;0.139859040177187;1;2.16581554806233e-23
391548621272148;310;2;1;2;2;1;2;2;0.5;1;2.80387031969534e-21;1.02378502013201e-22;1.85253205772747e-21;8.47203209812321e-23;1.23987674396549e-35;4.55368522812488e-06;-0.0456231835104121;-0.00651759764434459;0.86684048669783;0.491122302698582;1;7.86470222099942e-52
269458811106442;44;2;1;2;2;1;2;2;0.5;1;0.00461665570564924;0.00501708964027232;0.00354678923287951;0.00565280672589097;0.0538087300809659;0.0282470987923277;-0.0944911182523068;0;-0.755928946018454;0.753983176461018;1;2.59050609703746e-06
338951176811815;82;2;1;2;2;1;2;2;0.5;1;0.00254945262399628;0.0011494044410464;0.00172916833621741;0.00135457951030934;1.74114108276791e-07;0.323185129604198;0;0;0.975900072948533;1;1;6.919938070966e-18
190363086813008;128;2;1;2;2;1;2;2;0.5;1;7.35355972004224e-05;1.33694719432293e-08;1.95934455886475e-05;8.95186173742111e-09;0.0207441169625088;0.103785219689028;-0.172064139263686;0.0156421944785169;-0.954173863189529;0.0767750821387411;1;2.45050825982501e-26
22485919638784;66;2;1;2;2;1;2;2;0.5;1;0.000115824285108366;0.00010818410260538;8.16492373268696e-05;0.0001029175573819;3.01403243468591e-07;0.206126316982688;-0.0305281255436332;-0.0305281255436332;0.885315640765362;1;1;3.80269829625436e-12
201707240330871;346;2;1;2;2;1;2;2;0.5;1;4.29116609614033e-16;5.52975393136109e-20;1.16103889810427e-16;8.20551126115984e-20;6.35511336255244e-06;0.0350946331845143;-0.0173456775692961;-0.00578189252309868;-0.977139836403678;0.829690261655196;1;5.66297365146803e-73
232802980284522;118;2;1;2;2;1;2;2;0.5;1;1.0077115615326e-07;1.65554469254478e-07;1.04838286664936e-07;1.39210450188009e-07;1.6508267027626e-12;0.10366763378366;0.0682788741998919;0;0.887625364598595;0.578023683445137;1;3.17952086896933e-21
441391227040848;332;2;1;2;2;1;2;2;0.5;1;2.35935119727427e-17;6.35605417660949e-19;3.57783210989954e-16;1.16677665821911e-18;3.56445076470411e-06;0.113089866795958;0.048196269271188;0;-0.988023520059354;0.442246258937141;1;1.34016770711087e-71
202203734744554;174;2;1;2;2;1;2;2;0.5;1;1.57567567785709e-07;1.57504295298134e-08;1.85699662984693e-07;1.63036075542314e-08;1.06298845342544e-12;0.0252870282454706;0.0116460294244991;0.0116460294244991;0.850160147988438;1;1;1.94440994419971e-28
992184231030614;290;2;1;2;2;1;2;2;0.5;1;1.80475719022193e-14;4.17155656413235e-15;4.20850577726413e-15;4.57879575609199e-15;1.26071396472291e-05;0.837017086840591;-0.0344860392560905;0.00689720785121811;-0.986300722724189;0.638483002941405;1;1.87434994061129e-62
719329366146087;118;2;1;2;2;1;2;2;0.5;1;6.69579538460542e-08;5.49749485450157e-07;2.13769307274628e-07;1.36126826339924e-07;3.00508590907037e-13;0.100114814271161;0.186870636860463;0.0169882397145875;0.934353184302314;0.0649800724082088;1;2.16581554806233e-23
292705017847163;312;2;1;2;2;1;2;2;0.5;1;6.1842850649935e-16;3.53529526934986e-18;4.16844062681026e-17;3.58882769286681e-18;1.53715577363855e-06;0.0159378377556938;-0.0513877396413108;0;-0.937826248453922;0.427063060646099;1;8.13407617824224e-61
795017062236938;276;2;1;2;2;1;2;2;0.5;1;7.62734327117862e-17;1.2463470832695e-19;8.50995732398239e-19;1.77159748620825e-19;1.78828080015828e-32;0.00754996614372303;-0.109042616609105;-0.00726950777394035;0.923227487290424;0.0908784712912877;1;2.7260131005809e-52
660742782036559;170;2;1;2;2;1;2;2;0.5;1;3.00554911468765e-09;5.21902448057772e-11;5.02764974999648e-09;6.8631835645242e-11;9.10028122114399e-17;0.245181254740914;0.0235702260395516;0;0.942809041582063;0.877878555442141;1;6.55695212653188e-34
121099832048725;334;2;1;2;2;1;2;2;0.5;1;2.36087211168088e-20;6.89885967292598e-20;3.60467724347986e-19;5.98142191823783e-20;1.63457121283797e-07;1.98638117176671e-07;0.0778443113772455;0.00598802395209581;-1;0.189108296864534;1;9.55386188611129e-74
2018106834010;386;2;1;2;2;1;2;2;0.5;1;1.60867108165244e-09;1.26927414347037e-17;2.84693805871206e-09;1.14808990799632e-17;0.00230584989950171;8.44155357602822e-06;0.0416531099177584;0;-0.905955140711245;0.473954582725953;1;4.43031194336138e-70
680127079943974;58;2;1;2;2;1;2;2;0.5;1;0.00100014197230431;0.00108818425192142;0.00154982179450579;0.000745462060390152;3.5405766145507e-06;0.0728989841137504;0.138675049056307;0;0.901387818865997;0.428309202297271;1;4.09122417479464e-11
442649193459445;106;2;1;2;2;1;2;2;0.5;1;4.63912159998436e-05;3.10588258864429e-05;3.6822628866799e-05;3.04630864339996e-05;5.83093619368738e-10;0.448665084111545;0;0;0.981306762925316;1;1;3.8089294750819e-23
163613068730999;356;2;1;2;2;1;2;2;0.5;1;4.36533664391571e-21;2.46399151570098e-21;2.4282891519088e-20;2.24322079552889e-21;1.25317626972522e-38;5.05068297919816e-39;0.0449438202247191;0;1;0.45808823471581;1;1.54585237262565e-78
572705073119113;330;2;1;2;2;1;2;2;0.5;1;1.36334953641831e-18;4.08567262714448e-21;4.28802553473433e-19;4.08633492638197e-21;4.6824374868439e-34;0.000785904152019809;-0.0182476215648623;0.00608254052162077;0.918463618764736;0.825100475073507;1;1.07033269508305e-61
534753191344036;76;2;1;2;2;1;2;2;0.5;1;0.000172097548269032;0.000195453268061055;0.000438100349268537;0.00011093658893714;0.0283236641647055;0.0115674836295531;0.187417843410583;-0.0267739776300833;-0.829993306532582;0.161375388003856;1;2.51787411577648e-12
501753370390737;88;2;1;2;2;1;2;2;0.5;1;0.000184016903138833;0.000421347741146751;0.000368071217537846;0.000347849416701275;0.0676835007312603;0.0851785209635963;0.113901422250379;0.0227802844500757;-0.933991662453105;0.392666284802128;1;1.25326082500137e-17
591163088340483;50;2;1;2;2;1;2;2;0.5;1;0.0339578862924517;0.00604418506089373;0.056479458646811;0.0112738084093416;0.321905265716419;0.0308495237716937;0.0422200330920749;-0.0422200330920749;-0.717740562565273;1;1;1.78238304084333e-06
788463108922553;132;2;1;2;2;1;2;2;0.5;1;1.64721089050091e-07;4.64184987901812e-08;1.81030413272775e-07;3.48830655455026e-08;0.00214476255393593;0.00100118163496463;0.0608580619450185;0;-0.912870929175277;0.599997280088977;1;6.13658342119555e-25
712828274952907;148;2;1;2;2;1;2;2;0.5;1;6.91537263177134e-06;1.73264499147889e-06;2.11196960391896e-06;2.04645649947049e-06;2.18196846471093e-12;0.00119906834283941;-0.0678719135312807;-0.0135743827062561;0.909483641319161;0.508895829260099;1;1.16266731814052e-27
571799916861806;152;2;1;2;2;1;2;2;0.5;1;6.74507831146554e-09;1.84933415073093e-10;3.51874661072033e-09;1.94398295922338e-10;4.38180557461063e-16;1.24859227170353e-05;0.0132511367478321;-0.0132511367478321;0.887826162104748;1;1;4.16479596182655e-27
158983966127670;268;2;1;2;2;1;2;2;0.5;1;1.061896675075e-19;3.2474423451336e-20;1.75634150046744e-20;2.93171953706538e-20;4.39764895739517e-10;0.005278641724706;-0.0448561304016257;0;-0.941978738434139;0.540578281116002;1;7.82766249181228e-53
362310422066711;192;2;1;2;2;1;2;2;0.5;1;2.60047645087975e-10;5.51383238519362e-10;3.1966977268322e-10;5.19735333461005e-10;1.69678971927852e-18;0.713118375858989;0.0312924719541454;-0.0104308239847152;0.949204982609079;0.772529743765682;1;1.10135963835807e-38
783989181155846;362;2;1;2;2;1;2;2;0.5;1;7.41767422014001e-18;1.59342534820254e-18;1.02698723836147e-17;9.95871341375601e-19;3.06805456430535e-35;0.0860528519249609;-0.0497267927298122;-0.00552519919220135;0.989010655404042;0.400352039348733;1;3.94615246410746e-78
338302676143710;158;2;1;2;2;1;2;2;0.5;1;4.32398487268868e-12;2.92327854976011e-14;2.67908877319379e-12;2.84219715746442e-14;3.98219837748759e-20;0.00205570390708556;-0.025334729596907;0;0.962719724682466;0.873490578647616;1;7.15066043523872e-33
283699991709292;294;2;1;2;2;1;2;2;0.5;1;3.38729027664595e-13;1.86022415947729e-13;3.77347690598335e-13;1.89027964088518e-13;0.000146734440301879;0.000682561689304725;0;0;-0.953462589245592;1;1;3.00991474441427e-59
375343852855660;312;2;1;2;2;1;2;2;0.5;1;4.92232185529107e-14;1.62617256281133e-16;1.28527444293405e-14;2.48076380401392e-16;3.38105162166035e-05;0.109326506746994;-0.0384646997271881;0;-0.987260626331162;0.571267991957003;1;3.03308211074171e-67
895726614456125;246;2;1;2;2;1;2;2;0.5;1;4.58254341009867e-14;8.56515849146818e-14;7.78903829151415e-15;9.21099665893557e-14;6.096921878468e-06;0.120369062651295;-0.0407366616907743;-0.00814733233815485;-0.936943218887808;0.609250467199415;1;4.51513197195014e-48
488694644087301;188;2;1;2;2;1;2;2;0.5;1;4.96729418803687e-07;5.24158913728319e-08;1.15545295887806e-07;6.36418550686848e-08;3.89938611150937e-15;0.706269696638657;-0.0745736567450692;-0.0106533795350099;0.94815077861588;0.380795942992173;1;8.13414236520028e-38
26580231680447;322;2;1;2;2;1;2;2;0.5;1;4.02617980618631e-15;7.07897889331724e-19;2.20684617588605e-17;2.53971596389715e-18;3.16925104846353e-06;0.0272805838226304;-0.0869716217073246;0;-0.981536873554092;0.147288729095821;1;1.39362857352714e-68
975317315504314;236;2;1;2;2;1;2;2;0.5;1;2.18356927951572e-11;1.3977847064509e-11;4.55224917706547e-11;1.25532787371959e-11;7.10259626794036e-23;0.00532570442091278;0.00847731643854831;-0.00847731643854831;0.974891390433055;1;1;7.34776758766618e-50
377841864438559;312;2;1;2;2;1;2;2;0.5;1;3.47739789964926e-15;1.67246255648142e-15;9.24643525720434e-15;1.39018501575184e-15;1.28197616067982e-29;0.00515969513976228;0.0448800944732479;-0.00641144206760684;0.980950636343846;0.496826252257228;1;2.09260756626023e-66
621867618531373;314;2;1;2;2;1;2;2;0.5;1;4.04568111896651e-21;5.66349982825234e-22;1.03673624876528e-20;5.73721314581617e-22;8.68621891890595e-38;0.0162471846877074;0;0;0.968644209675705;1;1;3.40704473759626e-65
257329150651144;356;2;1;2;2;1;2;2;0.5;1;7.87391178195431e-16;3.93474346602843e-15;7.27635825430445e-15;4.3256953974662e-15;0.000135959307170487;0.222019447724096;0.0786566506207116;0;-0.988826464946088;0.16817728203439;1;7.98495858049471e-77
628236366262655;126;2;1;2;2;1;2;2;0.5;1;2.06543912727020e-09;1.38140240388331e-09;7.33644473770849e-09;9.07475692853831e-10;6.35074102582347e-05;0.0018974368821097;0.0482305139521861;-0.016076837984062;-0.852072413155287;0.718156173865619;1;6.34999776063057e-21
268560571662723;134;2;1;2;2;1;2;2;0.5;1;4.2210896594544e-07;2.19533746802532e-07;2.4120065175524e-07;1.93446446404059e-07;0.00627536187750398;0.372664888956648;-0.0597081434026532;0;-0.985184366143778;0.604194004994125;1;2.85457287352146e-29
641583393902632;156;2;1;2;2;1;2;2;0.5;1;3.66545759021146e-08;1.96176067990401e-08;1.49060300843256e-07;2.42112907247957e-08;7.08777067309109e-14;0.547661994560744;0;0;0.949967907031729;1;1;1.20505052362142e-31
