ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
566171928284763;310;10;5;2;2;10;2;0;0.5;1;0.561619980426116;0.841632424217151;0.578773381957334;0.905111383669228;0.645759934805823;0.824185013284935;NA;NA;NA;0.237733484507436;0.999999353632343;7.97736942547867e-57
657368017838993;290;10;5;2;2;10;2;0;0.5;1;0.5843396184046;0.465294553650046;0.57206645175556;0.591132399943007;0.460715109834324;0.499206724370975;NA;NA;NA;0.245861769882098;0.999999932336565;3.755985052989e-53
973904676363483;220;10;5;2;2;10;2;0;0.5;1;0.611735120689084;0.416494365677699;0.5802982593964;0.635495037672083;0.868095573268849;0.237641281526019;NA;NA;NA;0.905737514424;0.999982855193663;9.94111813520663e-39
971499891967858;270;10;5;2;2;10;2;0;0.5;1;0.799097054334085;0.990210282634217;0.74986779155557;0.901761054067173;0.830973450722057;0.195497988305521;NA;NA;NA;0.500239258818885;0.999996054003891;3.52643187030118e-48
438967752669518;330;10;5;2;2;10;2;0;0.5;1;0.527962548696602;0.367841747085015;0.520825206162392;0.477907248232009;0.587825923904998;0.448559167682635;NA;NA;NA;0.345506194060077;0.999999962002923;1.67129357006268e-61
299761886216925;270;10;5;2;2;10;2;0;0.5;1;0.0666616901694523;0.0407834701602066;0.0673554515902973;0.0669252012781628;0.0372735724452694;0.484451909425701;NA;NA;NA;0.392933223773987;1;1.66577360852287e-49
515385594636669;290;10;5;2;2;10;2;0;0.5;1;0.500056744258642;0.209449001525244;0.535789432137857;0.146514554366024;0.489279623889049;0.243020437334354;NA;NA;NA;0.369373008203009;0.999993782319419;1.29210313929192e-51
977191158782440;330;10;5;2;2;10;2;0;0.5;1;0.563069989652936;0.703043165296862;0.504294206838738;0.647443276478166;0.59440097290382;0.435186432044406;NA;NA;NA;0.431897111914755;0.999997046663594;2.00933085692699e-59
261437514994703;200;10;5;2;2;10;2;0;0.5;1;0.888502209595965;0.997934196974405;0.896327582424966;0.906536812331308;0.854256586355071;0.801527472755159;NA;NA;NA;0.0821304343747697;0.999974067367181;1.11950487805464e-34
212465628699322;250;10;5;2;2;10;2;0;0.5;1;0.460406904042666;0.635492450336752;0.47775797053382;0.789007380143417;0.30905707965837;0.0595090606516403;NA;NA;NA;0.348189198233703;0.999994337309702;2.03846440706003e-43
