ID;N;K;scale_batch_effect;covariate_effect;SD_residual;treatment_effect;interaction_effect;prob_treatment;p_treatment_rnd_no_control;p_treatment_rnd_control;p_interaction_rnd_no_control;p_interaction_rnd_control;p_treatment_anticlust_no_control;p_treatment_anticlust_control;p_interaction_anticlust_no_control;p_interaction_anticlust_control;p_treatment_confound_no_control;p_treatment_confound_control;p_interaction_confound_no_control;p_interaction_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
279121610672917;290;10;10;1;2;0.5;2;0.5;4.81717354427987e-06;8.05658848980177e-11;0.0739036342460602;0.0152386875372369;3.3963271047028e-05;1.87602365769138e-11;0.120253200566998;0.0122314211980015;4.54947601681215e-10;0.00707041095043387;0.019137938664683;0.00657182870407929;0.0276228303121349;0.00120099262226673;-0.707384654515106;0.17075424463565;0.999999932622687;2.88931837591351e-54
30180511334062;170;10;10;1;2;0.5;2;0.5;0.000437133972268745;2.61137463896859e-08;0.0744811437105518;0.0151213039187567;0.000312090513402732;2.3835643050458e-08;0.199605000772489;0.0222574110245856;2.27312343221833e-09;0.000978863382416793;0.347578664303106;0.0211072591408908;-0.0185606467466924;-0.00206229408296582;0.220665466877343;0.608284004656686;0.999935255937382;1.82751818904489e-28
908739039534139;250;10;10;1;2;0.5;2;0.5;1.02576845813728e-06;7.37591598457881e-13;0.0688013178772444;0.0226607375054835;1.51475609550741e-05;3.93544194723919e-12;0.127935814107723;0.00447029071073893;1.03829492537734e-23;0.48868459853934;0.0336696557101931;0.00230396197822518;0.0473627648610243;0.00835813497547487;0.484771828577543;0.508096804825836;0.99999834313344;1.69146249677489e-46
566259567802970;60;10;10;1;2;0.5;2;0.5;0.0220868904236996;0.0304871424926675;0.137749300215195;0.0098458912433977;0.175068660156422;0.00940217884882625;0.0909735930116087;0.00872974811159005;0.0330285447106513;0.0277146125169697;0.403698394786346;0.0126003764855853;0.139572631559771;-0.0581552631499044;0.0232621052599618;0.225661074421297;0.999254484616354;1.42449298080848e-08
516439023603147;160;10;10;1;2;0.5;2;0.5;0.00385028447523966;0.00546243869277841;0.313594430874079;0.00836979512586462;0.0712023839926924;0.00284441075711457;0.236885354095238;0.00775282999618417;0.248950398094278;0.124858622450724;0.111337264664984;0.00897722786940433;0.0764522054202612;-0.0109217436314659;-0.32983665767027;0.475873334445029;0.999961220318869;1.44737456095897e-26
299243586020798;170;10;10;1;2;0.5;2;0.5;0.222948775803451;2.78859955943094e-05;0.0222203926259253;0.0363250030438946;0.0111592235931522;0.000156697446665723;0.0802501450993967;0.0183685579885628;0.725088785413055;0.0658604775677614;0.15015058811899;0.0185320288541787;-0.119187252515204;0;-0.287693368140147;0.289477456837555;0.999990807469097;1.7268207567093e-28
279986890009480;150;10;10;1;2;0.5;2;0.5;0.108548157625414;3.75874584852824e-05;0.207239938467004;0.0506015213692893;0.00341675204040974;4.73289680060786e-06;0.256141570078982;0.0361886088091895;0.863535920094304;0.456871462133881;0.370685319576179;0.0273807444712629;-0.12624819542353;0.00467585908976036;-0.280551545385622;0.0247910315155667;0.999907139478013;9.21546787160942e-25
208497885373931;60;10;10;1;2;0.5;2;0.5;0.078238316487401;0.000720913361277135;0.0771635140120357;0.0276586062212492;0.000917985643200174;1.06030940012728e-05;0.153007031562797;0.0245730982875819;1.92907490183327e-06;0.0763426882415094;0.558868515054558;0.0852962427311153;-0.19159189107384;0.0290290744051273;0.330931448218451;0.355006515480002;0.999933304062113;5.86271346177951e-09
770381616418096;150;10;10;1;2;0.5;2;0.5;0.044063048725118;0.00310279918435675;0.55015789119473;0.00413725362325225;0.0273558364995666;0.00259609268163615;0.21662273580606;0.0014723272978415;0.00166144031673019;0.155003660988959;0.237001697608698;0.00550361542780405;0.00466242268528835;0.0372993814823068;-0.512866495381719;0.198679795720197;0.99998404969036;1.14316615645516e-24
191555926290;240;10;10;1;2;0.5;2;0.5;0.135187884808545;0.000967960524638347;0.313250856355552;0.000223469699419189;0.0334749308978506;0.000421933206678009;0.0394509181519292;0.00014956535077949;4.7059779710309e-07;0.186233714226184;0.0184480852900099;0.000166995658800913;-0.0624842272789796;-0.00145312156462743;0.222327599387997;0.432905431878179;0.999993404688628;1.9949853179747e-42
