ID;N;K;M;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
266953300964932;355;5;5;5;5;3;2;1;2;2;0.5;1;1.13266569172356e-08;3.51423359666656e-08;5.17935583705062e-09;8.04686265917812e-09;1.65130168317492e-16;0.00214076082540291;-0.0358944817406686;0.00398827574896317;0.674018601574776;0.165898195023419;0.999748722295303;4.37472287803486e-61
528895590218097;390;5;3;5;3;4;2;1;2;2;0.5;1;5.63249255664798e-13;4.11870657816666e-15;5.49401002569108e-12;1.70953071107829e-15;2.0386083710941e-12;4.78528614152304e-05;0.0906976595067138;-0.00362790638026855;0.0435348765632226;0.232377618946937;0.999792076355471;1.15662014146577e-66
938902118390738;315;5;3;5;3;5;2;1;2;2;0.5;1;3.67069611727367e-16;8.18544431237843e-16;3.76166173702392e-16;3.57382560851303e-16;1.0381961524666e-11;0.028514437116097;0.0134839972492648;-5.93912276402311e-21;-0.391035920228681;0.613995354232111;1;4.38872424903532e-54
961954017530784;50;5;3;5;3;3;2;1;2;2;0.5;1;0.0233791154244866;0.0523325158287857;0.0324529355834728;0.0380740893483556;0.00784063037679623;0.0226571516862304;-0.0282842712474619;0;0.14142135623731;0.406005849709838;1;4.32842260712097e-08
146917164434182;235;5;3;5;3;5;2;1;2;2;0.5;1;3.04605786826602e-12;1.09779833607507e-14;1.04823853018761e-12;8.46375179859891e-14;9.08477805345295e-13;8.19496417758021e-05;-0.0120842061130708;-0.0120842061130708;0.0785473397349602;0.889090481200855;0.998719766237638;1.59434746679561e-41
383607557435523;125;5;3;5;3;2;2;1;2;2;0.5;1;1.58651861982388e-05;5.74475704810676e-06;7.15759707186943e-06;6.82514317495049e-06;1.17049431166178e-09;0.0715647382738741;6.89007445377709e-18;0.0339422116651065;0.701472374412202;0.715143277984468;0.995676025727624;9.65318372422495e-21
15033132887776;195;5;4;5;4;2;2;1;2;2;0.5;1;1.78945759533144e-06;3.80515495337755e-08;9.09760492507161e-07;7.60454039458438e-08;3.09452647183002e-07;6.24824200834504e-06;-0.0145278876229236;1.63246082577301e-18;0.101695213360465;0.592065904881122;0.998171042354145;2.4097083504923e-33
85378841130478;275;5;3;5;3;2;2;1;2;2;0.5;1;2.57046656406372e-10;6.49234708464565e-12;2.68940547121194e-11;4.20262953448131e-12;5.30022433436573e-16;0.0120131407241444;-0.0566769412694231;-0.00515244920631119;0.381281241267028;0.446859169987233;0.999581817782942;1.52459007362607e-47
720672777455888;375;5;4;5;4;3;2;1;2;2;0.5;1;7.35674348334638e-12;4.61093199852267e-13;1.98258553793993e-12;7.24032931179567e-13;3.6409537360519e-07;0.0137722914896238;-0.0188712839024099;3.81072845460369e-20;-0.509524665365068;0.57731667987239;1;2.58551437726293e-64
754861576379621;150;5;1;5;1;5;2;1;2;2;0.5;1;5.91053973659594e-11;6.67620354741685e-13;1.99234101573695e-10;8.47810073999457e-13;3.02501861963109e-08;0.0266110194585836;-0.0478649738167177;-0.00957299476334354;-0.325481821953681;0.949490142909914;0.99678005210285;9.07286333997716e-30
759594845476158;395;5;4;5;4;2;2;1;2;2;0.5;1;4.7485373011108e-13;1.60369927852082e-13;3.39862727540131e-12;7.67797462023233e-14;5.35661529966005e-22;0.00613873601564375;0.075197846446363;-0.00716169966155839;0.590840222078567;0.528046440190872;0.999797526665929;2.84670357071467e-67
844793781041678;310;5;5;5;5;3;2;1;2;2;0.5;1;2.7205267672641e-12;7.22973297988632e-13;3.18899094650359e-12;1.49975227694117e-13;1.99885030429364e-16;0.0563972885020268;0.0459664457095576;-0.00459664457095576;0.459664457095576;0.122893318221053;0.999662712967304;2.25393163810135e-57
509742254868006;245;5;3;5;3;3;2;1;2;2;0.5;1;5.87996815295644e-07;8.97632761839231e-10;3.11740434119346e-07;6.9668409541291e-09;3.65042437732661e-09;0.0189717051945264;-0.0519545974091688;0.00577273304546321;0.300182118364087;0.478730120271197;0.999478198298055;2.49383690902613e-41
245068757446065;220;5;4;5;4;4;2;1;2;2;0.5;1;0.000253908594777678;4.19273474614052e-07;4.60201113203222e-05;1.34291799263223e-06;0.0366069176570084;0.0128583709516019;-0.122869941057704;0.00646683900303704;-0.63375022229763;0.261395673636047;0.998531276038948;9.99153533907894e-40
39632193193837;145;5;2;5;2;3;2;1;2;2;0.5;1;3.87832408465364e-05;1.30562477625978e-05;5.07043951449898e-06;5.798988358885e-06;0.000746379054319771;0.288321869522099;-0.12747548783982;7.9736077416105e-21;-0.431455497304005;0.110444005690113;1;9.41380983323764e-26
25631026575792;225;5;4;5;4;3;2;1;2;2;0.5;1;7.47725894296892e-09;2.06626821442843e-08;9.57102282503389e-09;2.4059374085628e-08;9.7740097019757e-07;0.067045968279505;-0.0314347306730966;2.04489619723608e-20;-0.282912576057869;0.0914335140404654;1;5.72717381234612e-38
