ID;N;K;scale_batch_effect;covariate_effect;SD_residual;treatment_effect;interaction_effect;prob_treatment;p_treatment_rnd_no_control;p_treatment_rnd_control;p_interaction_rnd_no_control;p_interaction_rnd_control;p_treatment_anticlust_no_control;p_treatment_anticlust_control;p_interaction_anticlust_no_control;p_interaction_anticlust_control;p_treatment_confound_no_control;p_treatment_confound_control;p_interaction_confound_no_control;p_interaction_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
133797332452257;135;5;1;1;2;1.5;2.5;0.5;1.37792732797398e-08;6.33102128973552e-09;0.00058151792646542;0.000316950097904437;6.58065688938469e-09;9.15546049386154e-09;0.000213786284824562;0.000238678304818863;1.02082392218302e-09;0.0395657598727385;0.000177985619878949;0.000260388803073286;-0.084084842366885;0.0315318158875819;0.199701500621352;0.531133931776735;0.996227407022927;2.31617985362865e-23
819056266985899;140;5;1;1;2;1.5;2.5;0.5;1.34720586196217e-11;1.82423310593496e-11;0.00732130953786946;0.0222145408312125;2.9790425424253e-11;9.54807102267395e-12;0.0111095145642475;0.0123678724663118;2.35983924426308e-09;0.333738339217014;0.0113169843264077;0.0166006348654828;0.0203048301291057;-0.0304572451936586;-0.710669054518702;0.753270170475909;0.996461417621368;9.69467426281285e-25
935990516465722;235;5;1;1;2;1.5;2.5;0.5;1.0232539544932e-17;8.11063040176244e-17;2.44188897603574e-06;3.00025714569739e-06;6.97316115330714e-18;7.69636435680281e-18;4.26277359247106e-06;1.96017009613064e-06;3.93607664130175e-19;0.225601910553261;4.78286928233805e-06;2.52550922732492e-06;0.0786795792469443;1.70609141499565e-19;0.284456940354337;0.142012055163832;1;2.39206160394852e-42
827569075300316;175;5;1;1;2;1.5;2.5;0.5;9.3156753065858e-14;1.48910643781078e-12;0.000114026093449872;6.52203899149688e-05;2.5266465400735e-13;8.22288209059066e-14;7.48950084697742e-05;5.95559259410349e-05;6.69496845533456e-12;0.000269032416607981;9.20291494553194e-05;5.67479206104354e-05;0.0323296322513123;-1.35314774977601e-18;-0.412202811204232;0.232890753723051;0.99898582028036;2.4990737177113e-29
593500283350681;140;5;1;1;2;1.5;2.5;0.5;4.56229417348138e-13;2.468465913543e-13;0.00303773034607423;0.00578145142832985;1.75396033622185e-12;1.21236934946432e-12;0.0079163779628973;0.0043881067685937;5.11758097106013e-12;0.0895456155314402;0.00451370316155365;0.0104452008876975;0.101056510431805;5.56045867381385e-19;-0.161690416690889;0.256138208724227;0.996524336067572;2.08090522757758e-23
534321536629500;150;5;1;1;2;1.5;2.5;0.5;1.0276688912211e-05;6.54531153917354e-06;4.99613587275753e-05;4.23805326292531e-05;4.77677933063703e-06;6.0132624416452e-06;9.65737442069612e-06;1.34068687526255e-05;1.33247837856696e-08;0.0163109872248292;2.39196534780613e-05;1.79935912176596e-05;-0.0772019530411109;0.0193004882602777;0.858871727582359;0.825106210488961;0.99849586917933;1.50198844045017e-30
243725976040072;165;5;1;1;2;1.5;2.5;0.5;1.01269455104528e-12;5.96454572620308e-12;0.0032167905764986;0.00744810926364567;1.81443523315899e-12;8.71295500951329e-13;0.00517700673635618;0.0055758934076193;2.46140389410297e-12;0.000374150990267848;0.00363425059647736;0.00651325184418068;0.077151674981046;0.0171448166624547;-0.12858612496841;0.377104218750658;0.998861179517652;1.27824795463898e-27
2618277208613;205;5;1;1;2;1.5;2.5;0.5;6.78854847270745e-19;1.84023065895936e-17;2.97162479789913e-07;3.74987332470934e-07;8.86055003023184e-18;1.24403734066009e-17;1.04929421702288e-06;6.58203812616562e-07;2.2910547361418e-15;0.000574248586328558;1.17051537859166e-06;7.60545566114741e-07;0.179536776537052;-0.0207157819081214;-0.504084026430953;0.0170363731135927;0.99834590165574;7.92939817242346e-35
317311691650481;175;5;1;1;2;1.5;2.5;0.5;6.94027437983256e-15;5.18380336017737e-15;0.000647054966013195;0.000615719577397687;1.38169465292725e-15;2.80193663598305e-15;0.000652444562627886;0.000427654590376737;1.54388217115755e-18;0.0051236564193795;0.000454935652159327;0.000451226115417448;-0.00811107105653813;-2.56492858436586e-20;0.770551750371122;0.638755326335283;1;1.31591350362374e-30
693588826092853;190;5;1;1;2;1.5;2.5;0.5;1.17194108695521e-12;1.13264206436115e-14;2.47541854450196e-06;2.10216761256586e-05;6.54594732438454e-14;4.76429811490846e-14;1.02092960646683e-05;1.12238049932195e-05;8.12074635254785e-14;0.029092425592473;2.1663452492344e-05;1.59668073813359e-05;-0.186245898444864;0.00744983593779457;-4.42290084288426e-17;0.00346313730758894;0.999135045715866;3.41143929648893e-32
