ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
4085405242727;265;5;1;2;2;0;2;0;0.5;1;0.431202239089144;0.627197198599306;0.600943641635213;0.527240633006886;0.993497530897681;0.23690816234082;NA;NA;NA;0.468981523371891;0.999546653427794;8.25771561366921e-47
7844169421878;190;5;1;2;2;0;2;0;0.5;1;0.799716577147634;0.783234529140379;0.741847076007335;0.796813194908581;0.810989922381846;0.334818011469467;NA;NA;NA;0.485058510260745;0.999137878684417;7.21853862682551e-32
836064276263198;360;5;1;2;2;0;2;0;0.5;1;0.428133575547645;0.468602386080495;0.540042692154332;0.527282215351075;8.08632448371894e-06;0.111701370568518;NA;NA;NA;0.163473697416104;0.999455008216867;1.14426588597264e-61
487045810487718;320;5;1;2;2;0;2;0;0.5;1;0.278105462607446;0.290412854861775;0.285159722116973;0.256746882353055;0.00522453958595426;0.853797191436123;NA;NA;NA;0.179564213220016;1;1.67080651667378e-55
582340833633383;125;5;1;2;2;0;2;0;0.5;1;0.584683474347141;0.580671734542043;0.65343371392221;0.560531965389203;0.651273445368432;0.518079483872002;NA;NA;NA;0.987562012372383;1;4.56424140430373e-26
787764870925967;110;5;1;2;2;0;2;0;0.5;1;0.368020529241412;0.446892155875935;0.635862061284341;0.593679329344695;0.221705672070777;0.875375019350618;NA;NA;NA;0.414481062101082;0.994232283500765;1.31202181655594e-20
1040536419584;235;5;1;2;2;0;2;0;0.5;1;0.23794935074515;0.310877147388124;0.290518496546911;0.315346009225387;0.000726333699216185;0.150113265104251;NA;NA;NA;0.931420503034213;1;1.10732358009533e-39
953763687110719;375;5;1;2;2;0;2;0;0.5;1;0.517649167438742;0.883330097439446;0.749392124076229;0.751713297665845;0.0716013261708213;0.858858426266138;NA;NA;NA;0.0923943121513332;0.999496237039467;1.08502501610608e-64
552680591057016;65;5;1;2;2;0;2;0;0.5;1;0.0580128402843444;0.130597889772825;0.0850763883405755;0.0583119763361175;0.0569993676768561;0.881274999303459;NA;NA;NA;0.12190683841315;0.984359370325353;7.27635667461543e-12
823840893618888;235;5;1;2;2;0;2;0;0.5;1;0.85908381899197;0.639735418376895;0.613066325152461;0.595345135951383;0.0883417333869287;0.226477637585026;NA;NA;NA;0.916498805178814;0.998734341095627;4.18612122259698e-40
355003581694733;315;5;1;2;2;0;2;0;0.5;1;0.0150560716625582;0.00667393824627991;0.0113066192282768;0.00833477453241986;0.832471895043186;0.0695936379759627;NA;NA;NA;0.232041174843536;1;1.99805036563347e-53
456538166090171;65;5;1;2;2;0;2;0;0.5;1;0.126761524200828;0.413449268261895;0.225594011190959;0.314551119189228;0.00693016565806726;0.266268395916722;NA;NA;NA;0.648904271882658;1;5.6379178664469e-11
412386144336362;400;5;1;2;2;0;2;0;0.5;1;0.597834258862971;0.962697529179292;0.9477282882087;0.939900733766987;0.00084861182102596;0.483109718422452;NA;NA;NA;0.550951770501611;0.999802489847581;3.58020561317171e-68
790067403933167;195;5;1;2;2;0;2;0;0.5;1;0.228110401458935;0.196955905567872;0.191774139674167;0.171608176085312;0.79497673826268;0.661100667271217;NA;NA;NA;0.16844634998793;0.999180732432957;9.44383321157177e-33
450874844917223;330;5;1;2;2;0;2;0;0.5;1;0.658375811657164;0.543674207093363;0.562233442109006;0.533102166844315;0.0504881227352785;0.488821390488729;NA;NA;NA;0.985344357725213;1;6.26585051606628e-56
39648335808045;330;5;1;2;2;0;2;0;0.5;1;0.637748128292023;0.656856422075784;0.741823633901361;0.659127789832273;8.40459815050384e-05;0.813886794121603;NA;NA;NA;0.540565321270216;0.999354232838303;4.83159599277314e-56
239806467619515;210;5;1;2;2;0;2;0;0.5;1;0.86650143142192;0.52433301894094;0.62721509005979;0.632216371829632;0.0391864118902353;0.941911754764128;NA;NA;NA;0.200534512801629;0.99929241761206;2.68571986476884e-35
48850663393058;230;5;1;2;2;0;2;0;0.5;1;0.213936841121471;0.102802273942277;0.131390611256271;0.105804599544479;0.170898545826513;0.91944990592668;NA;NA;NA;0.185088835905538;0.999401708671291;3.56164814570514e-40
472607360140139;285;5;1;2;2;0;2;0;0.5;1;0.525173497079725;0.272460878331036;0.397362690476004;0.366563445426606;0.0688489181896348;0.475224436352931;NA;NA;NA;0.87605185525181;0.999130462632981;1.72329239583462e-49
766095105084445;155;5;1;2;2;0;2;0;0.5;1;0.785575469669666;0.916615579111181;0.938240065282174;0.940437577008511;0.0516240195247246;0.0221011399492467;NA;NA;NA;0.320712786348984;1;2.34068924829719e-27
475977335240674;100;5;1;2;2;0;2;0;0.5;1;0.143621914258108;0.265591083527704;0.227111816686548;0.205270843332368;0.750007780829155;0.782837470120325;NA;NA;NA;0.691057321896498;0.993330407298362;1.19680476058248e-16
104983247387772;245;5;1;2;2;0;2;0;0.5;1;0.240091564489612;0.392887618133325;0.364607950325397;0.351953838594645;0.982202104673755;0.529425302242371;NA;NA;NA;0.240334289882447;0.998835868337206;1.23931738091879e-41
935888780835402;350;5;1;2;2;0;2;0;0.5;1;0.960918461311725;0.889146221415833;0.881597515166594;0.909301302117956;0.0950016856924651;0.677600157547332;NA;NA;NA;0.72024490131003;1;3.57322353682059e-64
896651118857334;200;5;1;2;2;0;2;0;0.5;1;0.885651403974291;0.86885803390406;0.824568212767413;0.857467829790636;0.302552918465939;0.992606320120238;NA;NA;NA;0.877603201587432;1;4.45522485527358e-34
625964325310247;110;5;1;2;2;0;2;0;0.5;1;0.841561548863353;0.682734203026733;0.843575093761414;0.870573822021424;0.56993668857622;0.373341652032518;NA;NA;NA;0.910899239173244;0.993919956469689;5.20846324421016e-22
147214961806036;360;5;1;2;2;0;2;0;0.5;1;0.0600434793014744;0.0514878550964119;0.0552442008522354;0.051232137157422;0.00384344384948031;0.402649290564208;NA;NA;NA;0.919218220447906;0.999754900316192;1.68259619223928e-62
