ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
328934632630683;68;2;1;2;10;0;2;0;0.5;1;0.123027343445672;0.102141872230563;0.258422511767541;0.100194325954831;6.76984121769005e-10;0.499253148738052;NA;NA;NA;0.626279165113847;1;2.78177559252284e-13
590436002325977;252;2;1;2;10;0;2;0;0.5;1;0.45307723775869;0.509196383100571;0.540272331998247;0.47559035693265;2.78333123011025e-49;0.67058661881451;NA;NA;NA;0.800905844142388;1;1.01923295420023e-51
705194949233393;382;2;1;2;10;0;2;0;0.5;1;0.123375188753873;0.349732818244079;0.566470661448488;0.34853721531233;2.18614585950225e-74;0.789138723549783;NA;NA;NA;0.259535661647469;1;3.46763963775164e-75
398493460835776;228;2;1;2;10;0;2;0;0.5;1;0.128543572370138;0.00290686526722113;0.0456186739783838;0.00236910588268414;3.67277945377974e-34;0.284935062327396;NA;NA;NA;0.596114363428768;1;4.05695405515445e-48
776500706055018;138;2;1;2;10;0;2;0;0.5;1;0.561636000154352;0.669041206901427;0.745233543462912;0.668913703928192;4.8652998013415e-27;0.235903956654341;NA;NA;NA;0.86468577953023;1;1.62562692438827e-28
853414186776127;234;2;1;2;10;0;2;0;0.5;1;0.345267827224669;0.594214502765057;0.739386928767635;0.594077918681835;4.00161442933872e-50;0.489276104619484;NA;NA;NA;0.513276538342297;1;4.25788233217733e-51
195101786796897;190;2;1;2;10;0;2;0;0.5;1;0.626073788689349;0.649576275091952;0.784576204251243;0.637208573062014;6.36207225944568e-40;0.734204685824431;NA;NA;NA;0.884629321363874;1;1.6825244839089e-41
330671357653986;128;2;1;2;10;0;2;0;0.5;1;0.460948919196959;0.51260437847276;0.856062831126666;0.514854818256702;6.90850227625883e-20;0.612729750892934;NA;NA;NA;0.595163146709572;1;1.46130786572075e-25
922112075341208;60;2;1;2;10;0;2;0;0.5;1;0.956231672469128;0.234513149633795;0.758029819699118;0.230623105606547;7.92652971380589e-14;0.476360166818663;NA;NA;NA;0.605376134104734;1;4.70395005183503e-13
505593622565805;148;2;1;2;10;0;2;0;0.5;1;0.0164460751792987;0.223127034555022;0.396324964018932;0.184232088136107;1.55301272577297e-15;0.063674955321424;NA;NA;NA;0.065526682425311;1;5.18942025510873e-23
720619368420001;248;2;1;2;10;0;2;0;0.5;1;0.378680358742729;0.302612625303049;0.623296905249054;0.431939622408955;3.12703598801281e-49;0.61025953498043;NA;NA;NA;0.0983435219219406;1;4.68787130595061e-50
229983793005533;304;2;1;2;10;0;2;0;0.5;1;0.842527834283711;0.0689961397136885;0.247061653742308;0.0845573585970507;5.04674323280483e-63;0.458702774148916;NA;NA;NA;0.358535198888121;1;5.08353141081738e-63
