ID;N;K;M;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
167825289976752;300;20;4;20;4;4;2;1;2;1.5;0.5;1;2.03877835427127e-07;7.66626854666583e-08;3.20107430979825e-07;1.06461204596726e-07;5.17799733412654e-10;0.0271783491322734;0.0399092365584543;0.0121462893873557;0.280521445374643;0.320983010288615;0.999999999216215;1.07855796763376e-49
328201656558636;100;20;2;20;2;2;2;1;2;1.5;0.5;1;0.0141572958212752;0.0067227495236532;0.00409875106924394;0.00545084369251851;0.00074915053685155;0.305270815124082;-0.200888650798777;0.00177777567078564;0.143999829333637;0.859919309274432;0.999999999899621;2.16613106511539e-12
854131870768614;140;20;3;20;3;5;2;1;2;1.5;0.5;1;0.00790711403222773;0.000631070805051082;0.00966944718795129;0.00358632528002032;0.0269449223088846;0.0891332299607183;0.00124909570880097;0.00124909570880097;-0.15363877218252;0.753999637025157;0.999999905900862;2.33950399916371e-19
981678385108774;220;20;1;20;1;2;2;1;2;1.5;0.5;1;2.09907207798392e-05;6.39217933285634e-06;5.64109533714521e-06;7.76235304050551e-07;2.25318701174443e-09;0.874152736304225;-0.0798842911241529;0.00237280072645999;0.423149462885364;0.810538709166259;0.999999999999954;7.19705626543441e-35
89960691671029;360;20;4;20;4;5;2;1;2;1.5;0.5;1;1.40475654304783e-07;4.96679557134931e-07;2.84096999218401e-08;5.16229342061573e-08;5.09782054783247e-10;0.891513546280152;-0.058774414985593;0.0115621799971658;0.189812454953472;0.275364581442728;0.999999999999831;2.58345522720714e-63
642070218927668;100;20;3;20;3;4;2;1;2;1.5;0.5;1;0.000122551726853687;0.00105576505244068;0.000720262962385449;0.000205723154480913;6.33588242066566e-05;0.00106128041398046;0.172171638780149;-0.0456781898804476;0.140548276555223;0.529248113360254;0.999985158896306;4.13424173739846e-12
788283862826795;40;20;3;20;3;4;2;1;2;1.5;0.5;1;0.13940800143879;0.314217368853571;0.0959714626471148;0.725904109288321;0.0369322603218593;0.422345401113991;-0.208106392685789;-0.0520265981714472;0.312159589028683;0.394578182086001;0.999893659634373;0.00327231711877975
48258628069860;380;20;4;20;4;5;2;1;2;1.5;0.5;1;1.19351931044122e-07;2.19794806820044e-08;2.34491287949117e-07;9.5969667636046e-09;0.000522789956724137;0.25457345748156;0.0566185727621362;0.00639241950540247;-0.40180922605387;0.610838394848226;0.999999999978717;1.5981774686354e-65
156063561580568;300;20;3;20;3;3;2;1;2;1.5;0.5;1;8.24285186697635e-05;3.31491522627934e-08;6.49432378560535e-05;2.04452326528655e-07;5.10868961401943e-08;0.0681896327666461;-0.0289139479939435;0.00115655791975774;0.416360851112786;0.947998924069916;0.999999997828754;5.06384881371e-50
93188837474588;160;20;4;20;4;5;2;1;2;1.5;0.5;1;0.000449873413346711;8.187386455633e-05;0.000775885223735251;0.00134080977716782;4.27278524304829e-05;0.0516165220709289;0.0574505239784976;0.00758780505376383;0.285084675591412;0.755192582321206;0.999997803207213;1.21275196649498e-23
142157770377462;60;20;2;20;2;5;2;1;2;1.5;0.5;1;0.000168663338460805;0.0525274450967465;0.00132711826603075;0.00368550742603009;0.00208984876576704;0.396795940486443;0.344144865975077;-0.026027762972905;-0.0838672362460271;0.254256574662449;0.996031238962142;1.01521210754267e-05
176470844695630;80;20;1;20;1;2;2;1;2;1.5;0.5;1;0.0839933519030242;0.082539437428673;0.0743685581368134;0.0724520341159411;0.449694241962165;0.253167241953277;-0.0323980343320393;-0.0277697437131765;-0.421174446316511;0.236464541833087;0.999587026178645;1.12023071590336e-08
260329456098036;40;20;2;20;2;2;2;1;2;1.5;0.5;1;0.00773319641428864;0.253563876865389;0.0116575403993635;0.135000722020528;0.00788234390627575;0.652351412409068;0.191725228059201;0.0261443492808001;0.130721746404001;0.406825413374845;0.999949461067367;0.00327231711877975
45712553795206;140;20;1;20;1;3;2;1;2;1.5;0.5;1;9.57412552700708e-05;7.71539254479604e-05;0.000160348270855538;7.92661651463812e-05;0.000219163686444967;0.182295339429926;0.0260799145573723;-0.0360151201030379;-0.0931425519906152;0.735863842286615;0.99999932354697;2.27214439244347e-19
443514401452610;380;20;4;20;4;4;2;1;2;1.5;0.5;1;1.21663331155866e-07;1.54152225995954e-14;6.01690470166476e-08;1.08117789810043e-13;6.12873927238937e-08;0.112946823139543;-0.0502122320964406;-0.020997842513057;-0.0255625908854607;0.810821656152265;0.999999999745014;2.60961689465762e-66
115129180107793;140;20;3;20;3;5;2;1;2;1.5;0.5;1;0.000709017134654372;0.00196244823066359;0.0018931288739886;0.0045226066368151;0.00669960394857007;0.470632053689058;0.0309966926309668;-0.0235574863995347;-0.219456583827245;0.780511732952807;0.999996635811424;3.71876221430027e-19
