ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
731308642769809;60;10;1;2;10;0;2;1;0.5;1;0.462397038852448;0.00638588470042618;0.154989250611998;0.00642664676263338;0.029644546736308;0.287875623657039;-0.140516763844858;-0.0234194606408096;-0.550357325059026;0.36910968202169;0.996072228268022;1.47063600997951e-08
448432562651983;340;10;1;2;10;0;2;1;0.5;1;0.0181378952440983;2.88421988209859e-05;0.00967415970474269;3.38355877958967e-05;0.0062131818692657;0.113579245712145;-0.0133509143964343;0.00718895390577229;0.0215668617173169;0.874863278446589;0.999998549569203;6.08572939310676e-61
99036390027193;400;10;1;2;10;0;2;1;0.5;1;1.76097840565745e-05;5.33817400964931e-10;0.000665115597872088;4.81548947510801e-10;7.30692102134957e-17;0.0683428216793757;0.0452692453031081;-0.00174112481935031;0.275097721457349;0.908652109607695;0.999998753604273;1.61956118848283e-77
399007804482801;40;10;1;2;10;0;2;1;0.5;1;0.0163210593824304;0.0482932913028756;0.308177848201832;0.161832879782354;0.00161650546188681;0.186208156849164;0.244936477838023;0.0174954627027159;-0.717313970811353;0.229727456954623;0.996189778665081;4.03064329881636e-05
666421439982497;160;10;1;2;10;0;2;1;0.5;1;0.00912220334987999;0.00259717493059562;0.123273729378509;0.00275621064360523;0.000214983185958516;0.834481400083209;0.0979876032474485;-0.00653250688316323;0.198152708789285;0.210955581486295;0.999962249916555;7.87961339048014e-28
131522189958605;70;10;1;2;10;0;2;1;0.5;1;0.882335407102211;0.0973920139619874;0.273603608183895;0.32836407800505;0.472454962036754;0.364193937225472;-0.0846903873997295;0.0448360874469156;0.0149453624823052;0.0140700627738926;0.998805512717766;2.00295367972525e-10
517392881251554;360;10;1;2;10;0;2;1;0.5;1;0.0861227416190438;0.000729867168516017;0.060296113439533;0.00042924108783735;0.155469840290605;0.654115864721862;-0.01958031004053;-0.00587409301215899;-0.0391606200810599;0.496295200471818;0.999999631445736;1.23255184745529e-66
871787324935454;340;10;1;2;10;0;2;1;0.5;1;0.00081252731689362;1.85022034836746e-09;0.000423701961142145;4.87746680550181e-09;0.0276041526942807;0.712025448541848;0;0;-0.0943701430841551;0.837925209335969;1;8.72792538263519e-62
217518528255173;270;10;1;2;10;0;2;1;0.5;1;0.00298613346345403;3.0470797908485e-05;0.0459153945079455;0.000312223006186687;1.85644505245462e-07;0.370971703352086;0.0529203216665467;-0.00903517686989823;-0.499516206950088;0.0526260074993205;0.999999906914215;5.31195432941751e-49
633474579104830;310;10;1;2;10;0;2;1;0.5;1;0.37074674246393;0.000367223121281218;0.0394833173033884;0.000352730694594407;2.57527269972694e-15;0.879798404964384;-0.0801670538402007;0.00112911343436902;0.407609949807218;0.647600636561247;0.99999994765914;8.53159440840212e-55
