ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
889141329009438;76;2;1;2;2;0;2;2;0.5;1;1.83725505732483e-05;3.19243507727013e-07;2.59574707827508e-06;1.49726409721142e-06;0.00104024546773043;0.0771598216882404;-0.159900537266708;0;-0.852802865422442;0.245377471671144;1;5.92343898146754e-13
583721728693560;374;2;1;2;2;0;2;2;0.5;1;7.89698243374481e-20;9.96598246765091e-19;9.23205859665203e-19;3.58305715274783e-19;1.65770846796316e-36;0.00430759950816914;0.112325165264491;-0.00534881739354717;0.978833583019133;0.0385625953351409;1;4.59790271399182e-79
105437899761146;312;2;1;2;2;0;2;2;0.5;1;1.25322930607235e-19;9.41865868178928e-18;5.61457975940035e-18;1.04350746186746e-18;6.82277413923595e-34;0.101230056199605;0.160338788208708;0.0064135515283483;0.968446280780593;0.00655069786753418;1;9.27130017981619e-65
947971131763234;180;2;1;2;2;0;2;2;0.5;1;2.42632757808001e-10;6.49244507044061e-12;1.55126249573521e-10;3.20956687563989e-12;3.25502050647352e-21;0.274135614043914;-0.100006173411124;-0.0111117970456805;0.988949937065561;0.233009135430665;1;2.56039946084507e-39
905291972025375;206;2;1;2;2;0;2;2;0.5;1;1.59788168571704e-08;2.95553633449697e-08;2.86762813213559e-08;2.14698574848728e-08;1.04169967586092e-17;0.0655092183932131;0.0679739806558702;-0.00971056866512432;0.980767435177556;0.403021430325282;1;3.75956538865774e-44
881325512408504;312;2;1;2;2;0;2;2;0.5;1;1.30694798756303e-12;1.47184314611672e-12;2.3779232262816e-12;1.37194596785552e-12;0.00073988607531914;0.00106415124681328;0.038575837490523;0;-0.925820099772551;0.570156550624335;1;2.643024147086e-59
136100510543077;106;2;1;2;2;0;2;2;0.5;1;1.23096074259053e-05;9.35409913071244e-07;4.86190988673402e-06;1.57315252489901e-06;1.112292328191e-10;0.850724809344756;-0.0377964473009227;0;0.944911182523068;0.845730278867315;1;1.51502015721349e-21
13208328643411;94;2;1;2;2;0;2;2;0.5;1;2.7519218674322e-06;2.18907151767657e-06;1.64226958805885e-06;1.77194190655559e-06;0.00376585112581463;0.120463959882983;0.0427960492510913;0;-0.898717034272917;0.835649421234341;1;1.80155911587184e-17
428036792207472;320;2;1;2;2;0;2;2;0.5;1;7.43882077024046e-15;3.75399184725739e-15;7.02028274422587e-15;2.67294829012168e-15;1.0279529339842e-29;0.000175373010842893;0.0437713779636506;-0.00625305399480722;0.96922336919512;0.502126135086278;1;1.69073353905476e-66
975879881595987;78;2;1;2;2;0;2;2;0.5;1;5.84646116482516e-05;9.30481899532898e-05;7.78878163841081e-05;4.37599817117256e-05;0.0195199252511515;0.0217711878457093;-0.128205128205128;-0.0256410256410256;-1;0.365030271838304;1;7.61137898310212e-18
625947973705553;354;2;1;2;2;0;2;2;0.5;1;4.91112669447733e-22;3.22645354108311e-24;1.9853994079524e-22;4.18441672478449e-24;1.39209339139782e-42;0.431773795298892;-0.0112996153676392;0;0.994366152352251;0.915343937099749;1;3.06169664905589e-77
206179022871737;242;2;1;2;2;0;2;2;0.5;1;1.41281038916046e-11;3.92551859994541e-12;7.59820354851545e-12;3.35076718594475e-12;0.000556264918137693;0.327637660377552;-0.0330589802453643;0;-0.99176940736093;0.699713100037326;1;7.67603691660717e-53
797862870970930;168;2;1;2;2;0;2;2;0.5;1;9.59155949639907e-12;1.57529029795529e-11;2.46232592435604e-11;1.42176648995412e-11;4.36148143491331e-05;0.00722690813372221;0.071754730985241;0;-0.908893259146386;0.438316215487898;1;3.05457185001778e-31
179252454323779;44;2;1;2;2;0;2;2;0.5;1;0.00575080684538416;0.00107894053111301;0.00469068782805585;0.00101021757796502;1.28373242204099e-06;1.6786924742021e-06;-0.0909090909090909;0;1;0.763024600552995;1;2.42414503999914e-10
479179146505181;280;2;1;2;2;0;2;2;0.5;1;2.00580859439846e-19;3.42105786112464e-19;2.87130883592226e-18;2.62504880746279e-19;3.07402712765364e-34;0.0454065045071238;0.0857230334089265;0;0.985814884202655;0.188548336494315;1;2.82393939143637e-60
917284186259649;390;2;1;2;2;0;2;2;0.5;1;1.17807789727121e-23;5.74474473308461e-24;9.96668197582305e-23;5.06863173228229e-24;3.34096416501268e-45;0.0686682473111654;0.0461562738981093;0.00512847487756769;0.989795651370565;0.41780563626176;1;3.17422944342282e-84
121494220820906;86;2;1;2;2;0;2;2;0.5;1;0.000660879739773332;0.00121520365359824;0.00190240350269205;0.00205091169689119;4.16827672563075e-06;0.0858315595159532;0.165683373915903;0.0236690534165575;0.828416869579514;0.187843106456332;1;8.46230142320646e-14
580213681593883;278;2;1;2;2;0;2;2;0.5;1;6.9256017078686e-16;8.03503963280736e-17;4.53641455754402e-16;7.87424410412876e-17;6.43574198230848e-31;8.62552120613329e-31;-0.0215827338129496;0.00719424460431655;1;0.810404635227037;1;1.51361077018768e-61
890953617252164;48;2;1;2;2;0;2;2;0.5;1;0.063623442973034;0.0291693718293453;0.0436336065770099;0.0349755954687152;0.637417912560352;0.898073949219677;-0.0836242010007091;0;-0.9198662110078;0.772058969750735;1;1.17706338652478e-09
722497375565816;220;2;1;2;2;0;2;2;0.5;1;4.13800248475116e-10;4.59377802213644e-10;5.02579712737858e-10;1.76149026970968e-10;1.19503372998271e-20;0.00418728006966161;-0.0910446300911537;0;0.946864152947999;0.224225353047108;1;5.56802743900701e-44
903246360800359;284;2;1;2;2;0;2;2;0.5;1;8.23921936359007e-13;1.50813749232176e-14;1.7421572507858e-13;1.06721287006124e-14;1.81403242239149e-28;0.78843961538944;-0.0915697336734743;-0.00704382566719033;0.979091767739455;0.154314536209804;1;2.60367048038013e-60
20118143220011;348;2;1;2;2;0;2;2;0.5;1;5.73527234375245e-20;6.31866944288709e-21;6.75095232053609e-20;5.38714710980926e-21;6.84307630226694e-37;5.8715190546383e-07;0.0289084962124907;0.00578169924249815;0.896163382587213;0.666159518335478;1;5.91360432036986e-62
