ID;N;K;M;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
207910148368138;398;2;5;2;5;3;0;1;2;1;0.5;1;1.56916874684571e-05;1.90269251831789e-06;1.56916874684571e-05;1.95414248984373e-06;1.56916874684571e-05;1.8889609835395e-06;NA;NA;NA;1;1;1.10890861610969e-87
751968660987583;72;2;1;2;1;2;0;1;2;1;0.5;1;0.0208994347501674;0.0147557994551192;0.0208994347501674;0.00931456220420304;0.0208994347501674;0.00985995234053748;NA;NA;NA;0.238592829316436;1;1.58953350002768e-16
602868121867955;390;2;3;2;3;2;0;1;2;1;0.5;1;2.00344902011992e-12;1.28865866271678e-12;2.00344902011992e-12;3.71078938772961e-12;2.00344902011992e-12;0.0504841882061447;NA;NA;NA;0.0541736120891938;1;4.37905608690159e-80
825465777930221;116;2;1;2;1;3;0;1;2;1;0.5;1;0.0265159665586789;0.00666776549055855;0.0265159665586789;0.00537224566800205;0.0265159665586789;0.169139269344251;NA;NA;NA;0.577242201538738;1;1.62474765854701e-24
378220117898889;98;2;2;2;2;2;0;1;2;1;0.5;1;0.00219517741595081;0.00300630561915624;0.00219517741595081;0.00275324964777335;0.00219517741595081;0.0987518031822926;NA;NA;NA;0.839064219829579;1;2.48233892010983e-18
723879681121761;126;2;1;2;1;4;0;1;2;1;0.5;1;0.301909039343986;0.320805605945454;0.301909039343986;0.272419347355484;0.301909039343986;0.35208773168359;NA;NA;NA;0.472440918313228;1;3.01711292408032e-22
373969990734284;144;2;3;2;3;4;0;1;2;1;0.5;1;0.000263993623773251;0.000431237316152461;0.000263993623773251;0.000479114468071085;0.000263993623773251;0.000461066159069192;NA;NA;NA;0.617075077451974;1;2.62506093788476e-32
306038859247077;62;2;3;2;3;4;0;1;2;1;0.5;1;0.259772698205951;0.440787349370747;0.259772698205951;0.414119016611745;0.259772698205951;0.312662803409587;NA;NA;NA;0.6084529678324;1;2.74426519228496e-11
860645451302198;82;2;2;2;2;2;0;1;2;1;0.5;1;0.0580075214846605;0.0193794674335244;0.0580075214846605;0.0205552602737689;0.0580075214846605;0.034484343833802;NA;NA;NA;0.822637332518476;1;1.39203243640204e-13
455021165850094;190;2;3;2;3;5;0;1;2;1;0.5;1;0.00165068283027975;0.00133382765714775;0.00165068283027975;0.000834624884147754;0.00165068283027975;0.871688991988958;NA;NA;NA;0.0133855706045098;1;1.01433847755295e-36
339855920656674;262;2;4;2;4;3;0;1;2;1;0.5;1;0.000274855363391757;0.000235544973139778;0.000274855363391757;0.000227206588899035;0.000274855363391757;0.0889018569697776;NA;NA;NA;0.387067281060232;1;3.3565295850283e-57
82501122120601;146;2;2;2;2;3;0;1;2;1;0.5;1;0.0327838697166624;0.0212495892871124;0.0327838697166624;0.0180052684457646;0.0327838697166624;0.0176814035745275;NA;NA;NA;0.507916933719104;1;9.59159348907902e-33
437978019366562;350;2;2;2;2;3;0;1;2;1;0.5;1;0.000738063584471569;5.0675443803488e-05;0.000738063584471569;6.34262346535539e-05;0.000738063584471569;0.0791031026019558;NA;NA;NA;0.746982580519902;1;2.21239202888664e-62
763701689276242;100;2;2;2;2;3;0;1;2;1;0.5;1;0.000700456740220271;0.000903355905455362;0.000700456740220271;0.00067977121550964;0.000700456740220271;0.00442146446344121;NA;NA;NA;1;1;9.20768304968609e-19
679513115990073;174;2;4;2;4;4;0;1;2;1;0.5;1;0.0984098548500309;0.179539561025333;0.0984098548500309;0.179554617636735;0.0984098548500309;0.602431273207242;NA;NA;NA;1;1;5.22378934459254e-38
647540416009999;234;2;1;2;1;4;0;1;2;1;0.5;1;0.00037019076133187;0.000154742016987638;0.00037019076133187;0.000136869840894521;0.00037019076133187;0.542056314715647;NA;NA;NA;0.597543643170177;1;8.96134685442678e-40
497707010568150;302;2;5;2;5;2;0;1;2;1;0.5;1;0.00196128101752431;0.00213940079066653;0.00196128101752431;0.00204538268471146;0.00196128101752431;0.643139308644939;NA;NA;NA;0.64421839687883;1;3.77547946143393e-57
824026323238774;150;2;1;2;1;2;0;1;2;1;0.5;1;1.75225507502096e-05;1.66993279146924e-05;1.75225507502096e-05;1.85399365901933e-05;1.75225507502096e-05;0.00502854689195832;NA;NA;NA;0.0054975502304211;1;9.09982794463161e-33
428752789370201;258;2;2;2;2;2;0;1;2;1;0.5;1;5.30381243804977e-05;3.2046658188863e-05;5.30381243804977e-05;3.061716948723e-05;5.30381243804977e-05;0.0216734077313734;NA;NA;NA;0.708534823353577;1;5.06258774827251e-53
730259370640434;270;2;4;2;4;3;0;1;2;1;0.5;1;0.000102349127416774;8.73871057388869e-05;0.000102349127416774;0.000153181486657102;0.000102349127416774;0.532604198507892;NA;NA;NA;0.113489755917281;1;2.90653268704787e-57
78425179386942;306;2;5;2;5;3;0;1;2;1;0.5;1;0.00882540460986778;0.00653340148421572;0.00882540460986778;0.00635694052088768;0.00882540460986778;0.505153834412922;NA;NA;NA;1;1;6.14366822907382e-66
344022153837243;274;2;2;2;2;4;0;1;2;1;0.5;1;0.00024441341483608;5.81301595641635e-05;0.00024441341483608;6.20918354055266e-05;0.00024441341483608;5.97113387362085e-05;NA;NA;NA;0.147088352983681;1;1.12649058123425e-60
675159143481756;72;2;2;2;2;3;0;1;2;1;0.5;1;0.0179214757278036;0.00638592146789701;0.0179214757278036;0.0116957206173164;0.0179214757278036;0.337248441806306;NA;NA;NA;1;1;9.31467301978991e-13
234719185288132;282;2;2;2;2;5;0;1;2;1;0.5;1;0.00387880654639287;0.00367041337964413;0.00387880654639287;0.0036081846030098;0.00387880654639287;0.768386696633992;NA;NA;NA;0.905004704537848;1;4.28784773380688e-55
253735632594362;288;2;4;2;4;4;0;1;2;1;0.5;1;3.59642923535338e-07;5.434813438117e-08;3.59642923535338e-07;1.89190003370667e-07;3.59642923535338e-07;0.567960220554407;NA;NA;NA;0.125360608824033;1;2.34404420034651e-60
134417094528514;230;2;1;2;1;5;0;1;2;1;0.5;1;0.000374698582374636;0.000317890954225539;0.000374698582374636;0.000319565887462823;0.000374698582374636;0.448030018725328;NA;NA;NA;0.894888520278051;1;2.2480027082342e-45
65096550619970;382;2;4;2;4;5;0;1;2;1;0.5;1;0.00184668981477654;0.00108037176477132;0.00184668981477654;0.00105805935969877;0.00184668981477654;0.262024278391753;NA;NA;NA;0.682291595756806;1;1.74919653043965e-82
4919450107093;354;2;5;2;5;4;0;1;2;1;0.5;1;0.000443800700524982;0.000174431673265259;0.000443800700524982;0.00017864160930029;0.000443800700524982;0.00278117543525271;NA;NA;NA;0.748400053685383;1;3.09486846575606e-63
582022280620330;248;2;2;2;2;2;0;1;2;1;0.5;1;5.0274523882497e-05;1.8753436827704e-05;5.0274523882497e-05;2.28019166256912e-05;5.0274523882497e-05;0.0556346904353411;NA;NA;NA;1;1;5.33318970879681e-47
627846652124810;246;2;3;2;3;5;0;1;2;1;0.5;1;0.000572582650395345;5.81131637396251e-05;0.000572582650395345;5.73476213563217e-05;0.000572582650395345;0.0925379327835292;NA;NA;NA;0.372051651930351;1;1.03083365348696e-53
417412519477390;122;2;1;2;1;3;0;1;2;1;0.5;1;0.00415190156066839;0.00258600583844498;0.00415190156066839;0.00242666123564851;0.00415190156066839;0.00255794402833136;NA;NA;NA;0.468890189580804;1;1.70545449505513e-27
235849850984431;134;2;4;2;4;4;0;1;2;1;0.5;1;0.286976487831381;0.134262342035879;0.286976487831381;0.134257528931423;0.286976487831381;0.587137411041722;NA;NA;NA;1;1;1.90822324556965e-28
108746034762354;242;2;5;2;5;3;0;1;2;1;0.5;1;0.0391918381420788;0.0109721192945535;0.0391918381420788;0.0152542568575234;0.0391918381420788;0.36922142092891;NA;NA;NA;0.195547452865584;1;7.70431189960216e-43
602608060779425;268;2;4;2;4;4;0;1;2;1;0.5;1;0.0032194875780122;0.00038021747432605;0.0032194875780122;0.000250530657716311;0.0032194875780122;0.0659641139223655;NA;NA;NA;0.271325498333927;1;5.25802075586632e-56
160468607618816;118;2;3;2;3;4;0;1;2;1;0.5;1;0.00379636424659317;0.0085656679240904;0.00379636424659317;0.00639024642743862;0.00379636424659317;0.151311127512176;NA;NA;NA;0.461193387164012;1;5.94309245176488e-25
707748601643962;186;2;4;2;4;5;0;1;2;1;0.5;1;0.033801651138916;0.0178816261491512;0.033801651138916;0.0232753786724109;0.033801651138916;0.418727582998022;NA;NA;NA;0.55711520098642;1;3.61414629510372e-38
734614165027893;216;2;3;2;3;4;0;1;2;1;0.5;1;0.0066009968465754;0.00210867344066657;0.0066009968465754;0.00213420303553093;0.0066009968465754;0.00789191737366513;NA;NA;NA;1;1;2.48504809003748e-46
659972579350128;198;2;5;2;5;3;0;1;2;1;0.5;1;0.0938121857619417;0.155250803142507;0.0938121857619417;0.168885514513301;0.0938121857619417;0.324020609888033;NA;NA;NA;0.199697447634113;1;1.89164297341384e-38
755967772489964;68;2;4;2;4;4;0;1;2;1;0.5;1;0.0355033593034981;0.0352705530372021;0.0355033593034981;0.0404304076519795;0.0355033593034981;0.822310879547284;NA;NA;NA;0.33176624510571;1;8.19685315445841e-15
226660450749875;366;2;3;2;3;3;0;1;2;1;0.5;1;0.00709176212647533;0.000819301424295323;0.00709176212647533;0.000812430577724973;0.00709176212647533;0.505830634203283;NA;NA;NA;0.916728348356211;1;3.7030697197279e-78
502684803059990;98;2;5;2;5;3;0;1;2;1;0.5;1;0.00416947592480676;0.00375760663971054;0.00416947592480676;0.00370602786138515;0.00416947592480676;0.0106383380029024;NA;NA;NA;1;1;2.15171436547302e-21
672891936958955;308;2;4;2;4;3;0;1;2;1;0.5;1;0.00262201021964726;0.000625528682319816;0.00262201021964726;0.000567613921022775;0.00262201021964726;0.755420923351341;NA;NA;NA;0.138443445594755;1;2.25375385145174e-66
372449978747849;130;2;1;2;1;2;0;1;2;1;0.5;1;0.000288491871035362;0.000212978238737306;0.000288491871035362;0.000335368888346231;0.000288491871035362;0.270004031368744;NA;NA;NA;0.725221237626913;1;5.37547210085502e-26
678006938157346;196;2;2;2;2;3;0;1;2;1;0.5;1;0.00355009218505874;0.00509458860536175;0.00355009218505874;0.00476688594800738;0.00355009218505874;0.280889131960567;NA;NA;NA;1;1;8.25666653913134e-43
940168872973764;74;2;2;2;2;4;0;1;2;1;0.5;1;0.000140623092986642;0.000364720875290353;0.000140623092986642;4.80482779162208e-05;0.000140623092986642;4.17858582301213e-05;NA;NA;NA;0.00113418766066969;1;5.77014220946319e-17
53266914410740;114;2;3;2;3;2;0;1;2;1;0.5;1;0.0138363593425339;0.027647638007245;0.0138363593425339;0.0262252538541591;0.0138363593425339;0.451040897460968;NA;NA;NA;0.850843711064235;1;8.7962972491203e-22
502032436345252;194;2;4;2;4;4;0;1;2;1;0.5;1;0.0120204903573932;0.00274208987262234;0.0120204903573932;0.00278813523099753;0.0120204903573932;0.0669287957997697;NA;NA;NA;1;1;1.38556029443929e-37
323978268696726;114;2;5;2;5;4;0;1;2;1;0.5;1;0.118739810199359;0.170902629753738;0.118739810199359;0.199111425029983;0.118739810199359;0.23183623765407;NA;NA;NA;0.572668342701222;1;8.7962972491203e-22
741280618793648;388;2;3;2;3;3;0;1;2;1;0.5;1;4.54142559808955e-10;8.44897649466195e-10;4.54142559808955e-10;6.90589769275214e-10;4.54142559808955e-10;0.346517905511749;NA;NA;NA;0.76061855351699;1;4.14419660834819e-82
250095225867246;56;2;2;2;2;2;0;1;2;1;0.5;1;0.0137850733210075;0.0147359489062297;0.0137850733210075;0.0124597391572911;0.0137850733210075;0.24895964986785;NA;NA;NA;0.592744107799069;1;3.57020558801928e-12
778276639662262;52;2;4;2;4;3;0;1;2;1;0.5;1;0.0237331610576265;0.0189713438403038;0.0237331610576265;0.0177267170976677;0.0237331610576265;0.777443462179118;NA;NA;NA;0.578818784970639;1;2.71358348056639e-11
290542463038996;346;2;1;2;1;4;0;1;2;1;0.5;1;0.000715845823581218;0.000165239263589159;0.000715845823581218;0.000158726645995416;0.000715845823581218;0.286752717478913;NA;NA;NA;1;1;8.33428565376987e-74
535922291957108;278;2;4;2;4;5;0;1;2;1;0.5;1;0.00498293398305537;0.00246794618366427;0.00498293398305537;0.00244086267786328;0.00498293398305537;0.705694525041026;NA;NA;NA;1;1;1.09476058471081e-60
502841486383819;178;2;1;2;1;2;0;1;2;1;0.5;1;0.017420862193114;0.00767965752635884;0.017420862193114;0.00810093709324791;0.017420862193114;0.195602839990628;NA;NA;NA;0.548351712728149;1;1.98501150945841e-36
187853391910282;162;2;3;2;3;2;0;1;2;1;0.5;1;0.00143360822223247;0.00158996125879497;0.00143360822223247;0.00137113842032726;0.00143360822223247;0.805763124036836;NA;NA;NA;0.753243437914001;1;1.48032543803008e-34
247378165311007;268;2;3;2;3;3;0;1;2;1;0.5;1;0.00156327131471868;0.00117268644604347;0.00156327131471868;0.00123822615397496;0.00156327131471868;0.0692204496220517;NA;NA;NA;0.066840380677258;1;1.16070890082572e-57
686400877386874;42;2;3;2;3;4;0;1;2;1;0.5;1;0.0564228395819202;0.0483008008156729;0.0564228395819202;0.0517981474343799;0.0564228395819202;0.0410360966755178;NA;NA;NA;1;1;1.87763816377598e-06
195038073141555;336;2;2;2;2;2;0;1;2;1;0.5;1;8.77344182049859e-05;8.49422841188072e-05;8.77344182049859e-05;9.33558774053642e-05;8.77344182049859e-05;0.00899195603433609;NA;NA;NA;0.382522249549879;1;5.62141239154615e-70
