ID;N;K;M;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
397155210205499;85;5;2;5;2;4;2;1;2;1;0.5;0;0.0140669128194896;0.0333452413594924;0.0312941057721762;0.0234775732398399;0.0287406030062538;0.566673601487359;0.15;7.90564084104014e-21;3.23882811484784e-17;0.586092597036151;1;3.01392150630143e-14
28418195100564;380;5;5;5;5;4;2;1;2;1;0.5;0;4.48515829985868e-07;2.40950150182702e-07;2.60803426929408e-07;1.62174536465666e-07;0.0601289534190414;0.0725812798909292;-0.0224092859417209;-0.00373488099028682;-0.769385483999085;0.455893927939154;0.999778368857329;2.29738473094772e-67
635862670077289;185;5;5;5;5;5;2;1;2;1;0.5;0;0.238443072451318;0.223024842888911;0.154946101133099;0.161186314939112;0.010564027897298;0.933717479436612;-0.0688005838391353;0.015289018630919;0.420448012350272;0.761577863647611;0.997984956275289;5.39151061073158e-31
247074161881547;65;5;3;5;3;2;2;1;2;1;0.5;0;0.186364977761051;0.351752804979206;0.306355687366319;0.354763824972288;0.0851283195488788;0.954046018172018;-0.218844054766204;-0.0437688109532409;-0.437688109532409;0.0285023740664117;0.992861758290526;2.36176379810082e-11
203321683878020;345;5;1;5;1;4;2;1;2;1;0.5;0;0.000591258159913552;0.000327606931615484;0.000536356600122692;0.000262123123042546;2.30328493381002e-07;0.14260373889271;-0.0164022610435041;-0.0123016957826281;0.31984409034833;0.111931934943229;0.999408134820254;9.27368472389967e-59
910060353007393;60;5;3;5;3;4;2;1;2;1;0.5;0;0.213966436211296;0.372743274867363;0.263102194213695;0.264401006001875;0.0171050772611493;0.000746703256338149;0.0236889684839567;-0.0473779369679134;0.710669054518701;0.541620106296845;0.98214476884593;2.33201679344515e-10
963088644975641;355;5;2;5;2;5;2;1;2;1;0.5;0;0.0012711911792783;0.000134436983962778;0.000508323552364523;0.000250709995015138;0.000188953879203493;0.406261564024182;-0.059774715213014;-0.00398498101420093;0.0358648291278084;0.451684434603736;0.99944068708431;1.77502931332317e-60
413647009787167;365;5;2;5;2;3;2;1;2;1;0.5;0;0.00509601838159226;0.00673064942739286;0.00547205770109113;0.00494507359843938;4.44910928395331e-05;0.847969862973283;-0.00776454618689299;-0.0038822730934465;0.372698216970864;0.791734758630785;0.999761408626278;1.79418241809387e-63
637104178911452;215;5;5;5;5;4;2;1;2;1;0.5;0;0.442865187545891;0.550623794139574;0.520231941437071;0.516253966062495;0.550749306339883;0.367644728124796;0.0395628284037472;-4.02132229734506e-21;-0.375846869835599;0.246694800492293;1;3.20990445447558e-37
286065338484267;160;5;4;5;4;2;2;1;2;1;0.5;0;0.197259844557448;0.0979940081076106;0.127019501552037;0.133377928158637;0.447855202686672;0.246946126408149;-0.0707327855689741;0.00884159819612176;-0.282931142275896;0.617700070707867;0.997320983221272;8.22947725303196e-27
358474251594921;45;5;2;5;2;3;2;1;2;1;0.5;0;0.823195707298346;0.61061871424316;0.969542934357805;0.810625044500776;0.247102115411033;0.894627518304802;-0.188982236504614;-0.0629940788348712;0.661437827766148;0.709503342692737;0.985832933595302;1.83207845279553e-07
770342216076754;350;5;4;5;4;3;2;1;2;1;0.5;0;2.8784548891183e-08;2.72175121613172e-09;9.98846325255699e-09;4.4700330452372e-09;9.36253194725776e-06;0.0434123645191921;-0.0567020071448225;0.00405014336748732;-0.380713476543808;0.548769671602236;0.999420129666719;4.33114758517269e-61
716071257104576;260;5;5;5;5;3;2;1;2;1;0.5;0;0.00244393584989184;0.00774484735740735;0.0115633625723716;0.0103494018322036;0.996453152511739;0.112204428827928;0.136386181397495;1.70050723293391e-20;-0.654653670707977;0.023415157635065;1;1.80537202621317e-45
311355851059701;180;5;2;5;2;3;2;1;2;1;0.5;0;0.0322772754862547;0.0247464728678506;0.0469799055417955;0.0447220995486038;0.0503875356742119;0.0245391610781965;0.0471520960096449;4.48652355773802e-19;-3.66635509988043e-17;0.113023606425791;0.997872062640057;3.18194628232119e-30
939984702012522;200;5;3;5;3;2;2;1;2;1;0.5;0;0.024595603314208;0.00635961674708668;0.00819848396371929;0.00775650017449932;0.000234158990261729;0.840607180321857;-0.107450297823985;0.0143267063765313;0.315187540283689;0.531266138109394;0.999180119892977;5.63573373734323e-39
463305664271249;380;5;1;5;1;5;2;1;2;1;0.5;0;0.000518040297119305;8.17199404462663e-05;0.000126793905375869;0.000102676855388342;0.000248786195729947;0.0143555743548477;-0.0521749194749951;1.91927689256584e-20;-3.32744529791274e-17;0.619949812968888;1;1.19908382040777e-65
924376636090945;355;5;2;5;2;3;2;1;2;1;0.5;0;3.67490556014022e-07;2.03755334006399e-07;2.26752081759101e-07;1.04611486696993e-07;2.79849608144831e-07;0.0008966217699947;-3.50963383435255e-18;0.0039856139829001;4.29527056712976e-17;0.485337039652076;0.999440335635944;1.35641544567358e-60
258015838297319;270;5;5;5;5;3;2;1;2;1;0.5;0;9.04933633215859e-05;0.000136858782584575;8.96797864844094e-05;8.0294164161535e-05;0.000106971917712949;0.000771266634743225;-0.0157152086980913;0.0104768057987275;-3.76983102339938e-17;0.705728306079418;0.999040712681274;1.18143269432058e-45
573286986906698;40;5;4;5;4;2;2;1;2;1;0.5;0;0.456415636094129;0.36151281559921;0.49910103787551;0.404104144824127;0.380715571444696;0.650487638037359;5.88418600891848e-18;-0.0707992325404789;0.106198848810718;0.843584946161019;0.98239474316954;1.52527726834478e-06
467052242860057;270;5;2;5;2;2;2;1;2;1;0.5;0;4.7072511905194e-05;6.25764119889178e-05;6.15871254877828e-05;3.76461117908861e-05;2.27300196787084e-13;0.0592703513165207;0.0369590027708573;0.0052798575386939;0.855336921268411;0.190958100626486;0.999010449004487;4.35338723589967e-50
295887604394480;110;5;1;5;1;2;2;1;2;1;0.5;0;0.834800631233324;0.862579018020893;0.866567084779369;0.987490526582997;0.224874587135439;0.699719646944355;0.0518475847365213;0.0388856885523909;0.466628262628691;0.915647676189751;0.994288160592286;4.97189007298786e-20
252841436445841;250;5;5;5;5;4;2;1;2;1;0.5;0;0.146040920535902;0.160795377464086;0.215600423289281;0.212480620645794;0.712025152156945;0.318080993832347;0.062257280636469;-0.00565975278513355;-0.328265661537746;0.48898589099203;0.999497775607637;2.04364621036993e-42
576227950967867;95;5;3;5;3;3;2;1;2;1;0.5;0;0.742391522583883;0.876193325461321;0.718456134571575;0.717399817110671;0.222306863879649;0.0407898486739536;-0.0150755672288882;2.70713445398009e-20;0.346738046264428;0.166228030013961;1;4.13651496795662e-18
773482269362598;245;5;3;5;3;2;2;1;2;1;0.5;0;3.60654241821028e-05;3.54743966873641e-06;5.4343983919422e-06;3.09544417903722e-06;0.00401358252553322;0.759771658152478;-0.0981495457622364;2.03438435245657e-20;-0.438786204584116;0.540684188199943;1;2.13524277726494e-41
928847120435211;90;5;4;5;4;4;2;1;2;1;0.5;0;0.406005963433498;0.44121441207785;0.435253510014351;0.371285431900672;0.348923779703622;0.540557184603958;-7.04578381194936e-18;-0.0158550498051498;0.0475651494154494;0.819807345562849;0.996143948151766;1.90260041646146e-16
851879329140745;70;5;5;5;5;5;2;1;2;1;0.5;0;0.955069910129037;0.631547150776705;0.784283908783009;0.876624015858617;0.954530880402276;0.435381899308257;0.182125048166179;-0.0404722329258176;0.182125048166179;0.239405710665807;0.92206860485112;1.17840719093419e-11
628707254683517;255;5;4;5;4;2;2;1;2;1;0.5;0;0.0477480828498304;0.068724507151672;0.0496424900215983;0.0363651281045937;0.0413078111729883;0.0153671806300703;-0.0166945140823544;-0.0166945140823544;-2.98506704849148e-17;0.421769013193877;0.998912392593042;8.26392038215767e-45
542599526412230;70;5;1;5;1;3;2;1;2;1;0.5;0;0.0245796806652672;0.0329659775879359;0.047198949411539;0.038251924838221;0.054851853157021;0.929936954375237;0.0615198587396296;-0.0205066195798765;-0.0410132391597532;0.735449479989798;0.993588797003701;1.45627810900962e-13
