ID;N;K;M;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
209729326939887;120;10;5;10;5;3;10;1;2;0.5;0.5;1;0.11981997273074;0.438411146514039;0.620645508437152;0.294382317816616;0.207926580472008;0.119131311830794;0.136836785978893;-0.00291142097827431;0.101899734239601;0.0254918417754803;0.999727342563273;3.33555215206909e-19
622181816682911;160;10;3;10;3;4;10;1;2;0.5;0.5;1;0.0503198506821281;0.00292606691785709;0.0225262148607494;0.00226714481214959;0.918123690379586;0.187721158403989;-0.00656961784100681;0.0197088535230204;-0.208037898298549;0.759914833996885;0.999999009625257;1.50382817143523e-26
574037665921322;310;10;1;10;1;5;10;1;2;0.5;0.5;1;0.0976028094544614;0.039510271575035;0.23276275651521;0.0419525919995043;0.000139319600258215;0.859395605185814;0.0303257292053166;-0.00561587577876233;-0.362785575308046;0.506950600801326;0.999997877219783;7.64171677257567e-60
5696229972043;340;10;3;10;3;2;10;1;2;0.5;0.5;1;0.790336662297993;0.466033175035673;0.699020635527141;0.464021342858984;0.240267594755986;0.454465784661292;-0.039044099961877;0.0082198105182899;-0.102747631478624;0.181402043406721;0.999997382014398;9.26265494272868e-61
189733232385276;320;10;2;10;2;3;10;1;2;0.5;0.5;1;0.276983528909805;0.00741804995198212;0.122639055839338;0.00319199034288158;7.16812027234247e-05;0.0414423655788687;-0.0468575588915953;-0.00980739604707809;0.175443418175508;0.77627147918073;0.99999995606071;4.7860941216118e-58
816006429324468;140;10;2;10;2;2;10;1;2;0.5;0.5;1;0.956433983176876;0.352426731900999;0.673044870509789;0.525867507307595;7.88108253299571e-07;0.937556366489021;0.0472931018759918;-0.0024891106250522;0.525202341886015;0.420076829308935;0.999933097450056;9.12236565402708e-24
735210261676420;150;10;1;10;1;2;10;1;2;0.5;0.5;1;0.392569679549842;0.0808851927741354;0.291550358832723;0.0702838646332198;0.00433173401257592;0.558416136519176;-0.0559490722234602;-0.0279745361117301;0.153859948614516;0.704581465357362;0.99998404969036;1.14316615645516e-24
945278100403154;190;10;1;10;1;3;10;1;2;0.5;0.5;1;0.456709123297726;0.201604537321261;0.372128653846748;0.15064841098018;0.0053707550843222;0.597837025937878;-0.158010854154774;-0.00929475612675139;0.158010854154774;0.337535584676488;0.999999502128606;6.14188714216692e-34
105401892770839;170;10;1;10;1;3;10;1;2;0.5;0.5;1;0.927748339004251;0.0835369906673933;0.211449725500715;0.0830097062835736;0.108074446313466;0.0957450849264643;-0.0901669634667432;0.0204924916969871;0.049181980072769;0.931463435938044;0.999991026890561;7.06163231200977e-30
844891567673192;160;10;2;10;2;5;10;1;2;0.5;0.5;1;0.0490072867878744;0.209407248932468;0.291569980074083;0.115653921848543;5.40543604765364e-16;0.268748669546135;0.0829204291684021;0.00436423311412643;0.650270734004838;0.47031823894382;0.99993200600427;9.95213101033393e-27
