ID;N;K;M;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
354740096284322;60;20;1;20;1;2;0;1;2;2;0.5;0;0.0263086652332108;0.171622411424968;0.0263086652332108;0.125726354728164;0.0263086652332108;0.444851937327639;NA;NA;NA;0.154747900074769;0.996693068354374;1.01846814068598e-05
26591125586421;200;20;2;20;2;2;0;1;2;2;0.5;0;2.85097032265619e-09;8.36149588108225e-08;2.85097032265619e-09;1.02530013092884e-08;2.85097032265619e-09;0.978943123678126;NA;NA;NA;0.319707432688325;0.999999992759191;2.75518750139428e-30
739690366846850;320;20;2;20;2;4;0;1;2;2;0.5;0;1.25419110821185e-12;5.62982393302337e-12;1.25419110821185e-12;1.49963349982613e-12;1.25419110821185e-12;0.843189168203281;NA;NA;NA;0.718141163782163;0.999999999531641;9.39172219912398e-56
647405628444520;280;20;3;20;3;2;0;1;2;2;0.5;0;2.48986684951073e-07;1.67918613905022e-07;2.48986684951073e-07;2.12605966044816e-07;2.48986684951073e-07;0.894196768743208;NA;NA;NA;0.118002154230872;0.999999999956522;2.06075803643525e-46
437132744058758;100;20;3;20;3;3;0;1;2;2;0.5;0;3.19581772114318e-05;7.28726803513392e-05;3.19581772114318e-05;0.000151892998646695;3.19581772114318e-05;0.106200140216913;NA;NA;NA;0.612439023870633;0.999921558312212;3.93700668056195e-12
880981656383091;340;20;1;20;1;3;0;1;2;2;0.5;0;1.33688878265212e-14;1.80733486847395e-13;1.33688878265212e-14;3.23198443445285e-14;1.33688878265212e-14;0.211362698528014;NA;NA;NA;0.226498001202866;0.999999997671072;3.39089798003758e-59
122706333039450;180;20;2;20;2;5;0;1;2;2;0.5;0;3.70745989496416e-05;2.27924071266367e-05;3.70745989496416e-05;6.06112630993412e-05;3.70745989496416e-05;0.596846937330346;NA;NA;NA;0.915142229600088;0.999999981048788;1.17191489395668e-26
29050674120640;180;20;4;20;4;5;0;1;2;2;0.5;0;6.39764009059361e-06;5.92261643738165e-05;6.39764009059361e-06;3.36690020614473e-05;6.39764009059361e-06;0.855983009436989;NA;NA;NA;0.643894851693304;0.999995465577483;1.57957996233027e-27
696493799109837;300;20;3;20;3;2;0;1;2;2;0.5;0;3.85185696567094e-12;2.88842267526341e-10;3.85185696567094e-12;7.48817279583302e-12;3.85185696567094e-12;0.0444411514168141;NA;NA;NA;0.00177946725963108;0.999999999813579;1.78850627316395e-49
731729802584008;160;20;3;20;3;2;0;1;2;2;0.5;0;0.00104663712500205;0.00434171427157934;0.00104663712500205;0.00126371264552932;0.00104663712500205;0.641858804733419;NA;NA;NA;0.31098079422959;0.999999999999165;1.21275196649498e-23
