ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
107502282483213;210;10;5;2;2;1;2;1.5;0.5;1;3.03726763157266e-06;2.55540051181475e-08;5.83573108005774e-07;3.46522228231789e-08;7.5016053360924e-09;0.71123069003284;-0.0547498626588975;-0.00165908674723932;0.26711296630553;0.970223055193229;0.999999716693548;1.38960406277358e-37
907848539716595;370;10;5;2;2;1;2;1.5;0.5;1;4.5790333751042e-06;4.94126093600602e-09;1.65612822055051e-06;5.91512675860222e-09;3.03578472946239e-09;0.666589447315808;-0.0254297157979385;0.00847657193264615;0.281610556429022;0.257320090667564;0.99999901786903;7.64571774516458e-69
151138643639277;240;10;5;2;2;1;2;1.5;0.5;1;0.000155992448859419;0.000610608340952502;0.000288420199219946;0.000183373256819047;0.000237516582710901;0.384574115311765;0.0291591045045265;0.00874773135135797;-0.0174954627027159;0.773737450519093;0.999997933459768;1.63176140171365e-41
34792305439324;100;10;5;2;2;1;2;1.5;0.5;1;0.00476602544912404;0.00418224518283199;0.00329343640442504;0.00352942383959278;0.0547541118183952;0.657788520477052;-0.0802202483779536;0.0104635106579939;-0.512712022241703;0.449178463813505;0.999722067675926;7.8797459278303e-16
406621224348261;150;10;5;2;2;1;2;1.5;0.5;1;0.207740679546162;0.0969262006109941;0.193671363371242;0.0583713770596714;0.232204959596343;0.636072722061913;-0.0580465277544087;-0.0348279166526453;-0.0766214166358195;0.89084487934558;0.999950389076705;2.40486805064703e-26
424844322694520;40;10;5;2;2;1;2;1.5;0.5;1;0.000231221483715468;0.00247684646061997;0.00072588290500455;0.000717922690820618;0.00128867296320663;0.00170737141079836;0.00871478309360004;-0.0784330478424003;-0.322446974463201;0.280723836022653;0.999631676877861;2.63997197810151e-05
924090248686771;120;10;5;2;2;1;2;1.5;0.5;1;0.00124349070419789;0.00248728527659936;0.000919288742941783;0.000766789816525744;0.00199425312377295;0.862691715640904;0.0203799468479202;0.037848472717566;-0.0494941566306633;0.44701282638915;0.999727342563273;3.33555215206909e-19
222345960680297;360;10;5;2;2;1;2;1.5;0.5;1;0.000119090712109276;0.00016756584507383;0.000367156609986846;0.000329380435452539;3.73843505787836e-05;0.71500776386582;0.0786866640555399;0.0106858432668017;0.187487977317521;0.0732633614865324;0.999998856713858;2.32488444401271e-64
183968830526338;200;10;5;2;2;1;2;1.5;0.5;1;0.00186821908134679;0.000624734284862971;0.00169116118657376;0.00132486166612967;1.11995961700667e-05;0.877122229629032;-0.00870780219083271;-0.00870780219083271;0.419716065598137;0.954797998247536;0.999985597926476;4.55308399167365e-36
626595259932677;340;10;5;2;2;1;2;1.5;0.5;1;7.06524531988039e-07;6.79302218338297e-08;1.6186136824156e-07;3.32485256189408e-08;2.63769772981709e-06;0.0827076378206883;-0.0799207176182497;-0.0102462458484935;-0.168038431915294;0.124230823098481;0.9999974450484;1.3380007254503e-63
351350706104272;80;10;5;2;2;1;2;1.5;0.5;1;9.72373482992237e-05;0.0013984273425767;5.3001298456515e-05;6.24636179482972e-05;7.27378293983171e-05;0.0367171618864427;0.0348155311911396;0.0435194139889245;0.0348155311911396;0.437274188913867;0.999437502697832;1.61613141565346e-13
832133222098084;180;10;5;2;2;1;2;1.5;0.5;1;0.000357727373539167;6.78502824340249e-06;0.00045697948876831;1.3380153876534e-05;0.00219367244800283;0.24580235411526;-0.00582021960452079;-0.00582021960452079;-0.129984904500964;0.935741268346632;0.999976785502091;1.95877604870972e-30
804300413598758;400;10;5;2;2;1;2;1.5;0.5;1;2.97692935737404e-11;2.02190245773454e-14;2.59074238976551e-12;1.10229867973631e-14;2.43361321455983e-13;0.288768370033592;-0.0626804934966112;-0.0139289985548025;0.0591982438579106;0.0247910315155667;0.999998753604273;1.61956118848283e-77
527733322642013;230;10;5;2;2;1;2;1.5;0.5;1;3.79716340156927e-05;0.000262097820591794;0.000106583666456675;0.000181950192596093;0.00386189902523647;0.422828058653038;0.0787401719238087;-0.00605693630183143;-0.378558518864465;0.540625222451276;0.999997609442174;2.59224259149204e-42
94560481063487;350;10;5;2;2;1;2;1.5;0.5;1;2.86192868640885e-07;2.82643898834587e-07;4.13492575990181e-07;1.84112694532919e-07;2.97419491149946e-15;0.405256498216711;0.0209771787546359;-0.00699239291821196;0.668272980326257;0.264393054709332;0.999999969831502;1.74076499828863e-62
459091748492485;290;10;5;2;2;1;2;1.5;0.5;1;7.4303581114285e-06;6.79083095956685e-07;1.66116769360307e-06;1.12025452954313e-06;1.89322195874383e-05;0.762198232432689;-0.11066264411431;-0.00481141930931785;-0.211702449609985;0.185697040825194;0.99999481702643;6.50840730509488e-52
261737736876373;120;10;5;2;2;1;2;1.5;0.5;1;0.00372498608856364;0.000257731759001012;0.00212585954752308;0.000626131590943757;0.000133953098646089;0.533409909521472;-0.052339736834914;-0.00581552631499044;0.279145263119541;0.517144974953949;0.999772400180723;2.05504702568789e-19
444072567583391;380;10;5;2;2;1;2;1.5;0.5;1;6.15705504187461e-09;1.59336519359086e-08;1.27437835240701e-08;6.54529912704499e-09;3.56152470488339e-08;0.215930040102623;0.0421544594488506;0.0146624206778611;-0.00183280258473266;0.508538996545378;0.9999984377699;2.8444905646829e-73
92304182454793;130;10;5;2;2;1;2;1.5;0.5;1;0.0019090539258941;5.74174906911787e-05;0.000449229641180385;0.000126509632266691;5.28350971012353e-05;0.00996488427494962;-0.0644658371220304;2.49968127356132e-20;0.268607654675127;0.981516960734255;1;4.10147494880972e-21
