ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
945436546032643;170;2;1;2;2;0;2;1.5;0.5;1;1.50593957529637e-06;6.86862335084366e-07;4.16254226319267e-07;3.60661003835055e-07;0.0133659473391978;0.0615241919795649;-0.118048041162471;0;-0.920774721067277;0.165978380293446;1;2.11328219401316e-32
583545193844560;350;2;1;2;2;0;2;1.5;0.5;1;6.3693483121805e-13;3.11959764249627e-14;2.16083629858258e-13;3.12610047941132e-14;0.00113297918449107;0.000134669181591991;-0.0343536474344938;0;-0.93899969654283;0.592247763491632;1;2.89139512576652e-68
434973839061365;74;2;1;2;2;0;2;1.5;0.5;1;6.83821922516199e-05;0.000445187737519099;0.00021782252891162;0.000287346694236319;4.3011446416696e-07;0.00780301076793019;0.222911285030141;0;0.780189497605494;0.0933742459980379;1;9.68746916690505e-11
351091617839857;146;2;1;2;2;0;2;1.5;0.5;1;2.46419584062927e-05;3.73921640079144e-05;3.50662323038139e-05;3.99386159614786e-05;1.85304452473166e-10;0.112779409667966;0;0;0.933699561847853;1;1;1.04840957867149e-28
882295360292567;346;2;1;2;2;0;2;1.5;0.5;1;1.52499163690439e-11;2.43031479797557e-13;5.54426626125949e-13;3.37975307319452e-13;0.00165464337318685;0.0111261897793368;-0.0578276252574031;0;-0.971504104324373;0.332999220204396;1;3.76616309538713e-72
235737484854643;344;2;1;2;2;0;2;1.5;0.5;1;1.82360355427933e-07;1.627896872016e-07;1.72821496109519e-07;1.4367614807846e-07;1.63019706514228e-20;0.226489538871556;-0.0174421552579546;0.00581405175265152;0.99420284970341;0.829245617700942;1;4.60692006405633e-75
796473063236237;42;2;1;2;2;0;2;1.5;0.5;1;0.000413194807449532;0.000547691607379884;0.000716586247622352;0.000358159577443193;6.24573301937102e-07;6.38824590543037e-07;0.142857142857143;-0.0476190476190476;1;0.537093978442642;1;6.73743601893274e-10
600427750222499;232;2;1;2;2;0;2;1.5;0.5;1;3.66697216233066e-08;1.32395453335065e-08;2.72353638961002e-08;1.3162591297693e-08;5.51012159413394e-18;0.569186294259776;0;0;0.966091783079296;1;1;3.56718746198964e-48
974960158992247;192;2;1;2;2;0;2;1.5;0.5;1;9.15592377670605e-07;8.85279783034742e-07;2.70145130689631e-06;1.0617039775342e-06;0.149710836255953;0.000124399047379644;0.0521541199235757;0.0104308239847151;-0.949204982609078;0.563173014227943;1;1.10135963835807e-38
851742577468988;82;2;1;2;2;0;2;1.5;0.5;1;0.000125239996315134;5.34436401231954e-05;0.000191014183160956;6.62593360463935e-05;0.0256239378417068;0.0623310218868662;0.05;0;-0.8;0.820902282337858;1;2.25189803154158e-12
688294684342256;244;2;1;2;2;0;2;1.5;0.5;1;3.23643939229628e-10;5.01137758604614e-11;3.08437761048871e-10;4.05506503491436e-11;1.1775123455642e-22;0.00405768876313803;-0.0409849833939742;0.00819699667879484;0.991836598134176;0.608535728489277;1;2.81291325799229e-53
36088949316427;364;2;1;2;2;0;2;1.5;0.5;1;9.13922168908881e-12;2.31163493584522e-11;2.22883574578867e-11;9.88290154452986e-12;2.85733342948617e-26;0.0152914474848378;0.0769974976219903;0;0.956968899016165;0.172539642646154;1;1.21857207772955e-73
823056129846031;108;2;1;2;2;0;2;1.5;0.5;1;0.00235349795503377;0.00520514167943604;0.00218379181091399;0.00227322117076331;0.614125889942981;0.60949869828269;0.111111111111111;0;-1;0.335923813151736;1;1.98569232822823e-24
537451774672880;44;2;1;2;2;0;2;1.5;0.5;1;0.00131867001760459;0.00143608193417614;0.00279390576377447;0.00126335625289275;0.0632810278748495;0.492336007505425;0.0458831467741123;-0.0458831467741123;-0.871779788708135;1;1;4.2924104360489e-08
428987023876237;188;2;1;2;2;0;2;1.5;0.5;1;3.0398878305891e-10;6.61955965034813e-11;1.10971335026128e-10;6.43026713674744e-11;1.29006621184698e-19;0.378431489588095;-0.0319601386050297;0.0106533795350099;0.94815077861588;0.770176861307394;1;8.13414236520028e-38
698948077803409;366;2;1;2;2;0;2;1.5;0.5;1;1.51691762506102e-07;3.4070795285349e-08;5.15700347922006e-08;3.56738599131444e-08;0.100817409347171;0.636539267718862;-0.0437950370991338;0;-0.941593297631376;0.463486862434978;1;1.00304801693851e-71
12822245490682;40;2;1;2;2;0;2;1.5;0.5;1;0.0253433396471099;0.0592457576649382;0.0512379849498533;0.0358969058728025;0.000877213738189706;0.895105639405668;0.201007563051842;0;0.904534033733291;0.340355742385202;1;6.55520290773952e-08
631144730122535;84;2;1;2;2;0;2;1.5;0.5;1;0.0897005792672114;0.0547718398309683;0.0518515632179237;0.0303499138708207;9.2195764591534e-05;0.870248195590103;-0.191345949293976;0;0.908893259146386;0.124906627134669;1;5.02337923934091e-16
501063195162977;138;2;1;2;2;0;2;1.5;0.5;1;0.00118562606171632;0.00103964596676228;0.00176064081010611;0.00105532006498227;3.42480065491212e-08;0.0830609837621561;0.0145478593490662;-0.0145478593490662;0.916515138991168;1;1;3.11943240270946e-26
