ID;N;K;M;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
409474839490027;120;20;5;20;5;4;0;1;2;0;0.5;0;0.25199875076342;0.525006332565474;0.25199875076342;0.372810279291144;0.25199875076342;0.55570002982009;NA;NA;NA;0.319676211939182;0.999919309069424;4.6897622766681e-16
144549613255928;80;20;4;20;4;3;0;1;2;0;0.5;0;0.193239452671618;0.0688445492463138;0.193239452671618;0.310533887825517;0.193239452671618;0.453481257985433;NA;NA;NA;0.0850455687118261;0.999430962647482;1.85962550298585e-09
675090816983360;360;20;5;20;5;4;0;1;2;0;0.5;0;0.489217926032524;0.558043599926796;0.489217926032524;0.482941047173034;0.489217926032524;0.506854417770519;NA;NA;NA;0.960480558303984;0.999999999962726;2.65294553468717e-63
150794977419017;300;20;1;20;1;3;0;1;2;0;0.5;0;0.713748192428183;0.836542563679953;0.713748192428183;0.715146410104127;0.713748192428183;0.860388790197023;NA;NA;NA;0.0862167732237949;1;1.10148086373551e-49
18626280652661;320;20;3;20;3;4;0;1;2;0;0.5;0;0.980881699255021;0.809070493430892;0.980881699255021;0.957167838590867;0.980881699255021;0.858927052334919;NA;NA;NA;0.0687275117361093;0.999999994569024;2.75480833166747e-53
310690259556635;280;20;4;20;4;3;0;1;2;0;0.5;0;0.417625464772066;0.458850813029447;0.417625464772066;0.398054519544262;0.417625464772066;0.665043769127433;NA;NA;NA;0.556941214618789;0.99999998201541;1.05146711786097e-45
450551678932520;400;20;2;20;2;2;0;1;2;0;0.5;0;0.832809213620268;0.866799372730796;0.832809213620268;0.901663760848925;0.832809213620268;0.604392858598358;NA;NA;NA;0.357355737564651;0.9999999994461;4.41575720709902e-69
109605927066256;260;20;4;20;4;3;0;1;2;0;0.5;0;0.710181653727906;0.919066513425302;0.710181653727906;0.7417265505694;0.710181653727906;0.891468813407957;NA;NA;NA;0.0169220503909799;0.99999999999999;5.24176717279001e-42
22086472274264;340;20;4;20;4;3;0;1;2;0;0.5;0;0.763559808070798;0.868994132628328;0.763559808070798;0.699443035508762;0.763559808070798;0.675926001014432;NA;NA;NA;0.858254429229298;0.999999999937701;1.33627499062895e-58
705128962046119;140;20;1;20;1;3;0;1;2;0;0.5;0;0.225379284651823;0.0843712753305816;0.225379284651823;0.217694925532589;0.225379284651823;0.325036619668386;NA;NA;NA;0.592462155063748;0.999999999996375;3.9899367895702e-19
852553303021979;340;20;4;20;4;2;0;1;2;0;0.5;0;0.151651357204124;0.205203509996662;0.151651357204124;0.176372470526504;0.151651357204124;0.0118622678886405;NA;NA;NA;0.517561043614448;0.999999997671072;3.39089798003758e-59
291108066804095;80;20;4;20;4;4;0;1;2;0;0.5;0;0.558695721214425;0.295203079076144;0.558695721214425;0.581279855226793;0.558695721214425;0.543280938057696;NA;NA;NA;0.952945797586622;0.999999641548522;1.85962550298585e-09
473922096909301;80;20;2;20;2;5;0;1;2;0;0.5;0;0.890677260022944;0.741287548887479;0.890677260022944;0.738779105018;0.890677260022944;0.207880636730518;NA;NA;NA;0.532839350999402;0.999999852719077;9.03907177905625e-09
668578016429004;400;20;4;20;4;5;0;1;2;0;0.5;0;0.0637482457702909;0.0557587586644642;0.0637482457702909;0.0671118261420766;0.0637482457702909;0.127472108397109;NA;NA;NA;0.91844521312719;0.999999999943202;5.76518358054534e-70
778137849604991;340;20;5;20;5;2;0;1;2;0;0.5;0;0.0678200286767293;0.0529859408956876;0.0678200286767293;0.0749905870690311;0.0678200286767293;0.269996217360642;NA;NA;NA;0.612533477580023;0.999999999244413;7.20878576286581e-60
828159824562399;100;20;5;20;5;5;0;1;2;0;0.5;0;0.300985475855086;0.22625209182135;0.300985475855086;0.295103925232497;0.300985475855086;0.654414509769568;NA;NA;NA;0.823515327975998;0.999947593218658;3.95272350094247e-12
152537520506317;160;20;4;20;4;2;0;1;2;0;0.5;0;0.501408007290923;0.469758474956586;0.501408007290923;0.617458179618893;0.501408007290923;0.748998074685924;NA;NA;NA;0.593853098777068;0.999999787567433;7.3064882689211e-23
846853849528799;380;20;4;20;4;3;0;1;2;0;0.5;0;0.0101123264840492;0.00904428284346366;0.0101123264840492;0.00922402255407679;0.0101123264840492;0.543522464594732;NA;NA;NA;0.205917463640614;0.999999999146102;1.91106938439298e-67
152334424907830;340;20;4;20;4;5;0;1;2;0;0.5;0;0.361171154503794;0.405044155560251;0.361171154503794;0.382000742454032;0.361171154503794;0.766123988916882;NA;NA;NA;0.59130972749242;0.999999999999699;9.9739264793679e-58
859544067098791;160;20;5;20;5;2;0;1;2;0;0.5;0;0.104161981230355;0.0817336534789801;0.104161981230355;0.0718349179879097;0.104161981230355;0.722373085775378;NA;NA;NA;0.443564650842387;0.999999428229731;3.75396056730972e-23
7000050556824;340;20;3;20;3;2;0;1;2;0;0.5;0;0.152599280838792;0.272011634506152;0.152599280838792;0.134537077735478;0.152599280838792;0.013800000495348;NA;NA;NA;0.426140858851466;0.999999997671072;3.39089798003758e-59
389999819778478;360;20;1;20;1;2;0;1;2;0;0.5;0;0.107983394321366;0.14290652172976;0.107983394321366;0.111178741573726;0.107983394321366;0.461260080772311;NA;NA;NA;0.99454293026909;0.999999999965186;3.27736349488292e-62
69000433159674;240;20;4;20;4;4;0;1;2;0;0.5;0;0.680792552866146;0.577212569271041;0.680792552866146;0.651363282751356;0.680792552866146;0.396036745901211;NA;NA;NA;0.61612378697279;0.999999994134058;7.3769379524765e-38
391240805904858;140;20;3;20;3;3;0;1;2;0;0.5;0;0.926636609305068;0.821504880248959;0.926636609305068;0.962297802829764;0.926636609305068;0.372300566696764;NA;NA;NA;0.772920328188249;0.99999479866323;2.24777369108571e-19
913628575039986;60;20;4;20;4;4;0;1;2;0;0.5;0;0.665462601285158;0.236767520184673;0.665462601285158;0.825573070475251;0.665462601285158;0.988340577541472;NA;NA;NA;0.887894841209245;0.996031238962142;1.01521210754267e-05
963537994779002;100;20;4;20;4;5;0;1;2;0;0.5;0;0.757054797491353;0.863412721464732;0.757054797491353;0.718748835156196;0.757054797491353;0.638688884584845;NA;NA;NA;0.120190904673093;0.999901306561539;2.02599144387289e-12
361058859019228;80;20;5;20;5;3;0;1;2;0;0.5;0;0.849190804465414;0.940440901373351;0.849190804465414;0.893498468617669;0.849190804465414;0.569887388383233;NA;NA;NA;0.394578182086001;0.997928455202865;1.85962550298585e-09
743153920018094;300;20;1;20;1;4;0;1;2;0;0.5;0;0.850841463661987;0.79335992788629;0.850841463661987;0.843888983997379;0.850841463661987;0.854837367715171;NA;NA;NA;0.344130553619559;0.999999997828754;5.06384881371e-50
279313904463609;280;20;1;20;1;5;0;1;2;0;0.5;0;0.529690156795152;0.369029851481115;0.529690156795152;0.545340953693006;0.529690156795152;0.725731928206113;NA;NA;NA;0.227835455608735;0.999999999653183;5.27430186361865e-46
230983052655658;220;20;1;20;1;5;0;1;2;0;0.5;0;0.445446409864331;0.303796862315975;0.445446409864331;0.468362478504251;0.445446409864331;0.58963763444962;NA;NA;NA;0.21643957495718;0.999999930457937;1.93133989159811e-34
421800599986177;360;20;5;20;5;3;0;1;2;0;0.5;0;0.670896814829269;0.703060916260592;0.670896814829269;0.635088891776281;0.670896814829269;0.912651146699211;NA;NA;NA;0.154252237262535;0.999999998102724;3.09919094482769e-61
312163220969410;120;20;1;20;1;4;0;1;2;0;0.5;0;0.826520657530954;0.595980283776027;0.826520657530954;0.860332200732482;0.826520657530954;0.577745313030338;NA;NA;NA;0.102320457758234;0.999999910490989;1.46205164545113e-15
515951938660248;300;20;4;20;4;2;0;1;2;0;0.5;0;0.50624472729992;0.666554209952821;0.50624472729992;0.600283739486019;0.50624472729992;0.313644939928168;NA;NA;NA;0.982991081420034;0.999999999813579;1.78850627316395e-49
202921528874952;340;20;2;20;2;2;0;1;2;0;0.5;0;0.299135289310746;0.463622365583909;0.299135289310746;0.318296194699074;0.299135289310746;0.191008713581974;NA;NA;NA;0.869273034116785;0.999999998559033;1.29606555051636e-58
13038064817712;180;20;3;20;3;4;0;1;2;0;0.5;0;0.922482219466857;0.8963649900136;0.922482219466857;0.917188253122606;0.922482219466857;0.448821807311743;NA;NA;NA;0.413855075631354;0.999999799002953;1.73570839142221e-26
321426354339583;240;20;1;20;1;3;0;1;2;0;0.5;0;0.489330957295053;0.508713787732506;0.489330957295053;0.458515992884864;0.489330957295053;0.299675284135878;NA;NA;NA;0.896102240256607;0.999999921720608;7.35667659688074e-39
418428009475918;120;20;2;20;2;5;0;1;2;0;0.5;0;0.759748884033089;0.782240436739692;0.759748884033089;0.668622870612547;0.759748884033089;0.0255741394965071;NA;NA;NA;0.271390217091538;0.999978943822937;1.13874266976179e-15
570890755813928;300;20;5;20;5;4;0;1;2;0;0.5;0;0.506667606704304;0.480027559791672;0.506667606704304;0.454717681107578;0.506667606704304;0.112876276312747;NA;NA;NA;0.874745023232933;0.999999960809847;2.31974599029501e-49
666695012472510;140;20;4;20;4;3;0;1;2;0;0.5;0;0.975862142155863;0.715763051703416;0.975862142155863;0.928897407279989;0.975862142155863;0.374997171286496;NA;NA;NA;0.235416456590528;0.999999189016813;8.4036088399312e-20
134777200558885;280;20;3;20;3;5;0;1;2;0;0.5;0;0.99702053842221;0.546777302523982;0.99702053842221;0.969256401318465;0.99702053842221;0.976195299452033;NA;NA;NA;0.116616722527501;0.999999991618305;1.78050871472405e-45
663690352093510;140;20;5;20;5;2;0;1;2;0;0.5;0;0.524372130971845;0.545483797981467;0.524372130971845;0.559826326143347;0.524372130971845;0.151366964470006;NA;NA;NA;0.432424305163997;0.99999932354697;2.27214439244347e-19
323270729492220;180;20;3;20;3;4;0;1;2;0;0.5;0;0.636972920435694;0.763238602618089;0.636972920435694;0.672497030956408;0.636972920435694;0.940611285735756;NA;NA;NA;0.865315556184056;0.999999999890401;1.56809709263079e-27
48146959498692;360;20;4;20;4;2;0;1;2;0;0.5;0;0.140028644475548;0.0596144637075818;0.140028644475548;0.139153174306731;0.140028644475548;0.390337175837666;NA;NA;NA;0.252281952433404;0.999999999962726;2.65294553468717e-63
895924570359884;160;20;5;20;5;3;0;1;2;0;0.5;0;0.629067460916963;0.779491892173914;0.629067460916963;0.567982905368573;0.629067460916963;0.368044426413739;NA;NA;NA;0.145372596823552;0.999997803207213;1.21275196649498e-23
934418803291614;80;20;5;20;5;5;0;1;2;0;0.5;0;0.740352785381171;0.976962603708937;0.740352785381171;0.784047514765459;0.740352785381171;0.951527721894058;NA;NA;NA;0.403677458512965;0.999927199863106;9.03907177905625e-09
903559502369556;80;20;3;20;3;2;0;1;2;0;0.5;0;0.104763746890754;0.131011275419301;0.104763746890754;0.103310356687271;0.104763746890754;0.126520918913756;NA;NA;NA;0.355531901827746;0.999997046817941;6.12243628783051e-09
197507966432323;140;20;5;20;5;4;0;1;2;0;0.5;0;0.579828947304003;0.0910589157995757;0.579828947304003;0.582908565337715;0.579828947304003;0.20925993136664;NA;NA;NA;0.0611338316227888;0.999969316618289;2.41965635950032e-19
298130447157117;340;20;2;20;2;4;0;1;2;0;0.5;0;0.85058580028403;0.787597549277211;0.85058580028403;0.779573196331503;0.85058580028403;0.709598457086313;NA;NA;NA;0.584725271291072;0.999999998559033;1.29606555051636e-58
