ID;N;K;M;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
29814774149806;44;2;1;2;1;4;2;1;2;2;0.5;0;0.124458045411448;0.125602367898937;0.130333801140467;0.127033059074038;0.817748542334637;0.644193995352244;0;0;-0.912870929175277;1;1;8.79147092050557e-09
890905434109507;350;2;2;2;2;4;2;1;2;2;0.5;0;1.43111824355143e-11;6.72986677964444e-13;5.11578359196388e-12;1.081895484408e-12;9.88765417109373e-26;0.00121439416541356;-0.0114512158114979;0;0.93899969654283;0.914696703683914;1;2.89139512576652e-68
429307249191986;190;2;4;2;4;2;2;1;2;2;0.5;0;4.42117552087633e-08;1.85424133689574e-08;2.10550780934529e-08;1.18767894689541e-08;0.000769903894070453;0.0153831050967805;-0.0845909868875627;0;-0.909353109041299;0.307607301472272;1;3.00443432765479e-35
585976514129828;376;2;1;2;1;2;2;1;2;2;0.5;0;2.82430026763775e-15;3.10280228037764e-15;8.93899511104162e-15;2.8295436158913e-15;8.19890381792402e-05;1.26936458037862e-07;0.0480254495590362;-0.00533616106211514;-0.923155863745919;0.407797359937848;1;7.43123538407648e-71
503457540841403;360;2;2;2;2;2;2;1;2;2;0.5;0;8.95565210999474e-12;4.57664170292535e-10;9.6889935976807e-11;6.10975342551488e-11;1.15760842392105e-23;0.941569658837691;0.1500023148684;0.00555564129142222;0.994459791164577;0.00613116410789596;1;1.51206461198914e-78
772833480621657;296;2;3;2;3;4;2;1;2;2;0.5;0;1.85892220747712e-11;9.2766300490767e-13;1.03455030789405e-11;1.44928650532593e-12;4.36003015701202e-05;0.000189304024410047;0;0;-0.884947755588138;1;1;1.43210180032712e-51
446888807809930;306;2;5;2;5;4;2;1;2;2;0.5;0;1.14298819986104e-09;3.27611477689922e-10;4.67901938484742e-10;3.40378167499398e-10;2.57507168180402e-18;0.111681156974336;-0.0392366435585671;0;0.967837207777989;0.567344024781738;1;1.86815735508562e-63
582331544321109;228;2;3;2;3;5;2;1;2;2;0.5;0;1.17421395052732e-09;7.45384983038157e-10;9.77574463005015e-10;6.85463665050764e-10;4.23399356930588e-17;0.222375217829625;-0.0263411374822903;0.00878037916076344;0.957061328523215;0.790884947560677;1;1.67153892370076e-46
782456650297270;300;2;5;2;5;4;2;1;2;2;0.5;0;2.62608406947978e-14;1.58794639011291e-15;7.43838281543818e-15;2.33690820751272e-15;1.55939904514942e-26;0.00761610060832288;-0.020021813412825;-0.00667393780427501;0.954373106011327;0.817165654635241;1;1.50291500489592e-60
797033456929395;66;2;4;2;4;5;2;1;2;2;0.5;0;0.0270578421921673;0.0289307423456696;0.0241298316158259;0.0259808955259136;0.444537334151484;0.444537334151484;0.0303030303030303;0.0303030303030303;-1;1;1;3.33047757887504e-15
29111759175016;126;2;5;2;5;2;2;1;2;2;0.5;0;0.000199561866419755;3.06930564952568e-05;5.87098191033319e-05;4.02178876257028e-05;1.01748636863476e-09;0.791957398304694;-0.127000127000191;0;0.984250984251477;0.21225956022079;1;1.60212638739233e-27
