ID;N;K;scale_batch_effect;covariate_effect;SD_residual;treatment_effect;interaction_effect;prob_treatment;p_treatment_rnd_no_control;p_treatment_rnd_control;p_interaction_rnd_no_control;p_interaction_rnd_control;p_treatment_anticlust_no_control;p_treatment_anticlust_control;p_interaction_anticlust_no_control;p_interaction_anticlust_control;p_treatment_confound_no_control;p_treatment_confound_control;p_interaction_confound_no_control;p_interaction_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
42002506342708;270;10;10;1;2;1;0;0.5;0.0011532408390277;1.13939743945269e-10;0.363067018804141;0.908817302431264;5.61997820891205e-05;1.03963044645254e-10;0.834988968503609;0.966230095537922;1.00234617372369e-10;0.804616134777469;0.412476610344626;0.952522945090619;-0.0245105797102528;0.0116102745995934;0.228335400458671;0.333254099376594;0.999999907367868;4.53029535098675e-50
427875400506840;70;10;10;1;2;1;0;0.5;0.153540439056744;0.0519157707558922;0.956827259263789;0.916526417739657;0.128996061101477;0.0713402609756169;0.775992765802909;0.57455790298481;0.00970386512044136;0.0478527268812517;0.398270037914029;0.929764776395069;0;0.0298540717013266;0.189075787441735;0.627593050921566;0.997986452623056;7.1393272515745e-11
734549828585859;260;10;10;1;2;1;0;0.5;0.0252262238617071;0.000691419606451302;0.0398962896655642;0.722684024798988;0.0576524797659246;0.000698177019272328;0.920569987203543;0.909100421829894;0.0135919800750807;0.0549104425092289;0.188620459025418;0.787897195247217;0.00803435335180144;0;0.0348155311911396;0.866465781599817;1;7.70254399312674e-51
12801209182350;300;10;10;1;2;1;0;0.5;1.77114754919471e-05;2.76694674953991e-09;0.854396131034816;0.276568326902099;0.000356072012886314;2.1257872925521e-09;0.611937514026383;0.280920187189534;9.03326250220898e-15;0.29353394062376;0.7290856502472;0.166342463078262;0.0673160108809116;-0.00232124175451419;-0.710299976881343;0.621720167618366;0.999999259085559;1.00065591693344e-57
227281799595752;270;10;10;1;2;1;0;0.5;0.717209182218269;0.0246097165202772;0.306376655225734;0.890622980237354;0.238012489638259;0.0199573751520761;0.830832673163049;0.982047620755723;1.06522284211538e-31;0.976218864169027;0.468175796266106;0.729003085802894;-0.0723709941421033;-0.0129233918110899;-0.814173684098662;0.0846001137648058;0.999992904139356;7.34250029820093e-48
782548889881380;150;10;10;1;2;1;0;0.5;0.0353935159255431;0.00388804671112743;0.611907788397337;0.402101412787219;0.0449289638353449;0.00365859005073688;0.831201531316581;0.561273826969627;0.000102341617756485;0.719826041726674;0.308619364268698;0.534980646919006;0.0580465277544087;0.0348279166526452;-0.527062472010031;0.89084487934558;0.999950389076705;2.40486805064703e-26
250277639433985;270;10;10;1;2;1;0;0.5;0.073585015308337;6.78174662282338e-06;0.0171313743693436;0.325573111964741;0.00461612027346784;5.95162058368912e-06;0.580605040321903;0.338450440748107;1.29165903965475e-12;0.104368895283432;0.210851710349819;0.511864680056318;-0.0675901758060154;0.0155977328783112;0.330152012590921;0.4398721043071;0.999998736135452;1.5098466338069e-47
731221566804677;100;10;10;1;2;1;0;0.5;0.00823263651314153;0.00178730129227844;0.942869945218532;0.298187798207807;0.064204712720002;0.00348473868716918;0.244968013172371;0.167014702913531;0.223770308968086;0.0170475488482946;0.296257122083347;0.285306635939782;0.107949738799719;0.0243757474709044;-0.0452692453031081;0.0355561438464153;0.999992640829528;8.40099053616628e-17
117698452397782;200;10;10;1;2;1;0;0.5;0.00464272355035663;0.00158241163431515;0.550309601874458;0.0263034141653317;0.104166625296473;0.00374455601875288;0.250968420811651;0.0175597357793939;0.021151906376029;0.599250722085381;0.00269170558555514;0.0305449589380228;0.0895394367483369;-0.00526702569107864;-0.363424772684426;0.200832451144172;0.999984555725603;2.47838326707117e-34
751596038882975;280;10;10;1;2;1;0;0.5;0.168844743510164;0.0104595591909108;0.776167343112532;0.845486053444363;0.144851433167014;0.00783766713204169;0.963187353859994;0.864349781010102;2.83042711999955e-18;0.0563237694746794;0.390915320481967;0.949606053370415;-0.0161978584837189;-0.00622994557066112;0.514593504136609;0.937268069245241;0.999999920046979;6.97898523878678e-50
766033622053107;240;10;10;1;2;1;0;0.5;0.00987630093464888;2.54590353943549e-05;0.395946321336639;0.857028934673688;0.00825177519942978;1.62086613202962e-05;0.910879526982304;0.948848031929738;0.864480916949177;0.112538157494377;0.322173151655503;0.759068994288179;0.00725550336400537;0.0130599060552097;-0.213311798901758;0.737871895253683;0.999993484192728;2.10335840300158e-44
948365107736470;270;10;10;1;2;1;0;0.5;0.000789640131199744;1.39211635937008e-05;0.547477039037845;0.854443126111097;0.00762860542778546;5.53419840397911e-06;0.992408528945525;0.923360131818651;8.76403477854885e-12;0.0224497456962131;0.356404029044533;0.652365055872116;0.060711506382975;0.00387520253508351;0.316474873698487;0.919113090819931;0.999996054003891;3.52643187030118e-48
772662663809961;170;10;10;1;2;1;0;0.5;0.376446993655503;0.0274321837964514;0.617699218790823;0.511015679322364;0.155560611417138;0.0144006800837975;0.864305588573799;0.517185448407378;0.000312217768138167;0.65923639921626;0.631165299202397;0.531430047069724;-0.0431149694778717;0.00615928135398167;0.215574847389358;0.211262525658943;0.999999267417815;1.08354972239376e-28
53315886265555;60;10;10;1;2;1;0;0.5;0.923447727641419;0.95135610174802;0.603968749317823;0.872189784142192;0.847337917526049;0.761859844100833;0.903328891222517;0.798697743354334;0.180717930464754;0.0786024036128144;0.582945173604113;0.818197971996724;-0.0464207082548528;0;0.174077655955698;0.213309305083417;1;1.34067804839596e-09
574679857806805;210;10;10;1;2;1;0;0.5;0.111268439417744;0.00130296579017667;0.39578225988698;0.700450943967163;0.0434821116893488;0.000705005760122972;0.982400181698425;0.804723378742909;0.192818974769801;0.131056477723641;0.994823035417616;0.962237780969927;-0.0150193498774801;0.0216946164896935;-0.265341847835482;0.640535479419033;0.999987706605187;6.18082761698135e-36
671587588553506;120;10;10;1;2;1;0;0.5;0.067373619106024;0.00596352374218374;0.115401309482916;0.9298095678571;0.0945488041493771;0.00424889908330563;0.720235902913429;0.444091812101985;0.00153193349374252;0.114289756942693;0.992082041114666;0.206485783873007;0.00290492769786668;-0.0203344938850667;0.165580878778401;0.528767150424043;0.999871089693203;9.29783512765214e-20
59732703661591;250;10;10;1;2;1;0;0.5;0.00865213289661255;2.0143570787747e-05;0.855843880753628;0.131316142037505;0.00723454917080443;8.0454531194035e-06;0.177453272559686;0.0660220020733208;3.70039267902934e-05;0.930187956549997;0.0267122706597329;0.0684034153314654;-0.0125480549239753;-0.00697114162443073;0.112932494315778;0.0515649760509527;0.999999868770812;7.15179336090527e-45
810791802067820;130;10;10;1;2;1;0;0.5;0.237245688379523;5.58918044535265e-05;0.0978401926666665;0.29511401386479;0.0256721305406409;4.12741873716847e-05;0.635052633339481;0.26466129237051;0.00126314030903584;0.186164052549735;0.363154219690547;0.365059231495513;-0.117962890422207;-0.0160858486939373;0.117962890422207;0.735542461087737;0.999971266125281;9.38439342729296e-22
319827396440019;80;10;10;1;2;1;0;0.5;0.893566160615772;0.1761658631558;0.385923911490677;0.234782845697572;0.367737825215175;0.072164830348025;0.680223932680793;0.282044632211593;0.000765233963121412;0.652911930159916;0.162699852975242;0.299851001558416;-0.126562760309666;-0.00436423311412643;0.292403618646471;0.427986042643448;0.999297401710418;5.01043679844656e-12
929005095118495;120;10;10;1;2;1;0;0.5;0.233208739999126;0.0125475783537963;0.274388384794439;0.0198322110647284;0.247365065876145;0.0265845474155526;0.131551497030932;0.0168717150345147;0.000309727713185533;0.0961993356574784;0.517255319948583;0.00828235242443809;-0.0146724757694405;-0.0205414660772167;0.272908049311593;0.623896138886796;0.999996338830204;1.01387518565377e-19
755147787553012;130;10;10;1;2;1;0;0.5;0.0231928338305666;0.000525587926146761;0.187354594875113;0.417952956993856;0.0338650392741028;0.000386655474841617;0.531985767818905;0.163674776558482;0.0028818365163836;0.147891061043723;0.188774623651793;0.154796577024059;0.0321412173266613;-0.00535686955444354;0.123207999752201;0.262073640584593;0.999840078081256;6.80638358413445e-23
139137588774034;170;10;10;1;2;1;0;0.5;0.0686150599372069;0.0418790977688754;0.890040360213454;0.507370127683119;0.171291927508019;0.0281588382563769;0.694545084116581;0.513285352086948;0.689433692701079;0.94975981966821;0.188407607943737;0.625616691193734;0.0410304969931109;0;-0.0820609939862218;0.579478929695803;1;5.44473569153811e-29
16268950264985;70;10;10;1;2;1;0;0.5;0.656589203162331;0.194707820247863;0.649582989310624;0.0865437982560362;0.310706011994811;0.147802637793877;0.164691615045253;0.139497431093811;0.000139567183636779;2.48168036307999e-08;0.5803040320403;0.216451821747146;-0.0746047096952991;0.00497364731301994;0.452601905484814;0.929191741808771;0.99764278659487;1.5226933624788e-11
498022812926919;60;10;10;1;2;1;0;0.5;0.540591039822874;0.277830016968639;0.866700673988577;0.192852033145999;0.78118203781706;0.272311116894128;0.226630205492841;0.290545041613098;0.735399614613961;0.592647093375617;0.219543782743542;0.097929720725949;-0.204113731531686;-0.0524863881081478;-0.157459164324443;0.392894628061861;0.997735003889142;1.93857405876085e-08
457390301619988;100;10;10;1;2;1;0;0.5;0.297895420026985;0.158655619975117;0.37317968831557;0.55668361360054;0.160338889355871;0.0532029096513864;0.96279679275831;0.843967145092481;0.00398919759856166;0.431420315138155;0.0816066346631792;0.889027187294659;0.00349909254054319;0.038490017945975;0.227441015135307;0.296323322095897;0.999413870220254;1.70584468824764e-15
797429762416686;100;10;10;1;2;1;0;0.5;0.0834571479496305;0.00392493432834605;0.188815269150009;0.0811496621386782;0.0847514869684623;0.00322657309773157;0.251603323596685;0.107860640087224;0.0658092385499266;0.0644415598903842;0.197698308420009;0.0954301433635576;-0.0209060502501773;-0.0139373668334515;0;0.330129052870481;0.999912081751975;3.09231863932903e-16
166912422208365;300;10;10;1;2;1;0;0.5;0.207987787683852;1.06370112675574e-05;0.134333920184904;0.0217157731776925;0.015648029869935;1.15605854948249e-05;0.107698815985335;0.0206289007782509;0.852681811388914;0.567348619811789;0.702315941006162;0.0284363117199721;-0.0941715959219455;-0.0104635106579939;-0.170904007413901;0.765566687647322;0.999999941319573;5.96541861644728e-54
609393143666588;160;10;10;1;2;1;0;0.5;0.251187492440626;0.00927371119219988;0.839734500021131;0.466884954603352;0.0970850299265367;0.0106143983609511;0.863556029409271;0.677656932396743;0.320840666780915;0.689853165852178;0.0510833732703864;0.881299991047132;-0.0481125224324688;0;-0.0524863881081478;0.982851899963626;0.999987870559111;1.66171348262818e-26
378596743915495;130;10;10;1;2;1;0;0.5;0.530681013835997;0.0495166500296689;0.117642409666149;0.219416987487751;0.295916072436506;0.0308425844587292;0.792130799927483;0.310912525458777;0.00260382269244354;0.801582442564866;0.513574187693445;0.276197346603785;-0.0746047096952991;-0.0248682365650997;0.20170902991692;0.895971657388536;0.999996930869333;1.23104105182522e-21
