ID;N;K;scale_batch_effect;covariate_effect;SD_residual;treatment_effect;interaction_effect;prob_treatment;p_treatment_rnd_no_control;p_treatment_rnd_control;p_interaction_rnd_no_control;p_interaction_rnd_control;p_treatment_anticlust_no_control;p_treatment_anticlust_control;p_interaction_anticlust_no_control;p_interaction_anticlust_control;p_treatment_confound_no_control;p_treatment_confound_control;p_interaction_confound_no_control;p_interaction_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
93490892761357;70;10;10;1;2;0;2;0.5;0.272561128276541;0.0172798949812522;0.897265267918724;0.012527619500078;0.190340493321563;0.0113135005030144;0.0347750881906653;0.00758488474484741;0.712715309668328;0.177607778337984;0.00197360302126323;0.00731701195768363;NA;NA;NA;0.786229556821375;0.999598920513855;3.38586145127587e-10
635461951078630;270;10;10;1;2;0;2;0.5;0.381882792226825;0.0158960571291574;0.0108888433292885;4.35109784967922e-05;0.0760422171775337;0.0065271197158647;0.0199245343673504;6.65130117397295e-05;0.0333445688419548;0.0144982106221648;0.0247048647611148;0.00144110776218184;NA;NA;NA;0.25734699314176;1;1.66577360852287e-49
823630371401169;200;10;10;1;2;0;2;0.5;0.145158898731496;0.0183534798152126;0.0652728029857616;3.8259737469135e-06;0.21744100643938;0.0159055383555799;0.00704234261256624;2.30084361176322e-06;0.00591121799231344;0.95746223733352;0.141734558135892;3.25575974776263e-06;NA;NA;NA;0.90562492565064;0.99997429023883;1.6014569858612e-35
658328750892758;220;10;10;1;2;0;2;0.5;0.0113379489985971;0.000105998499045165;0.000209489666431602;0.000346560070831493;0.0101042249210684;6.84133579874742e-05;0.039112427891161;9.11898110615044e-05;0.0864138659603061;0.526578919385267;0.00520214326096056;0.0001421273306478;NA;NA;NA;0.454839081915238;0.99998297750435;1.18761802754765e-39
626564390098397;130;10;10;1;2;0;2;0.5;0.808483258650986;0.00286599701067764;0.514203400224727;0.165167243962801;0.0505195231067516;0.00334469625331541;0.276978765670208;0.0790218484793725;0.0205754501464755;0.0955149448216973;0.513008189572223;0.0660585158969276;NA;NA;NA;0.0357300411751465;1;4.10147494880972e-21
935776408982847;120;10;10;1;2;0;2;0.5;0.0982032668072358;0.0015795239918711;0.0817499976351461;0.00188097266093649;0.0241917957155323;0.00311628678721622;0.0238832323747978;0.00172652437452681;1.63838764655049e-05;0.136648289791232;0.0122374586088899;0.000599491689865379;NA;NA;NA;0.820542663947713;0.999653739199886;1.21895986003928e-19
906154202470880;280;10;10;1;2;0;2;0.5;0.00966223173539335;2.14453001667583e-05;0.0776411366967923;2.66308441909037e-06;0.00196216948266056;1.20457337768422e-05;0.00515879895419858;1.58504307071938e-06;2.3982340357347e-30;0.646000328093095;0.000253759161871307;3.10239021221385e-06;NA;NA;NA;0.568872100745786;0.999998995491556;1.69173837725441e-53
571369060572463;150;10;10;1;2;0;2;0.5;0.258178603272236;0.000371439337211123;0.0422152924400281;0.000886532546738531;0.0167768051329504;0.000264129343159577;0.0564462701864444;0.00104303365596347;0.0182348919750293;0.289722075869616;0.0383524615470693;0.0073676511438116;NA;NA;NA;0.561706089170579;0.999998740098071;2.38870915820737e-25
558436890544919;270;10;10;1;2;0;2;0.5;0.444159383887;0.00987118097509151;0.0147643432876919;9.23748422883638e-05;0.134081278863508;0.0182158367916057;0.0182969790322203;8.56896652439159e-05;7.88968151442801e-09;0.811701677707268;0.00380927996351542;0.000113283545465938;NA;NA;NA;0.446453351687504;1;1.66577360852287e-49
719807252694361;160;10;10;1;2;0;2;0.5;0.10630836905462;0.000778990612921333;0.0346960417616249;0.00229946252688823;0.0215041777556781;0.000446214459507283;0.0250564546781544;0.000600030575079853;0.0147864154389525;0.611442095353936;0.0134469261893934;0.00168186838871603;NA;NA;NA;0.903118631147898;0.99993200600427;9.95213101033393e-27
265190576365633;300;10;10;1;2;0;2;0.5;0.0158459015499921;3.2008314254281e-05;0.00343727441397023;1.394645294235e-07;0.0171133203151414;1.95209543023179e-05;0.00408266132570684;9.39308394108898e-08;1.17517976161271e-08;0.495843518829026;0.0252179661494474;2.39451309623212e-07;NA;NA;NA;0.953314580474723;0.999997407664274;5.50011638890317e-53
566403890325312;190;10;10;1;2;0;2;0.5;0.0290103619942996;0.00516833607194911;0.0042616721795261;0.000889349716649512;0.0472534393713621;0.0042802628436297;0.0349831483829188;0.000425503164455893;0.00354482618627286;0.963604842500654;0.364351460311159;0.00117024275086424;NA;NA;NA;0.0976130116269515;0.999982056611549;1.29354982272143e-34
664733524199030;190;10;10;1;2;0;2;0.5;0.0880187800057;0.000153088953667585;0.908627926676155;0.861644072199674;0.0356500183697323;0.000192826153199796;0.892369696331951;0.935490488463966;0.0164947546018313;0.252949816964609;0.882866427035755;0.807701218607461;NA;NA;NA;0.770902421667995;0.999999553792457;1.14334007597677e-32
880426071820144;90;10;10;1;2;0;2;0.5;0.176300368491884;0.00788578448341519;0.895104328107791;0.0308152349031077;0.209419325124722;0.00986796529346318;0.381343635551795;0.0606488137908308;0.23155545351716;0.138537267982378;0.237015944400063;0.041101130787324;NA;NA;NA;0.865736662390826;0.999266403382737;8.39980333050642e-15
367721069361903;70;10;10;1;2;0;2;0.5;0.15552067422514;0.465295973033914;0.238393601810829;0.490913565591621;0.343605927751549;0.167207539204945;0.849991587851127;0.770904669918496;1.62799522613788e-08;0.91036998978233;0.818059049228937;0.96129577012315;NA;NA;NA;0.171372088406565;0.997986452623056;7.1393272515745e-11
445718413105696;100;10;10;1;2;0;2;0.5;0.0864148556918076;0.00525594928641568;0.0911342109131511;0.0193015128297197;0.0477572562856314;0.00153731918689898;0.17375533387693;0.0257264201943323;0.0653284679755167;0.180757249122343;0.0646481798666436;0.0167679871153965;NA;NA;NA;0.692805128756417;0.999722067675926;7.8797459278303e-16
67242180358623;100;10;10;1;2;0;2;0.5;0.162564175075277;0.0193132236871791;0.827303763107756;0.197764036352459;0.106703453469316;0.00711859079289538;0.66325210057037;0.33382042281877;4.3370020655581e-06;0.00172288762151822;0.557543123951809;0.228537627539848;NA;NA;NA;0.20020470873074;0.999511560507054;1.39255362709193e-15
752463271557750;270;10;10;1;2;0;2;0.5;0.123113578946129;0.00148100688077267;0.0788433628300284;0.0156370730575324;0.0291924309076114;0.000941780596069736;0.103904857786103;0.0210503563259807;8.4237190348218e-05;0.167164222007574;0.549199196586011;0.0432463553784543;NA;NA;NA;0.173914954203369;0.999999901740302;2.28674258855231e-47
571559112392150;140;10;10;1;2;0;2;0.5;0.0152809387442748;2.20415153651559e-05;0.311993589022063;0.0165841945496013;0.00572536745431144;1.14786741153722e-05;0.123785324379219;0.00633815473424514;0.422796618258532;0.0807741198994846;0.282680855249181;0.0095318424055317;NA;NA;NA;0.573848657381496;0.999858085360657;4.72912390663227e-23
436498177975773;210;10;10;1;2;0;2;0.5;0.114619396199625;0.00115551403596868;0.0830238932017771;5.72057954595484e-06;0.0211321722439535;0.000481998273968567;0.0591855690667349;3.46491026432647e-05;0.979728216279087;0.255903423093446;0.0035363079058803;4.68484232325969e-05;NA;NA;NA;0.880079759908139;0.99999969523258;2.54818746612936e-36
995464345401775;270;10;10;1;2;0;2;0.5;3.02877162157611e-05;2.95072955400754e-08;0.000943034155649842;3.94448378547009e-05;0.000184063462010679;7.90033489422016e-09;0.00826022807248452;1.56065134571172e-05;0.00247627179744223;0.441212667613061;0.00398816776313895;3.36217916812675e-06;NA;NA;NA;0.122325228038663;0.999991687314616;5.91684704683764e-53
644035515322422;100;10;10;1;2;0;2;0.5;0.515127442459987;0.0410574563089874;0.957361871806132;0.168348569815855;0.334713541929298;0.0214998723067578;0.321290682447264;0.119443520089364;0.0121497888073311;0.875231276837635;0.15107159524907;0.141227328349232;NA;NA;NA;0.358427966535431;0.99949506422812;1.44394787133135e-15
229760207674872;100;10;10;1;2;0;2;0.5;0.210990732559321;0.0423212023113798;0.553422977193238;0.0109153900192535;0.177140535866524;0.0517861404090801;0.242493282475508;0.0116345859954905;0.000310774899924416;0.366509475170984;0.561713248101557;0.0376631577999234;NA;NA;NA;0.835009566424418;0.999511560507054;1.39255362709193e-15
58860691094545;300;10;10;1;2;0;2;0.5;0.00315739989764108;0.000429158510922019;0.00174914242694316;1.94493616371489e-07;0.025881630303649;0.000210648872871846;0.000625016990443553;6.67711899149601e-08;0.000493962425373268;0.372170200123647;8.92481249631678e-05;8.31980923319083e-08;NA;NA;NA;0.336223313877837;1;1.23586746559722e-53
687230079273950;100;10;10;1;2;0;2;0.5;0.0168452886768803;5.05755555564875e-05;0.292394204846659;0.186691295081293;0.00191145438968555;2.69721831133489e-05;0.406072501281326;0.134845320632008;0.0559340520897677;0.0445420383713693;0.822977300401518;0.178642482328374;NA;NA;NA;0.197943278978732;0.999702722741063;8.39757304966257e-16
976466595254282;210;10;10;1;2;0;2;0.5;0.111177885718444;0.0206279815016563;0.0288439189129109;1.06638002829991e-05;0.282262214836021;0.0258861293732537;0.0148524445927223;8.79641592457707e-06;9.97519638199828e-05;0.000717888778147399;0.00330083538592573;1.91698727681542e-05;NA;NA;NA;0.356393619522793;0.999988369552394;8.74316350723147e-39
953630083970849;80;10;10;1;2;0;2;0.5;0.94371501330199;0.110918690490949;0.293855037538676;0.100575075053158;0.202087040294616;0.0824718890746872;0.861431830409548;0.119345367747644;0.37485709730596;0.0547549718868302;0.982534921777807;0.0532549319432127;NA;NA;NA;0.453859734251055;0.999774246932525;2.50620436245693e-12
986784163158716;200;10;10;1;2;0;2;0.5;0.0605037801471601;0.0118173432645369;0.78372226523781;0.000194508214880315;0.0813789126393794;0.0101205346291862;0.011970852088013;0.00014476667869763;3.9968368892885e-07;0.159456528689126;0.0205207355934408;0.000417681841995709;NA;NA;NA;0.951592004288798;0.999974067367181;1.11950487805464e-34
160703360742927;250;10;10;1;2;0;2;0.5;0.00127898289929419;0.00460189415041114;0.00381184758775722;0.000492940796404797;0.150947331847591;0.0137474278377222;0.0373828599373879;0.000410787256091554;0.0459592988425852;0.769838049891644;0.0782377610101086;0.000278214057268656;NA;NA;NA;0.188585405291782;0.999999862618829;1.81539757191381e-43
64209236614162;140;10;10;1;2;0;2;0.5;0.192706651292228;0.0587398880597626;0.184545427604921;0.0224477692442587;0.151348160792154;0.115665075340061;0.182509265588346;0.00559977090263272;0.114388635689784;0.658553813558106;0.767151911385912;0.00925727438473206;NA;NA;NA;0.0784325292486644;0.999933097450056;9.12236565402708e-24
213525679768854;290;10;10;1;2;0;2;0.5;0.00669313668796483;2.46962283022312e-05;0.0418117435567766;0.000994390772364363;0.00430690685339048;1.05161428717379e-05;0.0300317751865543;0.00169050968368158;8.52501744337823e-13;0.69695153164704;0.0780539432536859;0.00128754929929841;NA;NA;NA;0.127796928384548;0.999997119825245;2.87147163616272e-52
708978459434130;130;10;10;1;2;0;2;0.5;0.642221287552036;0.0271165949050445;0.498586318022855;0.0191449808489053;0.208705458133864;0.0475084878876974;0.149331317179759;0.00883192042017512;2.80293491504535e-09;0.968178595637016;0.0827797941655792;0.00884337051220162;NA;NA;NA;0.13653634864836;1;4.10147494880972e-21
354417432462473;120;10;10;1;2;0;2;0.5;0.00498019903305996;0.0102915345996843;0.00344697458997381;0.00373256712432885;0.12512963365216;0.00645754950021776;0.0304196542899145;0.0005670932696716;0.764879340900306;0.855757152889629;0.000519757795807237;0.0151302172828619;NA;NA;NA;0.241874054336271;0.999772400180723;2.05504702568789e-19
696228105542506;130;10;10;1;2;0;2;0.5;0.191671066413838;0.0538756433082561;0.00566369540353752;0.000104059992468616;0.23596237898143;0.064209332218457;0.0204978083567589;3.33001061194417e-05;0.00296748462717668;0.751761760704385;0.00113226361712217;4.98075808190329e-05;NA;NA;NA;0.992871198266709;0.999902986977113;4.331759554326e-21
877437961848769;160;10;10;1;2;0;2;0.5;0.45444042042352;0.191523368807339;0.168652350254482;0.00170118611818674;0.412400185975156;0.15278949749487;0.0451057521001999;0.00301314033862138;0.0017992702804321;0.877755482178955;0.0260552979167182;0.00543366140330499;NA;NA;NA;0.673405269267791;0.999919714224699;5.40698052398237e-27
180595206693815;130;10;10;1;2;0;2;0.5;0.306106010385421;0.245085562942649;0.0816744634717761;0.0426621470669475;0.770854527304866;0.265652289842199;0.231139167265827;0.0364078184073747;2.56488130719184e-05;0.577726216585916;0.105467124032302;0.0542970221431935;NA;NA;NA;0.923082462375052;0.999840078081256;6.80638358413445e-23
