ID;N;K;M;P;scale_batch_effect;scale_covariate_effect;SD_residual;treatment_effect;prob_treatment;adjust_for_covariate;p_rnd_no_control;p_rnd_control;p_anticlust_no_control;p_anticlust_control;p_confound_no_control;p_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
779150838670839;206;2;1;2;2;10;2;2;0.5;1;0.168521089111351;8.51227218704518e-12;0.195497426472404;1.94437072234171e-12;0.100503346271457;7.11928438781461e-06;0.186732750372873;-0.00982803949330912;0.855039435917894;0.0111150676484195;1;7.23023401157491e-34
393451277291347;202;2;1;2;2;10;2;2;0.5;1;0.0221743897458122;6.8418260952511e-14;0.0199466512114878;1.46008298752402e-13;0.0941216270700912;0.0268743302196292;-0.0495146592518589;0.00990293185037178;-0.980390253186806;0.573442765429768;1;2.79992375684907e-43
526649000084992;150;2;1;2;2;10;2;2;0.5;1;0.122143739853399;6.49724561587244e-09;0.176138133329975;2.87481092858286e-09;0.0128279737137374;0.0250597185953447;0.160356745147455;0;0.935414346693485;0.0718136605525434;1;1.42465099934521e-29
524976653273559;224;2;1;2;2;10;2;2;0.5;1;0.749816621261667;2.89357990455704e-06;0.731884412186615;2.29933829425856e-06;0.45841067645916;0.0620662279053404;-0.0538815906080325;0;0.898026510133875;0.501570005898992;1;2.13542049595255e-40
114047313969984;282;2;1;2;2;10;2;2;0.5;1;0.031148451543666;1.29251514654217e-13;0.021043610439865;3.67961684760209e-14;0.000298383721010921;0.0927016257602454;-0.12061592080807;-0.00709505416518057;0.972022420629739;0.0566061694914696;1;4.73387970178903e-59
694747933995903;86;2;1;2;2;10;2;2;0.5;1;0.00888985422589231;0.00096781458448468;0.0142754105002827;0.000169962444823241;0.000897874983067595;0.00653210788606705;0.211370126535459;0.023485569615051;0.868966075756889;0.0814437739575086;1;4.48171393068489e-15
621999629713532;228;2;1;2;2;10;2;2;0.5;1;4.08797518015533e-13;2.22167773616597e-14;6.09990217526288e-13;1.97907499442835e-14;7.62305638837161e-25;0.145710432548773;0.00877226732979708;-0.00877226732979708;0.99126620826707;1;1;8.65730269564181e-50
735993352257599;394;2;1;2;2;10;2;2;0.5;1;1.16881919885684e-13;1.65032609343536e-31;9.37438607947425e-14;1.28469849644116e-31;1.87927998290279e-05;0.00521367035315918;0.00507718884016557;0.00507718884016557;-0.979897446151955;1;1;2.0531220755198e-83
45083879481881;86;2;1;2;2;10;2;2;0.5;1;0.00862495931462726;0.00147447987111086;0.00953989087009412;0.00145520406094343;6.135961068673e-06;0.742947310738554;0;0;0.932504808240314;1;1;3.41257945522445e-17
754262475416088;266;2;1;2;2;10;2;2;0.5;1;0.0219174491004963;1.2140960748273e-10;0.0241767792131478;1.26346134773451e-10;0.137407383638486;0.00519327850793626;0.0301785820141728;0;-0.920446751432272;0.712017164487118;1;3.88637426738453e-50
277071681329526;294;2;1;2;2;10;2;2;0.5;1;0.0033321049607452;8.34938393319823e-17;0.00413978130634538;6.20671402757467e-17;0.0895555870921158;0.00726019143937801;0.0477785090870851;-0.00682550129815501;-0.921442675250927;0.482555812678137;1;1.99513262054942e-55
586488468471741;90;2;1;2;2;10;2;2;0.5;1;0.0140619001582406;2.75635614528837e-07;0.00836947944319353;3.85768501976601e-08;0.0830629865635188;0.123035275282743;-0.245415911539238;-0.022310537412658;-0.914732033918978;0.0342969173002872;1;2.53411909468622e-17
222909290112992;132;2;1;2;2;10;2;2;0.5;1;0.00237911167283395;0.000366473900601248;0.00121666439712914;0.000299454504636449;2.33459797151053e-08;1.56210284610916e-09;-0.0909090909090909;0;1;0.384088249473852;1;1.10542252168244e-29
719312929381435;200;2;1;2;2;10;2;2;0.5;1;7.24776894964834e-07;4.94213449876788e-13;2.59821980805991e-07;2.93952693332724e-13;0.00131238019517567;0.145874851130398;-0.0800640769025436;0;-0.960768922830523;0.321811379198151;1;3.25907430011027e-41
792426111684858;222;2;1;2;2;10;2;2;0.5;1;1.12591253623647e-11;2.47537663296362e-16;1.86853473148638e-11;2.53312235348691e-16;1.36648585952106e-20;0.921738734253194;-0.0270665980980383;-0.00902219936601278;0.947330933431342;0.788040893172788;1;2.05084872055458e-44
897907457380322;308;2;1;2;2;10;2;2;0.5;1;2.63546967135278e-05;6.06901949402833e-17;2.70994954338124e-05;5.81667906617087e-17;8.38749470936425e-11;0.000209260137454233;-0.00650462399197062;0.00650462399197062;0.94317047883574;1;1;1.01533207922529e-60
87965824703009;350;2;1;2;2;10;2;2;0.5;1;0.0111098631700151;1.61080921669632e-17;0.00864766450302391;4.53130533249588e-18;0.000228847571771623;0.111755336923919;-0.0800013061544365;0;0.994301947919425;0.164595344280828;1;2.27468827263787e-76
616951754851442;130;2;1;2;2;10;2;2;0.5;1;1.5738653974865e-05;6.29185316782428e-09;1.46132935064192e-05;4.26584729306169e-09;0.00618085065231454;0.205604964481188;-0.077252905826137;0.0154505811652274;-0.911584288748417;0.481025013116303;1;1.65561793159952e-24
199200259617006;194;2;1;2;2;10;2;2;0.5;1;0.676034059777938;9.70708350974055e-10;0.650708547689545;6.491040899971e-10;0.778586861141706;0.000128355905022128;-0.0418853908291696;0;-0.837707816583391;0.661714705675491;1;1.02126736827412e-30
328860382522112;168;2;1;2;2;10;2;2;0.5;1;5.03893024311838e-08;2.48522593637954e-08;8.35451926244862e-08;2.02013019052709e-08;0.00342372666585321;0.00600979145117453;-0.035921060405355;0.011973686801785;-0.898026510133874;0.756261784021937;1;1.57741604962724e-30
126781848832439;376;2;1;2;2;10;2;2;0.5;1;2.43424219141879e-20;1.90436471414375e-25;4.98379591959431e-20;2.12331411047468e-25;5.99446884263805e-08;0.00673630429029076;0.0319311596679997;0;-0.968578509929323;0.60587294209553;1;7.44338985193347e-78
531961539066920;84;2;1;2;2;10;2;2;0.5;1;4.22229758430544e-05;7.69479235636088e-07;7.89409589298908e-05;4.33801703571617e-07;1.55180939055655e-07;0.273954648657612;0.0714488262344311;-0.023816275411477;0.976467291870559;0.662430811019045;1;2.52005162756586e-18
992657918641411;98;2;1;2;2;10;2;2;0.5;1;0.869681071508467;3.83361303040124e-06;0.870322445820969;4.08133328227388e-06;0.819568797703592;0.218994721975683;0;0;0.979795897113271;1;1;2.15171436547302e-21
551273240547134;392;2;1;2;2;10;2;2;0.5;1;3.22989903506025e-05;4.6448663619566e-16;5.25779270679951e-05;3.89081970193665e-16;0.0361568899092169;0.0590454248002701;0.0664312333239031;0.00511009487106947;-0.945367551147851;0.224710838493861;1;2.37711124699922e-77
448250946126176;220;2;1;2;2;10;2;2;0.5;1;0.14412643318181;1.46445606151818e-06;0.136258044403158;1.17424682894595e-06;0.319256071186867;0.0319101359552764;-0.0637022057270606;-0.0091003151038658;-0.955533085905909;0.418010919569262;1;9.14236227686548e-45
936453350152577;90;2;1;2;2;10;2;2;0.5;1;5.71455659386604e-05;0.000964128262777963;0.000103756354729487;0.00116579168509346;7.25477409989673e-07;2.53774168267031e-08;0.155555555555556;0.0222222222222222;1;0.205903210732068;1;1.75936715375388e-20
448725083572503;152;2;1;2;2;10;2;2;0.5;1;0.29183955536187;1.47539364159744e-05;0.265490220991693;7.95667321790022e-06;0.0528700823055773;0.0150115216128728;-0.0791945516022682;0;0.923936435359796;0.415847392850676;1;2.96040429549978e-29
831247903746573;272;2;1;2;2;10;2;2;0.5;1;0.00139564045146428;1.41577274178789e-18;0.00175047349367674;2.76847638269318e-18;2.75625552553667e-06;2.60747590534168e-05;0.0294915970135873;0;0.928985305927998;0.715267491984725;1;3.55671778297237e-52
343176624320381;58;2;1;2;2;10;2;2;0.5;1;0.0128666625597489;0.00156844195367635;0.0194371963649165;0.00163373025743879;0.00168388011207538;0.791495815195549;0.138013111868471;0;0.966091783079296;0.430516914835628;1;1.29569892069801e-12
