ID;N;K;scale_batch_effect;covariate_effect;SD_residual;treatment_effect;interaction_effect;prob_treatment;p_treatment_rnd_no_control;p_treatment_rnd_control;p_interaction_rnd_no_control;p_interaction_rnd_control;p_treatment_anticlust_no_control;p_treatment_anticlust_control;p_interaction_anticlust_no_control;p_interaction_anticlust_control;p_treatment_confound_no_control;p_treatment_confound_control;p_interaction_confound_no_control;p_interaction_confound_control;cor_rnd;cor_anticlust;cor_confound;balance_rnd;balance_anticlust;balance_confound
754618986497966;155;5;10;1;2;1.5;2.5;0.5;1.43517848425821e-05;6.15527978280377e-11;0.0134099839217641;0.000153758221409551;1.15691951806947e-06;6.06450343600961e-12;0.0398364377765821;0.000242901959484085;0.000100659794538479;0.00339740497240968;0.00325713471778669;0.000252189129342091;-0.0457351083290376;0.0182940433316151;-0.0914702166580753;0.473717847631537;0.997125254770616;1.16972237281044e-26
900804456919486;160;5;10;1;2;1.5;2.5;0.5;5.86991040192531e-13;2.3831471638554e-15;0.253516364349877;0.00161001957255398;7.32042565050313e-08;2.933360463029e-15;0.0270186862940576;0.0011144500412133;7.00470579746121e-29;3.03995967068007e-05;0.055176254086952;0.000842762696952568;0.185847985418757;-0.00884990406755986;0.63719309286431;0.0279794235825918;0.998784928546906;4.04093649057486e-27
119596271709684;75;5;10;1;2;1.5;2.5;0.5;0.0142347273743134;0.0119206122086641;0.112344719522089;0.0201040370800356;0.0519906490153258;0.0119028655048578;0.186460029954072;0.0223311783297919;4.18182345973581e-06;0.0943038614694395;0.23006525593633;0.0230806901681314;0.116160463899355;0.0193600773165592;-0.851843401928603;0.752023988994941;0.994132699374497;1.35276738601806e-14
546846934611207;205;5;10;1;2;1.5;2.5;0.5;6.52012738947961e-10;4.91227189108962e-13;0.0615894382177427;7.32032019328193e-05;1.54416164564433e-06;2.39339008659854e-13;0.0385323970035046;0.000104842665522475;9.04996021527718e-18;0.158460945288705;0.0185807693727957;0.00031565104306452;0.138105212720809;0.00690526063604046;0.393599856254306;0.286808591503958;0.99834590165574;7.92939817242346e-35
223335047012380;260;5;10;1;2;1.5;2.5;0.5;1.04586909809771e-09;4.80625267414105e-19;0.00640059922339469;2.8688621983709e-06;8.64009164822286e-09;9.09798970694221e-19;0.00382608672363809;4.87854764792759e-07;2.26356813718389e-10;2.05015572564368e-06;0.0145032745902881;9.42385333657076e-07;0.0108798534972311;-0.0108798534972311;0;0.414270120686765;0.998966641300573;6.18040069521734e-44
519898217202455;265;5;10;1;2;1.5;2.5;0.5;1.57140573807195e-06;1.05969511512106e-13;0.0387138955784333;1.14600078641895e-05;2.11607035387165e-08;2.83011538976037e-14;0.0179234177556935;1.28814376867046e-05;6.69673913230011e-45;4.80166090769177e-05;0.000998624150238536;1.51824891732899e-05;-0.0426959756536515;0.0106739939134129;0.715157592198663;0.840877405348812;0.999553276366314;9.10114032091496e-45
481459790084705;235;5;10;1;2;1.5;2.5;0.5;7.45827406710807e-09;3.19857650429854e-11;0.000219587464636589;6.65881797297976e-09;2.23669342203941e-05;3.45429960499234e-11;0.00043278484217248;4.61257115175753e-09;1.53642046594041e-48;0.00253704502784036;9.09531475012268e-06;2.47826819040859e-09;0.132539740495767;-0.0060245336588985;0.849459245904688;0.0872828835565962;0.998734341095627;4.18612122259698e-40
713437261273308;130;5;10;1;2;1.5;2.5;0.5;6.37630594839916e-05;1.0968906617729e-09;0.113107525389106;0.00119412190381883;1.73387236121278e-05;3.60122890271269e-10;0.0403796608341313;0.00117728597677836;0.704075390609963;0.0903025700798325;0.0152142443588474;0.00287405497228975;-0.0219238155670281;0;-0.46040012690759;0.373357655106587;0.995872630773351;1.24306428058375e-23
913451118981486;165;5;10;1;2;1.5;2.5;0.5;3.26463612671266e-08;8.46419107622482e-16;0.0514689195987151;0.000744959917324672;5.57388691974374e-08;6.82235612431611e-16;0.0466461822630682;0.00049332029166034;9.21816136157368e-10;0.113055822724813;0.0190041211768692;0.0012259156374445;0;-0.00862838784660537;0.0603987149262376;0.926780328703471;0.997413663003723;7.66912657701022e-30
626045611459777;115;5;10;1;2;1.5;2.5;0.5;0.00350142760761705;9.67841852833192e-08;0.000236611451062837;3.97334442658742e-05;3.15953257484336e-05;7.63159252484812e-08;0.00343523558526043;2.57839619415144e-05;0.465433707330721;0.0430342373129893;3.20247649029209e-05;8.20314651691464e-05;-0.0984135662610246;0.0246033915652561;-0.405955960826726;0.113999662350398;0.997686607466349;4.11772744344409e-19
